title,summary
"섹스, 폭탄 그리고 햄버거","총, 균, 쇠가 인류 문명의 운명을 바꿨다면 현대 문명을 주도하는 것은 전쟁, 포르노, 패스트푸드다. 이 책이 주장하는 것은 간단하다. 음탕하고, 사람을 살상하고, 건강을 해치는 '나쁜 것들'이 현대 문명을 발전시켜 왔고, 앞으로도 그러할 것이라는 내용이다. 엉뚱해 보이는 이런 생각은 저자가 동원하는 다양한 역사적 사례들을 통해 구체적인 설득력을 획득한다.

저자는 사람을 살상하는 전쟁에 대해서도 건강을 해치는 패스트푸드에 대해서도 음탕한 욕구를 충족시켜주는 포르노 산업에 대해서도, 일견 당연한 것처럼 여겨지는 부정적인 태도를 취하지 않는다. 오히려 저자의 전략과 의도는 어떤 태도를 드러냄을 통해 현대 과학기술에 대해 만연되어 있는 모종의 이데올로기에 강박되어버리는 것을 넘어서고자 하는 데 놓여있다.

이를 위한 시작점은 현실을 직시하고 인정하는 것이다. 그를 통해서만 인류에게 진정 필요한 그 어떤 종류의 실천적이고 생산적인 태도와 행동이 나올 수 있을 테니 말이다. 그 과정에서 무엇보다 중요한 것은 “중요한 건 기술이 결국 시장에 나온다는 점”을 깨닫는 것이다. 폭넓은 조사와 수많은 관계자들과 각 분야 전문가들을 직접 만나 인터뷰한 것을 바탕으로 재구성한 생생한 정보들을 마치 한 편의 영화를 보는 것처럼 매끈하게 만들어내는어 독자에게 읽는 즐거움을 선사한다.

또한 맥도날드, 듀폰, 테팔, 아그파 게바트, 마텔, 허슬러, 플레이보이, 펜트하우스, 제너럴 푸즈, 네슬레, 미닛메이드, 키스톤 푸즈, 타이슨 푸즈 등 다국적 기업들의 성장 과정과 이면에 감춰졌던 역사를 살펴볼 수 있는 것은 이 책을 읽으며 얻을 수 있는 최고의 덤이자 즐거움 중 하나이다."
우주를 향한 골드러시,"우주에는 크게 두 갈래 길이 있다. 항공우주산업의 터줏대감 NASA로 대표되는 올드스페이스와, 일론 머스크의 스페이스X, 제프 베조스의 블루 오리진, 리처드 브랜슨의 버진 갤러틱처럼 혁신적인 비즈니스 모델로 우주에 깃발을 꽂으려는 뉴스페이스다.

2020년 11월 17일 스페이스X의 재활용 로켓 팰컨이 유인우주선 리질리언스를 국제우주정거장에 보내는 데 성공한 것처럼, 저자는 오늘날 우주산업의 동력은 당연 뉴스페이스이며, 그들이 미래의 영역을 선점하기 위해 벌이는 경쟁은 다음 세대를 위한 큰 발판이 될 것이라고 본다. 인터넷, 스마트폰과 같이 우주의 산업화로 생기는 부수적 사업은 광활한 우주만큼이나 무궁무진할 것이기 때문이다.

뉴스페이스는 그저 억만장자들의 ‘독특한 사업 거리’가 아니다. 우주산업은 디지털 첨단기술의 총아다. 스페이스X의 팰컨, 블루 오리진의 뉴 셰퍼드 재활용 로켓 사업은 물론, 소형 위성 수송을 위한 마이크로 런처 로켓 등은 또 한 번 혁신의 물결에 올라타기 위한 첨예한 우주 경쟁의 결과다.

이 책은 다양한 인터뷰와 연구 자료를 바탕으로 우주산업의 심장인 로켓부터 올드스페이스와 뉴스페이스의 대립, 뉴스페이스 기업 철학과 실리콘밸리 투자자들의 이야기까지 우주산업에 대한 전방위적 정보를 촘촘하게 엮는다."
다윈의 식탁,"<다윈의 식탁>은 <종의 기원>이후 150년 논쟁 속에서 진화해온 진화론을 다윈의 후예들이 어떻게 ‘식탁하’는지 보여주는 지성의 만찬이다. 진화론 관련 토픽들과 지적 통찰을 가상적이면서도 충분히 일어날 법한 ‘이야기구조’에 녹여냄으로써 고급 교양에 대한 독자들의 접근성과 친근감을 배가한 책.

2002년 5월 뜻밖의 죽음을 맞이한 진화 이론계의 거두 윌리엄 해밀턴 경의 넋을 기리고자 그가 재직한 옥스퍼드대학에 모였다가 BBC의 전 세계 독점생중계하에 주요 토픽별로 맞장토론을 펼치게 된다는 팩션faction식 설정도 이 책에서 다루는 토픽들에 대한 흥미와 현장감을 높인다.

진화생물학계를 양분해온 두 유파의 좌장 리처드 도킨스와 스티븐 제이 굴드를 필두로 내로라하는 진화론 고수들이 장장 엿새에 걸쳐 벌이는 지적 용쟁호투를 통해, 화석화된 교과서 속 과학 지식은 유머와 위트, 격정과 곡절이 깊이 배인 맛깔스런 먹을거리들로 탈바꿈한다."
기초 선형대수학,"수학을 전공하는 학생뿐만 아니라 공학을 전공하거나 일반 교양과목으로 선형대수학을 배우려는 학생들을 위한 책이다. 학습에 필요한 각각의 용어들을 명확히 정의하고, 각 정의에 따른 여러 가지 정리를 자세하게 소개한 뒤 적절한 예제를 제공하여 선형대수학을 처음 접하는 학생들이 주어진 개념을 쉽게 이해할 수 있도록 했다."
미술관에 간 물리학자,"미술관에 간 지식인 시리즈. 물리학은 만물의 이치를 탐구하는 학문이다. 구름은 어떻게 생성되는지, 사물의 형태나 색을 어떻게 인지하는지, 소리는 어떻게 전달되는지, 자전하는 지구에서 어떻게 떨어지지 않고 버틸 수 있는지 등 물리학자는 자연과 우주의 본질을 탐구하는 사람들이다. 만물의 본질을 각자의 언어로 궁구(窮究) 한다는 차원에서 과학자의 일과 예술가의 일은 다르지 않다.

이 책은 명화에서 물리학의 핵심 개념과 원리를 찾아 소개한다. 샤갈의 성 슈테판 교회 스테인드글라스에는 퀀텀닷과 나노입자의 과학, 다빈치의 <모나리자>에는 ‘꿈의 전자파’라 불리는 테라헤르츠파의 과학, 몬드리안의 <빨강, 파랑, 노랑의 구성>에는 그래핀 같은 낮은 차원의 물질세계를 설명하는 과학이 담겨 있다. 그림에서 찾아낸 물리 법칙은 수식으로 설명하는 것보다 훨씬 쉬울 뿐만 아니라 아름답다."
만화로 읽는 주기율표,"글과 만화가 쫀쫀하게 결합한 교양 화학책이다. 아기자기한 그림에 빠져 책장을 술술 넘기다 보면 이름조차 잘 몰랐던 원소들이 머릿속에 쏙쏙 들어오면서 유쾌하게 주기율표를 돌파하게 된다. 교과서에서 못다 푼 118개 원소들에 대한 유익한 정보와 다채로운 이야기가 와글와글 쏟아진다.

빅뱅으로 가장 먼저 생겨난 가장 가벼운 원소인 수소부터 다이아몬드 뺨치게 반짝이는 원소 지르코늄, 네로 황제의 폭군성과 베토벤의 청각 장애의 원인으로 의심받는 원소 납, 원자력 발전에 대한 경각심을 일깨우는 치명적인 방사성 원소 세슘과 라듐, 그리고 세계 최초 수소 폭탄 실험 당시 ‘죽음의 재’에서 분리된 쌍둥이 원소인 아인슈타이늄과 페르뮴까지, 세상의 모든 원소 하나하나를 집중 조명한다."
물은 답을 알고 있다 vol.2,"‘힘’과 ‘무기력’, ‘전쟁’과 ‘평화’, ‘공존’과 ‘경쟁’, ‘어머니의 손맛’과 ‘인스턴트식품’, ‘물질과 돈’ 같은 말을 보여주고 얻은 물 결정 사진들을 통해 현대인의 삶을 돌아보게 한다. 물이 세계 곳곳에서 일어나는 사회ㆍ경제적인 문제와 환경 문제, 더 나아가 우주 전체를 변화시키고 치유할 수 있다는 메시지를 담았다.

사회적 분열이나 전쟁 및 극심한 생태계 파괴와 환경오염 등의 문제가 자연의 흐름을 왜곡하여 순환하지 못하고 한곳에 고이게 한 데서 비롯된 것이므로, 이제부터라도 하나하나 조심스럽고도 과감하게 자연의 ‘순환’에 참여하는 삶을, 사회를 만들어야 한다. 그 길은 ‘물’이 가르쳐준다."
나는 정신병에 걸린 뇌과학자입니다,"「뉴욕타임스」 화제의 에세이. 불안, 망상, 분노, 기억상실에 빠진 뇌에 대한 가장 생생한 탐구. 30년간 뇌를 연구해온 뇌 과학자가 정신질환에 걸렸다가 극적으로 일상으로 돌아왔다. 미국 국립정신보건원 뇌은행원장 바버라 립스카는 자신이 평생을 바쳐 연구한 정신질환의 양상을 직접 경험하면서 어떻게 뇌가 그 기이하고 당혹스러운 증상을 만들어내는지 비로소 제대로 이해하게 된다.

""정신이 이상하고 무시무시하게 변하는"" 경험을 한 저자는 30년간 살던 익숙한 동네에서 길을 잃고 3분 전에 뭘 했는지도 까먹으며 자기가 곧 죽을 수 있다는 사실은 깡그리 무시하면서 아침식사 메뉴 같은 사소한 이슈에 집착한다. 무엇보다 충격적인 것은 정신이 망가져가면서도, 자신이 정신질환에 빠져들고 있음을 알아채지 못한다는 사실이었다.

우리는 흔히 정신질환에 대해 '마음만 먹으면, 사고방식만 바꾸면 극복할 수 있는 병'이라고 생각한다. 그러나 암이 마음먹는다고 고칠 수 있는 병이 아니듯 정신질환도 마음먹는다고 해결되지 않는다. 뇌 과학자의 전문성과 정신질환자의 실제 경험이 버무려진 이 책은 우리가 그동안 어렴풋이 알고 있었던 정신질환에 대한 오해와 진실을 때로는 과학의 언어로, 때로는 절절한 정신질환 생존자의 이야기로 담아낸다."
온 더 무브,"이 시대의 위대한 의사이자 작가, 올리버 색스가 타계 직전에 남긴 자서전. 저자가 추구한 끝없는 모험, 중단 없이 나아가는 삶의 뜨겁고 생생한 기록이다. 모터사이클과 속도에 집착했던 젊은 날로 시작하는 이 회고록은 휴식을 모르는 에너지와 열정으로 넘쳐난다. 오랜 세월 세상으로부터 잊힌 질환과 그 환자들을 만나 삶의 진로를 결정하고 환자들의 삶 속으로 들어가고자 결정한 이후, 대륙과 대양을 넘나들면서 뇌, 의식, 정신의 비밀과 인간 존재의 본질을 파헤쳐나간 파란만장한 인생의 궤적이 오롯이 담겨 있다.

사람과 지적 탐구에 대한 애정과 열정, 성정체성에 대한 고뇌와 죄의식, 환희와 절망, 유대감과 깨달음, 자신에게 영향을 준 작가들과 과학자들과의 우정 등, 더없는 솔직함과 유머로 써내려간 <온 더 무브>는 무한한 호기심과 예리한 통찰력으로 인간과 세상을 읽고 이해하고 또 기록해나간 색스의 진면목을 고스란히 보여준다. 너무나 인간적이기에 오히려 화성인적으로 보이기까지 하는 그의 특별함이 유독 빛을 발하는, 그가 세상에 전하는 마지막 선물이다."
현대 반도체 소자 공학,"마이크로전자 공학계에서 명성이 높은 첸밍 후(Chenming Calvin Hu)의 최신간으로, 방대한 반도체 공학 내용을 간결한 어조로 집약적인 구성을 통해 소개한다. 태양 전지, LED, 현대 MOSFET과 같은 최신 토픽과 응용 기술을 다루고, 광범위한 내용은 수식과 그림을 통해 쉽게 이해할 수 있도록 구성하였다."
쉽게 찾는 우리꽃 - 가을 겨울,산이나 들로 가지고 다니면서 우리꽃을 찾을 수 있도록 독특한 판형으로 편집되었다. 보통 책의 반 정도 크기이다.
나무 다시 보기를 권함,"전 세계에서 최고의 인기를 누리는 생태 작가 페터 볼레벤의 초기작으로 숲을 본격적으로 관찰하면서 얻은 신선하고 놀라운 깨달음으로 가득하다. 세계적인 생태 작가의 뛰어난 통찰력이 꾸준한 노력과 섬세한 관찰에서 비롯되었음을 알 수 있다.

저자는 ‘나무 통역사’라는 말을 시작으로 나무를 제대로 이해하려면 나무의 언어를 배워야 한다고 조언한다. 나무의 언어란 인간의 시선이 아닌 나무의 시선에 따라가며 그들을 배려하고 그들에게 알맞은 환경을 조성하는 것을 말한다.

인간의 잘못된 선택으로 바뀌어버린 숲과 그 속에서 제대로 뿌리내리지 못한 채 살아가는 나무들을 남다른 시선으로 들여다본다. 또 각각의 수종(樹種)에 따른 ‘나무의 특성’ 코너는 나무에 대한 깊이 있는 지식과 이해, 흥미를 높인다. 스쳐 지나갈 나무의 이야기에 귀 기울이고 자연을 다시 보게 하는 따뜻하고 똑똑한 ‘나무책’이다."
우리 몸 오류 보고서,"누구나 살면서 한 번쯤은 이런 생각을 해보았을 것이다. ""나는 왜 툭하면 발목을 접질리지?"", ""오랫동안 서 있으면 왜 이렇게 허리가 아프지?"", ""인간은 왜 이렇게 임신 기간이 길지?"", ""왜 시간이 오래 지나면 기억은 왜곡되는 거지?"" 이 모든 질문에 대한 답이 인체의 설계 결함 때문이라고 한다면 믿겠는가?

<우리 몸 오류 보고서>는 인체의 기적 같은 능력과 그 위대함이 아니라 머리부터 발끝까지, 우리를 괴롭히고 때로는 우리를 골치 아프게 만드는 인체에 있는 수많은 결함들을 다룬다.

뉴욕 시립대학교 생물학과 교수이자 다양한 방송 프로그램에 과학 전문가로 출연 중인 저자 네이선 렌츠는 이 책에서 손목과 발목에 딱히 하는 일 없이 자리잡은 뼈와 거꾸로 달려 있는 망막, 중력을 거스르도록 설계되어 있는 부비동(머리뼈에 있는 공기와 액체로 차 있는 구불구불한 구멍) 등 인체 곳곳에 있는 잘못 설계된 기관들과 합리적인 의사 결정을 방해하는 인지 편향 등에 관해서 이야기하고 그로 인해서 인간이 어떤 불편을 감수하고 있는지 명쾌하게 설명한다.

인간의 몸은 위대하고, 환경에 매우 훌륭히 적응했으며, 그것은 의심할 여지가 없다. 그러나 모든 부분이 완벽하게 적응한 것은 아니다. 이 책은 바로 사소하지만 치명적이며 때로는 우리를 불편하게 만드는 그 결점에 주목한다."
맥스 테그마크의 라이프 3.0,"《뉴욕타임스》 아마존 베스트셀러. 인공지능에 대한 비관론과 낙관론 모두를 경계해야 한다고 주장한다. 왜냐하면 인공지능이 만들어갈 미래는 아직 결정된 것이 아니며, 우리가 어떻게 준비하느냐에 따라서 완전히 달라질 수 있기 때문이다. 그는 ‘이로운 인공지능’을 위한 운동을 조직하며 인공지능 논의의 대중화에 힘쓰고 있다.

이 책에서 이야기하는 라이프 3.0은 소프트웨어와 하드웨어를 모두 설계할 수 있어 끊임없이 자기 자신을 업그레이드할 수 있는 생명 형태다. 하드웨어와 소프트웨어 모두 진화라는 과정을 통해 발전할 수밖에 없었던 라이프 1.0 시대를 지나, 우리 인간은 소프트웨어를 설계하면서 문명를 발달시킨 라이프 2.0 시대를 이룩했다.

만약 인공지능이 충분히 발달해 인간 수준에 이르게 된다면, 그러한 범용인공지능(AGI)은 자기 자신을 끊임없이 업그레이드하면서 능력을 향상시킬 수 있을 것이다. 맥스 테그마크는 그런 인공지능이 등장할지 확신할 수는 없지만, 그런 가능성에 대비해야 한다고 역설한다."
신비한 수학의 세계,"수학을 '즐기며, 도전하며, 그 진수를 맛볼 수 있는' 대상으로 이해하는 데 적합한 다양한 내용으로 구성한 책. 황금비, 무한과 극한, 동전으로 달까지의 거리를 재는 방법, 우주의 크기 계산, 생각의 허를 찌르는 확률과 통계 등, 난해한 수식 없이 두뇌를 활성화시키는 수학의 세계가 펼쳐진다.

초반부에서는 먼저 수학에 강해지기 위한 여러 가지 핵심 키워드와, 피타고라스·오일러·가우스 등 수학의 세계를 열어 온 천재들의 핵심 업적과 에피소드를 소개한다. 아울러 중반부에서는 불가사의한 수수께끼를 풀듯이 도전하고 즐기면서 수학에 강해지는 문제들을 풍부하게 수록했다.

그리고 은하의 질량과 거리 계산 등 우주에 관한 여러 가지 계산 방법도 상세히 해설한다. 책의 마지막 부분에서는 우리의 감각과는 다른 확률 문제와 여론 조사 같은 생활 주변의 통계 등, 실생활에 도움이 되는 확률과 통계의 허실을 소개한다."
과학으로 수학보기 수학으로 과학보기,"앞뒤가 따로 구별되어 있지 않은 특이한 구성으로 한쪽은 화학자 김희준 교수의 <과학으로 수학 보기>가, 한쪽은 수학자 김홍종 교수의 <수학으로 과학 보기>가 시작해 가운데서 만난다. 수학과 과학이 계산과 결과를 위한 도구로 전락하는 현실에 반기를 들고, 수학과 과학의 연결고리를 찾아주려는 의도에서 만들었다.

<과학으로 수학 보기>에서는 우주와 생명의 역사를 몇 장의 우주적 드라마로 구성하고 관련된 과학의 내용들을 통해 기본적인 수학의 개념과 연산 방법을 이해할 수 있도록 했다. <수학으로 과학보기>에서는 '소수'를 '쪼갤 수 없는 것'으로, '정수'는 '존재와 무'로, '분수와 비율'은 '로고스'라고 하는 식의 특이한 표현이 신선하다."
