title,summary
인섹토피디아,"2010 뉴욕타임즈 선정 주목할만한 책 100선 선정작. 저자 휴 래플스는 뉴스쿨(New School)에서 인류학을 가르치는 교수다. 그는 보잘것없어 보이지만 매우 복잡한 피조물인 곤충의 정체를 밝히는 동시에 인간 세계를 더 깊이 탐구하고자 이 책을 펴냈다. 그는 거액의 판돈이 걸린 귀뚜라미 씨름, 진화론에 대항하고자 벌을 연구했던 파브르, 아프리카 대기근의 원인이자 고급 음식인 메뚜기, 변태적 동성애 성향을 보이는 일부 곤충들, 일본의 곤충 수입 열풍 등을 통해 곤충은 물론 인간 존재까지 해부한다.

곤충을 다룬 책은 많다. 하지만 그런 책들의 대부분은 생물학적인 관점에서 곤충을 다룬다. 그런 의미에서 이 책은 매우 특별하다. 우선 저자의 이력이 독특하다. 그는 인류학자다. 한마디로 생물학과는 거리가 먼 사람이다. 그래서인지 이 책은 과학과 문학을 넘나드는 문체로 쓰였다. A부터 Z까지 백과사전식으로 구성된 이 책에서 그는 과학은 물론 역사, 문학, 철학, 종교, 경제, 예술, 대중문화 등 다양한 시각으로 곤충을 해부한다.

이 밖에도 책에는 곤충과 관련된 많은 에피소드가 실려 있다. 인간을 위한 돌연변이 실험의 재료로 쓰이는 수많은 초파리들, 유대인을 ‘이’라고 정의하고 그들을 박멸한 유대인 대학살의 역사, 벌의 언어를 해독해 노벨상을 받은 폰 프리슈 등등이 그것이다. 휴 래플스는 아름답고 신기하며 위험하기까지 한 곤충들의 세계로 당신을 초대한다. 이 책을 다 읽고 난 다음이면 과학과 인류학에 대한 이해가 한층 더 넓어진 자신을 마주할 수 있을 것이다."
찰스 다윈 평전 : 나는 멸종하지 않을 것이다,"다윈 연구의 세계적 석학 재닛 브라운 박사가 방대한 사료와 거대한 지식, 우아하고도 예리한 필치로 그려낸 다윈 평전의 완결판. 다윈이 쓴 수만 통의 편지와 일기, 저작물, 수천 종에 달하는 논문과 연구서를 바탕으로 다윈과 진화론을 둘러싼 각종 논쟁과 의문들에 대한 진위를 낱낱이 밝혔다.

진화론은 창조되었는가, 만들어졌는가? 19세기는 그를 어떻게 자연사 혁명을 이끈 인물로 만들었는가? 어떻게 다윈은 진화론의 경쟁에서 승리하였는가? ‘진화’를 둘러싼 폭풍 같은 논쟁 속에서 다윈은 무엇을 고뇌하고, 어떤 결정을 내렸는가? 과학계와 종교계를 논쟁의 회오리 속으로 몰아넣은 <종의 기원>과 고뇌하는 진화론자 다윈의 위대하고 뜨거운 삶을 만날 수 있다."
공포의 제국 1,"<쥬라기 공원>, <타임라인>, <넥스트>의 작가 마이클 크라이튼의 소설 <공포의 제국>이 출간되었다. 21세기의 가장 큰 환경재앙으로 떠오르는 지구온난화로 인한 대중의 공포를 이용한 극단적 환경론자들을 고발하는 소설이다.

극단적 기상이변으로 인해 대중들이 공포상태에 빠진다면 환경론자들의 영향력은 커질 것이다. 이에 극단적 환경론자들은 해수면 상승으로 침몰 위기에 있는 도서국 바누투를 대리해 미국 환경보호처를 상대로 소송을 제기해 세상의 관심을 모으고자 한다. 그러나 소송을 지원하던 억만장자 후원자가 의문의 사고로 실종되고 그들은 계획을 실현시키기 위해 최후의 음모를 멈추지 않고 실행한다.

마이클 크라이튼은 <공포의 제국>에서 ‘모든 각주는 사실이다’고 밝혔다. 정확한 데이터로 만들어진 소설을 통해 작가는 현재의 지구온난화에 대한 가설은 거짓이라고 주장하며 환경문제로 인한 공포와 두려움의 실체가 무엇인지 밝혀내고 있다."
세뇌의 법칙,"세뇌란 본인이 싫어하는 학습에 본인을 복종시키고 마는 일련의 기술이다. 세뇌의 전형적인 수법은 본인이 저항하더라도 강제력을 행사하여 어느 정도 상대방을 컨트롤하는 방법이다. 과거에 공산당이 주로 응용했으며 현재는 교도소에 갇힌 수감자 사이에서 행해지는 수법이다.

교도소가 아니라면 이제 세뇌는 물리적인 폭력이나 강제력을 사용하지 않는다. 대신에 마인드 컨트롤, 요가, 자기 계발 세미나, 마리화나 복용, 명상, 단전 호흡 등을 통해서 아주 긍정적인 모습으로 우리 주변에 숨어있다. 이 책은 이처럼 세련되고 첨단화된 세뇌의 참상을 적나라하게 밝히고 있다.

덧붙여 세뇌의 기술과 각 단계 및 세뇌자의 유형을 소개한다. 세뇌를 이해함으로써 탈세뇌화하는 방법을 깨우치게 하기 위해서다. 실제로, 탈세뇌 기법인 디프로그래밍(Deprogramming)을 알려주고 세뇌당할 위험에 빠졌을 때 이 방법으로 맑은 정신을 되찾으라고 당부하고 있다."
내 머릿속에 누군가 있다,"머릿속에서 목소리가 들리는 특이한 현상을 실마리로 인간 의식의 수수께끼를 파헤치는 책이다. 환청에 붙은 조현병이라는 꼬리표에 의문을 던지는 이 책은 머릿속에서 목소리를 듣는 사람, 혼잣말하는 운동선수, 신의 목소리를 들은 역사적 인물, 등장인물과 대화하는 작가, 철학자, 예술가, 누군가 있지도 않은 데도 그 존재를 느끼는 사람 등 다양한 사례를 통해 인간의 마음이라는 블랙박스에 차근차근 다가간다.

때로 친구처럼 우리를 격려하고 북돋우기도 하고, 뮤즈처럼 창의적 영감을 주기도 하며, 종교적 계시를 주는 신으로 또 다그치고 군림하는 폭군으로도 등장하는 내면의 목소리를 단순히 정신 분열적 증상으로 볼 것이 아니라 우리의 자아가 던지는 소통적 대화라고 해석한다.

아이의 정서적 발달과정에서부터 소크라테스와 아우구스티누스, 데카르트 등과 같은 철학자의 이야기, 고흐, 베케트, 버지니아 울프 등 예술가와 작가, 최신 신경영상 기법, 심리치료 등 철학과 심리학 문학, 예술, 신경과학을 두루 아우르면서 마음의 비밀에 한 걸음 더 접근한다."
지적 여행자를 위한 슈퍼 스도쿠 4종 세트 - 전4권,"여행을 떠난다는 건 일상에서 벗어나는 일이다. 일탈의 두려움이 엄습하지만 새로운 발견의 기쁨을 맛보게 된다. 여행을 떠나는 차 안, 비행기 안에서 즐기는 스도쿠는 낯선 도전의 시작이다. 하나씩 빈칸을 숫자로 채워나갈 때 지루한 이동 시간마저 즐거움으로 변한다. 수리력과 창의력, 집중력이 발달하는 것은 덤이다."
리처드 도킨스 자서전 세트 - 전2권 (양장노트 포함),"<이기적 유전자> <만들어진 신>의 저자이자 과학자인 리처드 도킨스의 첫 회고록이다. 1권 ‘어느 과학자의 탄생’ 편은 도킨스가 직접 밝히는 어린 시절과 지적 성장기, 그리고 생물학계에 일대 지진을 일으킨 <이기적 유전자>가 탄생하기까지의 과정이 고스란히 담겼다. 아프리카에서 보낸 목가적인 유년기, 지적으로 깨어나는 계기였던 옥스퍼드의 교육, 그의 과학 인생에 결정적 영향을 끼친 전설적인 스승들에 대한 이야기가 소개된다.

2권 ‘나의 과학 인생’ 편은 <이기적 유전자> 출간 이후 세상에서 제일 유명한 생물학자가 된 인생 후반부를 다룬다. 평생 지칠 줄 모르고 이어온 지적 모험들, 그의 인생을 수놓은 유명 과학자와 학자들, 탁월한 저서들과 그 저서를 관통하는 위대한 과학적 통찰과 해설, 가장 대담한 과학서로 평가받는 <만들어진 신>의 출간에 얽힌 이야기가 담겼다.

도발적이고, 논쟁적인 그의 글에 익숙한 독자들에게, 더없이 다정하고 인간적인 이 자서전이 조금 낯설지도 모른다. 깊은 재치와 넓은 박식함, 시적이지만 결코 정확성을 잃지 않는 문장, 자연의 아름다움에서 얻는 영감과 기쁨, 신랄한 유머와 재치, 모든 것이 이 책에 고스란히 담겼다. 뿐만 아니라, 그동안 어디에서도 볼 수 없었던 도킨스의 일대기와 주요한 사건을 포착한 풍부한 컬러 화보가 최초로 공개된다."
응급실 마스터,"의과대학, 응급구조학과, 간호과 학생들 뿐만 아니라 이미 의료의 일선에 첫발을 내디딘 인턴, 전공의, 응급구조사, 간호사들에게도 도움이 될 수 있도록 집필한 책이다. '응급의료체계', '흔하게 보는 응급질환들', '응급실 에피소드', '응급실 이용의 노하우', '생활 속 응급처치' 등으로 구성되어 있다."
신생아중환아 간호 임상가이드,"아동간호의 주요 임상현장인 신생아중환아 간호에서 수행되어야 하는 핵심 간호 실기영역을 중심으로 상세하게 그 절차를 기술하였다. 본 교재의 구성을 보면 Chapter 01에서는 입원·퇴원, 타 병원 전원, 사망 시 처리절차인 행정업무에 대해 다루었고. Chapter 02에서는 근무조별 간호업무에 대해 기술하였습니다. Chapter 03에서는 간호기록을 하는 방법, Chapter 04는 신체사정 및 활력증후에 대해 다루었고, Chapter 05는 질환별 간호중재법에 대해 다루었다.

Chapter 06에서는 수술 전·후 간호를 기술하였고, Chapter 07는 간호기술, Chapter 08는 중심정맥관관리를 기술하였다. Chapter 09는 제대동맥및 정맥관 관리, Chapter 10은 수혈관리, Chapter 11은 감염관리에 대한이해를 위해 기술하였다. Chapter 12는 투약간호를 다루었고, Chapter13은 영양관리, Chapter 14는 임상병리검사에 대해 실제 쓰여지고 있는 검사를 위주로 다루었다. Chapter 15는 인공호흡기및 의료기기 Chapter 16은예방활동 및 통증관리, Chapter 17은 심폐소생술을 다루었다."
경제학은 어떻게 과학을 움직이는가,"과학경제학자 폴라 스테판이 최첨단 과학 프로젝트 뒤에 숨겨진 경제적 논리를 파헤친다. 과학자들은 난제를 푸는 흥미와 발견의 재미만을 좇는 사람들인가. 지식을 향한 사랑만 있으면 과학자가 될 수 있을까. 1996년 「과학 경제학」이라는 논문을 발표하면서 과학자들의 경제적 보상에 관한 연구를 오랫동안 수행해온 폴라 스테판의 대답은 단연코 “아니오”다.

저자는 과학계를 분석하는 데 그 어떤 학문보다 경제학이 차지하는 중요성을 역설하면서 과학 연구와 관련된 일상 자체를 밀도 있게 탐사한다. 본 책에서는 학계 연봉, 특허 인센티브, 초기연구비 및 설비와 기자재비용, 정부와 기업의 연구 지원금, 과학자와 공학자를 위한 구직시장 등 과학자들이 처한 경제 현실이 세세하게 언급되는 가운데, 고쳐나가야 할 과학 연구계의 풍경과 그 대안이 뚜렷이 제시되고 있다."
샘 로이드 수학 퍼즐 세트 - 전2권,"십대 시절부터 퍼즐을 만든 천재 퍼즐 작가 샘 로이드의 작품 가운데, 유희수학의 대부 마틴 가드너가 수학 퍼즐만을 가려 담고 해설하였다. 수학, 과학, 역사, 민담 등 다채로운 소재를 바탕으로 흥미로운 문제들을 풍성하게 담은 이 책은 수학에 자신이 없는 이들이라도 호기심을 가지고 해결할 수 있다.

교과서의 수학 문제들은 풀어야 할 문제나 수식이 처음부터 명확하게 제시되어 있지만, 이 책의 문제들은 그렇지 않다. 곳곳에 숨어 있는 함정과 단서를 포착해 다양한 각도에서 해결 방법을 추론한 뒤, 이를 수학적 추상화 과정을 거쳐 수식으로 표현해야 한다. 때로는 잘 훈련된 논리력이나 대단한 수학 지식보다는, 번뜩이는 재치와 상상력이 필요할 때도 있다.

샘 로이드의 퍼즐은 바로 이 시대 미국의 자화상을 읽는 흥미로운 텍스트이기도 하다. 이 책은 당시 신문에 실린 삽화를 그대로 수록한 것은 물론이고, 이야기 형식으로 구성된 퍼즐 원문을 최대한 살리려고 노력했다. 그간의 수학 교양서에서 필요한 부분만을 간략하게 발췌하여 소개한 것과는 크게 구별되는 차이점이다."
과학 삼국유사,"왜 수학·물리학을 잘 아는 변호사가 될 생각을 하지 않고, 글 잘 쓰고 철학에 정통한 과학자·의사가 되지 못 하는가? ‘두 문화’ 문제를 해결하기 위해서는 과학과 인문학을 한 틀에서 이해할 수 있어야 한다. 하나의 틀에서 과학자와 인문학자가 만날 수 있어야 한다. 이를 위해 가장 쉬운 방법은 우리들이 잘 알고 있는 우리의 유산에서 과학을 발견하는 것이다.

이종호 지은이가 <삼국사기>와 <삼국유사>를 여러 번 통독하면서 찾아낸 과학 관련 사실들을 동서양 근현대의 사례들을 통해 비교 설명하면서 독자들에게 아주 쉽게 다가가고 있다. 이 책은 삼국시대의 과학적 소재를 실마리로 하여 현대 과학의 전거를 들어 설명하는 일종의 ‘한국과학사’이다."
재미있는 나노과학기술 여행,"어렵고 먼 세계의 과학이 아니라 우리 생활에서 응용되고 활용되는 나노의 작은 세계를 살펴봄으로써 나노기술들을 재미있게 읽히도록 했다. 또한 우리 조상들이 이용한 나노기술과 최첨단기술에 활용되는 나노기술을 상세하게 설명하며, 우리나라 나노기술의 현황도 꼼꼼하게 살펴보았다."
아름다운 우리 몸 사전,"인체의 종합 통제실인 뇌부터 인체의 힘의 원천인 근육까지. 인체 생리 현상에 대해 알아야 할 교양지식을 사전 형식으로 구석구석 훑어냈다. 신경계, 감각계, 피부계, 호흡계, 심장혈관계, 혈액면역계, 소화계, 내분비계, 생식기계, 비뇨기계, 근골격계 등 11개 계통별 분류에 172개 항목, 600여쪽에 달하는 방대한 분량으로 우리의 몸을 설명한다.

인간의 몸에 대한 역사적 인식의 변화 과정, 진화론을 비롯한 동물의 해부생리학적 연구 결과, 남녀노소 및 인종간 신체의 차이까지 반영한 꼼꼼함으로 일반인들이 가질법한 우리 몸에 관한 의문들을 풀이해 준다. 뇌 크기와 지능의 관계, 키와 수명의 관계, 성의 결정 메커니즘, 심장이식의 원리 등 실생활과 밀착한 정보들을 다수 실었다.

의학적 연구와 지식을 바탕으로 한 만큼, 알레르기, 치매와 건망증, 돌연사 등 여러 질병에 대한 정보도 실려 있다. 또한 우리가 잘못 알고 있는 의학적 가설들의 오해를 풀고, 최근의 의학 정보도 풍부하게 담아 의과대학의 교재로도 손색 없는 책으로 구성했다."
개에 대하여,"우리는 개에 대해서 얼마나 알고 있을까? 수천 년 전까지만 해도 인간 무리 주위를 서성거리며 음식물 찌꺼기나 뒤지던 동물이 어떻게 우리의 가장 진실한 친구가 된 것일까? 우리는 왜 그들을 그렇게 사랑하는 것일까?

사람들의 온갖 사랑을 다 받지만 ""도무지 알 수 없는 동물""인 개의 모든 것을 설명하는 책이다. 진화론, 고고학, 동물행동학, 신경생리학, 유전공학의 힘을 빌려 개들이 왜 그렇게 행동하는지, 왜 그렇게 생각하고 느끼는지, 그리고 어떻게 우리의 동반자가 될 수 있었는지를 재미있게 설명한다.

지은이는 그동안 우리가 이해하지 못했던 개들의 온갖 특이한 행동, 예를 들어 자기가 좋아하는 신발은 누구도 절대 건드리지 못하게 하고 우편배달부를 향해 마구 짖어대며 천둥소리에 깜짝 놀라고 지독한 냄새를 풍기는 더러운 곳에서 즐거이 휴식을 취하는 행동들이 어떻게 진화되었는지 설명한다."
비전 2003,"지은이는 19세기 산업혁명의 원동력이 천연자원이었다면, 21세기 제2의 산업혁명의 원동력은 첨단기술에 대한 과감한 투자라고 말한다. 그리하여 기술을 가진 자와 가지지 못한 자 사이에 '신 빈익빈 부익부'의 경제구조가 생겨날 것이라고 한다. 레스터 서로우의 말처럼 ""지식과 기술이 비교우위의 유일한 원천으로 우뚝 서 있다""는 것.

한 예로, 인터넷 정보 이용에 관한 한 세계에서 '정보통신강국'으로 통하는 우리나라가 사실 기술력에 있어서는 후진성을 면치 못하고 있으며, 자체적인 연구개발을 등한시하고 외국 기술을 도용하거나 소프트웨어 시장에만 치중하는 등 기반 기술에 대한 외면으로 현재 주요 정보통신기술에 있어서 작게는 1년에서 크게는 10년까지 선진국과의 기술 격차를 보이고 있다는 사실은 앞으로 천연자원이 부족한 우리나라가 21세기 세계경제에서 주도권을 잡기 위해서는 어떻게 해야 하는지를 보여준다.

일부 국가들이 21세기에 부와 번영의 원동력이 되어줄 핵심기술의 목록을 작성한 바 있다. 그 전형적인 예로 일본의 국제통상산업부가 작성한 목록은 다음과 같은 기술들을 포함하고 있다. 미세전자공학, 생명공학, 신소재 과학산업, 원거리통신, 민간 항공기 제조업, 자동공구와 자동로봇, 컴퓨터 하드웨어와 소프트웨어 등.

21세기를 주도할 것이라고 지목된 이 기술들은 모두 예외없이 <비전 2003>에서 3대 첨단기술혁명으로 제시한 컴퓨터혁명, 생체분자혁명, 양자혁명에서 나온 것들이다. 즉 이 세 가지 혁명이 21세기의 획기적인 과학 발전의 열쇠일 뿐만 아니라 부와 번영의 원동력이라는 것이다. 그러므로 21세기에는 국가나 기업, 개인 모두 이 세 혁명의 중요성을 인식하고 이를 어떻게 운용하느냐에 따라 승패가 결정된다는 것이다.

이러한 3대 첨단기술혁명을 통해 미치오 가쿠가 이 책에서 말하고 있는 것은 단순히 21세기의 과학이 어떻게 발전할 것인가에 국한되어 있는 것이 아니라 21세기의 새로운 화두인 '경제전쟁'에서 승자가 되기 위해서는 우리가 3대 첨단기술혁명의 속도를 따라가야 한다는 것이다."
당신에게 노벨상을 수여합니다 : 노벨 생리.의학상,"1901년 첫 노벨상 시상식부터 지난해 12월 10일에 열린 2016년 노벨상 시상식까지 116년간의 화학 분야 노벨상 시상 연설을 모아 우리말로 옮긴 책이다. 2007년 10월 처음 출간한 바다출판사의 《당신에게 노벨상을 수여합니다》는 스웨덴 노벨 재단의 정식 허가를 얻어 100여 년의 노벨상 과학 분야 시상 연설을 모아 출간함으로써 과학계의 환영을 받았을 뿐 아니라 수많은 대중 독자의 성원을 얻었다.

매년 12월 20일 열리는 노벨상 시상식에서 노벨 위원회는 수상자 선정 사유와 수상자들의 업적을 알려주는 연설을 하는데, 이 연설이 바로 노벨상 시상 연설(the Nobel Prize Presentation Speech)이다. 따라서 이 책의 원문은 매년 새로 추가되며, 그에 따라 바다출판사도 2007년 초판 출간 이후 2010년, 2014년에 이어 2017년에 지난 3년의 시상 연설을 추가 번역하여 2017 개정 판을 출간하게 되었다.

이 책은 출간 이후 국내 언론의 주목을 받았을 뿐 아니라 기초 과학을 전공하는 대학생, 현대 과학사를 공부하는 연구자들에게 기본서로 자리매김하였다. 또한 교육과학기술부.한국과학창의재단 인증 우수과학도서로 선정되었고, 한국출판인회의, 서울과학고등학교 등 다양한 기관과 학교의 필독 도서로 선정되었다. 많은 대학생과 청소년에게 인류 과학의 발전사와 앞으로의 미래를 이해하는 데 가장 중요한 책으로 꼽히고 있다.

특히 이번 2017년 개정 3판에서는 2016년 노벨 생리·의학상 수상자 요시노리 오스미에 대한 시상 연설이 수록되어 있어 과학에 관심이 있는 사람들에게 큰 즐거움을 전해줄 것이다."
손을 잡고 가르쳐 주는 DNA 클로닝,한국어로 된 친절한 DNA 클로닝 입문서. 이 책은 클로닝에 처음 입문한 사람에게 꼭 필요한 실용적인 정보를 준다.
물리학 오디세이,"수학의 놀라운 역사와 원리를 쉽고 재미있게 소개해주었던 《수학 오디세이》의 저자 앤 루니의 두 번째 역작. 물리학은 모든 과학의 토대가 되는 기초 과학이다. 수학이라는 언어로 작성된 물리학이라는 도구를 이용해 우리는 우리를 둘러싼 세계를 탐구한다.

이 책은 물질이 더 이상 나눌 수 없는 원자들로 구성되어 있다고 처음 제안한 고대 그리스인들의 이야기부터 137억 2천만 년 전 빅뱅으로 탄생한 우주 이야기까지, 흥미진진한 물리학의 역사를 꼼꼼히 추적해 재미있게 들려준다.

앤 루니는 방대한 자료를 바탕으로 과학과 역사 등의 다양한 주제로 100여 권의 책을 집필했으며 전통 있는 아벤티스 과학서적상 후보로 끊임없이 거론되고 있는 작가이다. 《수학 오디세이》, 《물리학 오디세이》로 이어지는 그녀의 지적 탐험은 앞으로 의학, 철학 등의 분야로도 계속 만날 예정이다."
