title,summary
문학집중 현대시 (2020년용),"수많은 작품들이 제각각의 모습을 보이지만, 이를 관통하는 감상의 기본 원리가 있습니다.
고전 시가에서는 ‘화자, 시어와 운율, 표현, 주제’의 기본 원리를 제시해 두었습니다. 기본 원리의 핵심 개념을 알고 작품 감상에 적용하는 훈련을 하도록 합니다."
수능기출 유형별+연도별 국어영역 B형,"유형별 문제편 1,683문제, 연도별 문제편 360문제 총 2,043문제로 국어영역 B형 수능기출문제집 중 가장 많은 문제를 수록하고 있다. EBS 연계내용을 한눈에 파악할 수 있도록 모든 EBS 연계문제에 연계 출처를 표시하고, 2014학년도 6월, 9월, 수능뿐만 아니라 예비수능과 3,4,7,10월에 시행된 학력평가를 함께 수록하였다."
100발 100중 고등 국어 기출문제집 C 2학기 중간고사 비상(박안수) (2021년용),"전국 고등학교의 내신 기출문제를 종합, 분석하여 핵심 적중 문제를 다량 수록하였다. 최신 출제 경향과 출제율을 100% 반영하여 등급을 가르는 서답형, 서술형 문제까지 완벽 대비할 수 있다. ‘지문 분석-확인 문제-기본 평가-심화 평가’로 이어지는 단계별 학습 설계이며, 촘촘한 단계로 학습 내용을 완벽하게 습득할 수 있는 구성이다."
2020 수능대비 수능기출 모의고사 35회 생활과 윤리 (2019년),"실제 수능 상황과 똑같은 환경에서 35번 반복 연습 가능한 문제집 실제 시험지 모양을 재현했고, 수능 실전용 OMR 카드와 시험장 안내 방송 MP3를 제공한다. 최신 5개년 수능·모의평가·학력평가 기출문제 35회 700문항을 수록했다."
EBS 수능 기출의 미래 국어영역 7개년 모의고사 (2020년),"2014학년도부터 2020학년도까지 7년간의 수능, 9월 모평, 6월 모평 총 21회 기출 문제를 이 한 권에 담았다. 실제 시험처럼 문제지 형태 그대로 수록하여 수능을 완벽 대비할 수 있다."
EBS N제 수학영역 수학 나형 210제 (2017년용),EBS N제 수학영역 나형 210제의 일부 문항은 EBS 수능교재 중 엄선된 우수한 문항으로 구성하였다.
2017 대비 100% 수능형 MP3 수능영어듣기 35회 실전모의고사,"2006~2016학년도 수능 영어 듣기 유형을 완벽 분석하였다. 수능 문항별 출제 유형과 순서를 100% 반영하였으며, 연음과 중요 표현을 익힐 수 있도록 매 회 받아쓰기(Dictation) 제공한다. 또한 모든 문제에 자세한 해설을 제공하였고, 595개 전 문제의 문제별 유형과 핵심 어휘를 제공함으로써 수능 유형 완벽한 대비가 가능하다."
수학중심 고등 수학 1 (2021년),"주제별(Lecture별) 6~10쪽의 간결한 구성으로, 주제별 완전 학습이 가능하다. 알찬 개념 학습과 다양한 유형 학습으로 균형 잡힌 실력을 쌓을 수 있다. 세밀하게 유형을 분류하고, 변형 유제를 강화하여 체계적으로 유형 학습을 할 수 있다. 시험에서 출제율이 높은 유형을 선별하여 완벽하게 실전에 대비할 수 있다."
씨뮬 9th 기출 사설 3년간 모의고사 국어 고2 (2021년),"대입 전문 대성, 종로, 이투스, 비상의 최근 3개년 핵심 모의고사를 실제 시험지의 크기와 느낌을 그대로 살려 독점 수록해 실전처럼 테스트가 가능하다. 또한, 문제 풀이 후 정답과 등급컷을 바로 확인 가능해 성적 관리와 실력 향상에 유용하다. 국어 과목은 다양한 문학 작품이 필요했던 학생이나 고난도 독서 지문 학습이 필요했던 학생 그리고 감으로만 문제를 풀던 수험생들에게 올바른 학습의 길잡이가 될 수 있도록 수험생 입장에서 해설을 구성했다."
개념원리 미분과 적분,"*개념원리 이해
각 단원마다 중요한 개념과 원리를 정확히 이해하고 쉽게 응용할 수 있도록 자세히 정리하였다.

*개념체크와 필수예제
개념체크에서는 기본개념과 원리들이 문제를 통해 어떻게 적용되는지를 확인하고, 필수예제에서는 꼭 알아야 할 문제를 수록하여 학교 내신 성적과 수능 등 기타 다른 시험에도 대비하도록 하였다.

*KEYpoint
문제를 푸는 방법과 문제를 풀기 위한 핵심요소, 꼭 알아야 할 기본법칙 등을 한 눈에 볼 수 있도록 따로 정리해 두었다.

*확인체크
수학에서 충분한 연습은 필수! 직접 풀면서 실력을 키울 수 있도록 하였다. 여기에서 익힌 문제들은 더 어려운 문제를 푸는데 기초가 된다.

*연습문제와 심화문제
연습문제에서는 그 단원에서 알아야 할 핵심적인 문제들을 1step과 2step의 2단계로 나누어 풀어봄으로써 단계적으로 실력을 키울 수 있도록 하였다.
심화문제에서는 고난이도 문제를 통하여 단 한 문제도 놓치지 않는 실력을 키울 수 있도록 하였다.

*수능예상문제와 수능기출문제
대단원마다 수능에서 출제되었던 문제와 예상문제를 엄선하여 실었다. 수능의 출제경향을 파악하고 예상문제를 풀어봄으로써 문제해결력을 키우도록 하였다."
531 프로젝트 PROJECT 국어 문학 신유형 우월하게 H (2021년용),"엄선된 문제와 차별화된 구성으로 고난도 수능을 효과적으로 대비할 수 있는 교재다. 1등급이 되기 위해 필수적으로 학습해야 할 내용을 충실히 담았다. 수능 및 모의평가에 출제되었던 신유형 지문을 분석하여 신유형 지문의 독해 및 문제 풀이 전략을 제시하고, 이를 기출문제에 적용함으로써 새로운 유형을 완벽히 대비할 수 있다."
[세트] EBS 수능특강 지구과학 1 + 사용설명서 세트 - 전2권 (2020년),"새 교육과정 및 교과서 분석을 통한 핵심 내용을 제시함으로써 2021학년도 수능에 대비한 탄탄한 기초 확보를 도와준다. 최근 수능의 트렌드와 특징, 신유형을 잘 반영한 엄선된 수능형 연습 문제를 통해 2021학년도 수능을 완벽하게 대비할 수 있으며, 교육과정에 따른 체계적인 교과 내용 분석과 이를 최적화한 필수 실전 문제를 통해 실력 점검·실전 감각을 향상시킬 수 있다.

단원별로 확실한 개념 설명 및 적용 문제가 제공되어, 학습자 본인의 강·약점을 자연스럽게 파악하고, 이를 스스로 강화하고 보완하는 것이 가능하고, 한눈에 보는 정답 서비스, 영어영역 단어장부터 최고의 강사진이 함께하는 수능특강 강의까지 EBSi 홈페이지를 통해 제공된다."
내신 다품 고등 통합과학 (2021년용),"내신 등급 향상을 위해 필요한 이해와 적용 포인트를 제시하였다. 무조건 외우는 과학 공부가 아니라 중요 내용을 쉽게 암기할 수 있도록 암기 방법을 제시하였다. 시험에 자주 나오는 중요 탐구를 정리했으며, 모든 문제에 대한 상세한 해설이 적혀 있다. 또한, 문제 속 자료에 분석된 내용을 통해 문제의 개념과 그림의 이해가 쉬워질 수 있도록 구성하였다."
EBS 수능특강 평가문제집 문학(상) (2018년),"EBS 수능특강에 수록된 문학 작품을 자습서 이상으로 상세하여 분석하여 내용을 쉽게 이해하도록 하였다. 또한 이를 패턴화하여 내용을 쉽게 이해하고, 단계별로 학습하는 과정을 통해 문제 해결력을 기르도록 하였다."
미래로 수능기출문제집 04 5개년 국어 독서 B형,"대학수학능력시험은 물론, 평가원 모의수능평가 및 교육청 학력평가 기출문제들을 각 단원별 - 연도별 - 시행처별로 일목요연하게 분류하여 수록하였다. 따라서 각 단원별로 자주 나오는 유형과 최근 기출문제의 흐름을 한눈에 파악할 수 있다."
수능 기출의 바이블 생명과학 1 (2021년),"난이도별 수준별 분권으로 학습이 가능하며, 평가원의 최신 출제 경향 및 유형 파악이 용이한 책이다. 각 주제별, 연도별 구성으로 해당 주제의 최신 출제 경향에 따른 학습과 6월, 9월 모의평가와 수능의 연결고리 분석 및 파악이 가능하다."
"밥어휘, 밥 먹듯이 매일매일 특급 어휘력","교과서와 기출문제에서 선별한 주요 빈출 어휘의 뜻풀이를 직접 쓰면서 외울 수 있도록 구성하였다. 부록 '밥어휘 미니 사전'을 보면서 눈으로 확인한 어휘의 뜻풀이를 손으로 쓰면서 기억하는 어휘력 훈련을 할 수 있도록 하였고, 뜻풀이를 완성하거나 문맥적 의미에 알맞은 어휘를 찾아 쓰는 확인 문제로 자신의 어휘력을 확인할 수 있도록 하였다."
블랙라벨 국어 독서 비문학 (2017년용),"1등급을 목표로 하는 상위권 학생들을 위한 고난도 교재로, 한 줄 해설과 상세해설로 실력에 따른 맞춤형 해설을 도입했다."
EBS 분석노트 2 국어영역 수능완성 국어 (2018년),"EBS 수능완성 수록 문학, 독서, 문법(수특 문법 포함) 제재를 분석하였다. 또 EBS 교재에는 수록되지 않았지만 언제든 출제될 가능성이 높아 학생들이 꼭 정리해 두어야 할 출제 예감 문학 작품을 추가하여 분석 정리하였다. 수록된 모든 제재마다 수험생들이 꼭 알아두어야 할 핵심 내용과 지문, 개념 등과 함께 실제 수능에서 출제될 가능성이 높은 문항들을 예언 정리하였다."
EBS 단기특강 수학영역 확률과 통계 (2021년),"단기간에 내신을 끝내는 단기 내신 교재. 완벽 개정하여 더 효율적인 분량으로 내신 학습에만 집중한다. 보충수업, 자습용으로 선택하기에 딱 좋은 체제와 분량으로 방과 후 학습, 방학 학습에 최적화된 단기 학습서이다."
EBS 4주 특강 고난도.신유형 영어영역 영어 (2019년),"최상위권 학생들이 자주 틀리는 ‘변별력을 높이는 고난도 유형’ 구성이다. 고난도 단기 집중 학습을 위해 주차별/영역별로 차별화하였으며, 최근 수능 유형 분석을 통한 3, 4점 고난도 문항 및 신유형 연습으로 불수능을 완벽 대비할 수 있다. 또한, 주차별 학습 스케줄러와 학습 결과 체크리스트를 함께 제공한다."
EBS 7030 Final 파이널 실전모의고사 사회탐구영역 생활과 윤리 (8절),출제 가능성이 높은 문항을 실제 수능과 동일한 배점과 난의도의 모의고사(6회)로 구성하여 실제 시험 시간에 맞춰 모의고사를 풀어 보며 실전 감각을 익히고 부족한 개념을 보완할 수 있습니다. 2013년 8월 29일부터 EBSi (www.ebsi.co.kr)를 통해 인터넷 강좌를 제공합니다.
씨뮬 8th 수능기출 6.9.수능 평가원 3년간 모의고사 고3 수학 나형(인문계) (2020년),"실제 시험지 같은 크기와 느낌으로 실전처럼 테스트 가능하며, 문제 풀이 후 정답과 등급컷의 빠른 확인으로 성적 관리 및 실력 향상에 유용하다. 씨뮬 영어 해설은 문제의 답을 알려주는 데서 그치지 않고 답이 되는 이유와 답이 되지 않는 이유를 꼼꼼히 짚어주어, 한 문제를 풀어도 자신의 실력에 도움이 되도록 하였다. 수학 해설은 '문항 속 실마리'를 찾는 방법을 보여주고, 해설에 적용하여 스스로 풀어낼 수 있는 힘을 길러준다."
수능유형 픽 PICK 듣기 기본,"유형 학습과 실전 모의고사를 통해 고1 학생들이 수능 듣기에 완벽히 대비할 수 있도록 하는 수능 유형 기본서다. 최신 수능 유형과 난이도를 철저히 분석하여 반영하였고, 유형별 해법과 핵심 표현 학습을 통한 완벽한 수능 유형을 대비할 수 있다. 실전 대비를 위한 10회분의 실전 모의고사를 수록하였으며, 어려운 연음, 중요 표현 등을 중심으로 한 DICTATION을 수록하였다."
고등학생 소논문쓰기 어떻게 시작할까?,"실제 학교현장에서 소논문쓰기 활동을 통해 학생들의 지적 성장을 도왔던 사서 선생님들의 경험적 노하우를 바탕으로 쓴 소논문쓰기 지침서이다. 수업변화에 목말라 있는 교사들에게는 새로운 의욕을 심어줄 수업지도서이며, 자신의 꿈을 향해 나아가는 학생들에게는 새로운 용기를 담아줄 안내서이다.

고등학생들에게 '소논문쓰기'가 왜 중요하고 가치가 있는지부터 전 과정을 자세하게 소개하고 있다. 어렵고 힘들게 느껴지는 '소논문쓰기'의 주제선정에서부터 선행연구, 정보원, 자료조사 및 분석, 요약정리까지 예시와 실제 사례를 통해 쉽고 편리하게 알려주고 있다."
수능영어독해 결정적 유형 모의고사 비연계 100% (2021년용),2017 수능 비연계 대비 모의고사. 수능 영어의 결정적 유형으로 총 10회 모의고사가 구성되어 있다. 통계로 본 어법 집중 연습과 정답을 찾고 오답을 피하는 원리와 접근법 + 모의고사 지문마다 완전학습을 위한 요약 코너가 실려 있다.
EBS 인터넷 수능 영어영역 영어듣기 A형,"교재 특징 및 활용
개편수능의 영어듣기 비중 강화에 따른 영어듣기 실전모의고사 A/B형 12회분 수록"
EBS N제 과학탐구영역 생명과학 1 300제 (2017년용),2015년까지 발간된 EBS 교재에서 엄선한 우수 문항으로 구성되었다. 2017학년도 수능 대비 실전모의고사 3회분을 제공한다.
떠먹는 국어 문법,"서울대 국어교육과 선배 6명이 뭉쳤다. 문법교과서를 읽어도 무슨 말인지 이해가 안 되는, 오히려 영문법보다 더 어렵게만 느껴지는 국어문법을 어떻게 하면 후배들이 쉽게 이해하고 문제도 잘 풀 수 있게 할까? <떠먹는 국어 문법>은 아무리 읽어봐도 도대체 무슨 소리를 하는 건지 막막하기만 한 이해불가침 영역의 문법교과서를 쉽게 풀고 또 풀어낸, 완전히 새로운 국어문법 개념책이다."
맞수 수능문법 기본편,2014 수능개편안을 반영한 맞춤형 수능영어. 실력에 맞춰 학습할 수 있는 수준별 수능문법 훈련서이다.
내신 심화 일등급 수학 637제 고등수학 (하),"문제해결능력을 강화할 수 있는 고난이도 문제로 내신에서 변별력을 결정하는 특별한 문제들로 구성된 내신 일등급을 목표로 하는 상위권 학생들을 위한 수학서. 계산만 복잡한 문제, 괜히 꼬아놓은 문제들이 아닌 핵심을 정확히 묻되, 사고할 수 있는 수준 있는 문제를 제공하여 사고력을 키울 수 있도록 구성했다."
EBS 수능기출플러스 국어영역 독서,최근 8개년 동안의 모의평가 문제와 대수능 문제 수록한 수능 대비 실전 감각을 기르기 위한 최적의 교재입니다.
E 모든 변형문제 수능특강 영어 (2020년),"단권화한 EBS 변형문제집이다. 퀄리티 높은 B컷 문제와 내신과 수능 대비를 위한 많은 자료들, 9월 이후 찍기특강 자료 등이 제공된다. EBS 교재의 전체 지문을 다 다루고 있다."
대학전공백과 : 자연과학.공학.의학 편,"인공지능 기술을 통해 전국 110개 대학, 4000 여개 학과의 진로/진학 정보를 분석한 종합 입시정보지이다. 1부 '대학별 학과지도'는 110 개 대학의 학과 정보를 지도 형태로 시각화 하여 제공한다. 2부 '전공별 상세정보'는 개별 전공에 초점을 두고 학과별 상세정보를 워드 클라우드의 형태로 제공한다."
아름다운샘 내신 Final 고1 수학,"전국 500여 고교의 작년 중간고사 문제지에서 시험 범위, 문항 수, 문제 유형, 난이도, 문항 배점, 주.객관식 비율 등을 철저히 분석한 결과를 기초로 하여, 수학교과서 9종의 모든 문항 유형이 포함되도록 문항들을 구성하였다. 각 회차별 고난도 5문항씩과 부록에서 고난도 8문항에 대한 동영상 해설 강의를 제공한다."
2019 수능대비 마더텅 수능기출문제집 물리 1 (2018년),"총 786문항을 단원별로 나누어 수록하였다. 2016~2018학년도 수능·평가원 모의고사·전국연합 학력평가 기출문제 전 문항을 수록하였고, 2008~2015학년도 수능·평가원 모의고사·전국연합 학력평가 기출문제를 선별 수록하였다. 현직 교사의 감수를 통해 개정 교육과정에 맞는 문항을 선별하였다."
리얼 전국 연합 모의고사 3개년 기출 문제집 고2 영어영역 (B형 수록),"본서는 최신 3개년 동안 시행된 3·6·9·11월 교육청 모의고사 기출 문제를 모두 수록하여 수험생들이 최신 출제 경향과 문제의 유형을 정확히 파악할 수 있도록 구성했다.

기출 문제는 시행 연월별로 문제의 난도가 다르기 때문에 같은 점수라도 등급이 다르게 나오므로, 수험생이 실력을 정확히 파악할 수 있도록 등급 컷 원점수를 제공한다. 이를 바탕으로 수험생 스스로 자기 실력을 확인하고 그에 따른 학습 계획을 세울 수 있게 해준다.

또한, 각각의 문제가 어려운 문제인지, 쉬운 문제인지 난이도 파악이 가능하도록 '정답률'을 수록했다. 특히 고난도 문제 유형을 바로 확인할 수 있으므로 별도로 체크해 두었다가 반복학습을 하시면 실전에서 실수하거나 당황하지 않고 문제를 풀 수 있을 것이다."
2019 수능대비 수능기출 모의고사 35회 사회문화 (2018년),"실제 수능 상황과 똑같은 환경에서 35번 반복 연습이 가능하다. 실제 시험지 모양을 재현했고, 수능 실전용 OMR 카드와 시험장 안내 방송 MP3를 제공한다. 최신 5개년 수능·모의평가·학력평가 기출문제 35회 700문항을 수록했다. 전 문항 첨삭 해설, 전 문항 정답률 표기, 자가 진단을 위한 회별 등급컷을 제공한다."
개념 + 유형 미적분과 통계 기본 : 개념편.유현편 합본,"소주제별로 내용을 분해하여 구성하여 각 개념에 대한 확실한 공부가 될 것이다. 개념 학습서인 “개념편”과 개념 학습 후에 유형 학습을 할 수 있는 “유형편”으로 구성되어 있고, 거의 모든 문제에 자세한 해설을 싣도록 하였다."
이투스 No.1 넘버원 모의고사 권규호 파이널 국어 (3회분) (2017년),"실제 수능을 미리 경험할 수 있는 최적의 봉투모의고사로써 회차별 난이도 차등화로 모든 시험에 대비 가능하다. 실수 방지 및 사고의 폭을 넓힐 수 있도록 특화한 해설을 수록했고, 킬러문항 대비를 위해 '고난도 대비 핵심 문항'을 추가로 제공한다."
오감도 수능 국어 문학편 (2016년용),"수능의 문학 영역에서 자주 출제되는 문제 유형과 문제 해결 방법을 익히고, 실전 문제를 통해 연습해 봄으로써 문학 영역을 체계적으로 학습할 수 있다. EBS 교재, 국어 교과서, 문학 교과서의 수록 제재와 연계하여 작품을 선정하고, 문제를 출제하였다."
MAPL 마플 수능기출총정리 미적분 2 (2017년),"2018학년도 수학능력시험 및 사관학교, 경찰대 입시를 위한 교재로, 수능기출문제를 유형별 단원별로 집대성한 문제은행식 기출문제집이다. 교육청, 평가원, 교과서 우수문항, 수능기출, 사관학교, 경찰대의 모든 문제가 유형별 단원별로 체계적으로 수록되었다."
언정보 3.0 : 언어영역 네 눈에 정답만 보이게 해줄게,"'가장 쉽지만 가장 강력한 언어영역 방법론'을 표방한 언어영역 개념서이자 문제집이다. 저자는 이 방법론을 통해서 '쓰기', '듣기', '문학', '비문학'으로 구성되는 언어영역 모두를 푸는 방법을 알려준다. 처음 수능이 시작되었던 1994학년도부터 2012학년도까지 수능 언어영역에서 고득점을 받았던 수많은 학생들의 가장 일반화된, 시험장에서 문제푸는 사고과정과 방법을 모아서 이해하기 쉽게 풀어 설명하고 있다."
New 독해의 7법칙 (2021년용),"독해의 핵심 원리를 꿰뚫는 7가지 법칙 학습을 통해 문장 구조를 이해하고 모든 문장을 쉽게 해석할 수 있는 독해 실력을 기를 수 있다. 수능, 평가원, 사관학교, 경찰대, 공무원 최신 기출에서 엄선한 명문장만을 수록하였으며, 구문 분석집을 제공함으로써 본책에 수록된 모든 문장에 대한 품사, 문장 성분, 끊어 읽기와 직독직해, 해석 그리고 구문에 적용된 법칙까지 자세한 설명을 제공한다."
고등 셀파 경제,
EBS 2019학년도 수능 대비 파이널 Final 실전모의고사 사회탐구영역 사회.문화 (8절) (2018년),출제 가능성이 높은 문항을 실제 수능과 동일한 배점과 난이도의 모의고사로 구성하였다. 실제 시험 시간에 맞춰 모의고사를 풀어 보며 실전 감각을 익히고 부족한 개념을 보완할 수 있도록 하였다. 쉽고 상세한 풀이를 보기 항목별로 제시하였다. 특히 옳은 진술과 틀린 진술을 정답 맞히기와 오답 피하기로 구분하여 제시함으로써 옳고 그른 이유를 명확히 파악할 수 있도록 하였다.
고등 셀파 윤리와 사상,
메가스터디 빅데이터 수능기출문제집 수학영역 확률과 통계 (2020년),"자세한 개념정리와 분석, 그리고 최신 7개년의 기출문제와 역대 기출 핵심 문제를 함께 공부할 수 있는 교재다. 기출문제에 대한 누적 분석과 2021학년도 수능 출제 전망 자료를 수록하였다. 정답 및 클리닉 해설에서는 각 문항별 정답률, 선지별 선택률, 등급별 오답률을 제공하고 자세한 첨삭 설명과 단계별 풀이를 통해 쉽고 빠르게 이해가 가능하도록 하였다."
유형중심 고등 수학 (상) (2021년),"학습 주제(lecture)별 4쪽 구성으로 철저한 유형 분석 학습, 3단계(A, B, C) 학습으로 기본부터 실력까지 체계적인 유형 완전 학습, 최신 기출(수능, 평가원, 교육청) 문제로 완벽한 유형 실전 학습이 가능한 실전에서 강력한 문제 기본서이다."
매3비Ⅱ(매3비 투) - 매일 지문 3개씩 푸는 비문학(독서) 수능 기출 매3비 연계 훈련편 (2018년),"매3비로 이미 공부 습관을 잡은 학생들에게 수능 때까지 매3비 공부법으로 계속 훈련할 수 있게 만든 ‘매3비 연계 비문학 훈련용’이다. 매3비와 마찬가지로 매일 3개 지문씩 구성하되 수능 출제 기관에서 출제한 문제 중 매3비에 포함되지 않은 6개년 수능 기출과 모의평가를 엄선하여, 4주 만에 끝낼 수 있도록 하였고, 시간 부족 문제와 취약점을 해결해 주는 시스템을 적용하였다."
The VOCA 플러스 5,"예비중부터 특목고.수능 대비까지 7단계 어휘 학습 교재. Day마다 20개의 단어를 학습하며 30일 동안 완벽하게 필수 어휘를 익힐 수 있으며, 표제어에서 파생된 명사, 동사, 형용사, 부사 등의 핵심 파생어까지 확장 학습할 수 있다. 뜻이 비슷하거나 반대의 단어와 그 밖에 꼭 알아야 할 단어도 가뿐하게 암기한다. Day별, Chapter별 학습 후 Exercise Test, Review Test, Vocabulary Plus로 확인할 수 있다."
"매3영, 매일 지문 3개씩 푸는 영어독해 수능기출 고3","최신 3개년 교육청 학력평가를 유형별+연도별로 순차적으로 풀도록 구성된 수능 /내신 독해 훈련서이다. 단어와 구문을 단어(word) / 구(phrase)의 연계 학습으로 공부하고 기출문제를 푼 후에 즉시 ‘지문해석’에서 단어, 구와 끊어읽기로 다시 확인하는 원스탑(One-Stop) 복습프로그램으로 구성하였다.

같은 기출이라도 제대로 공부하고 제대로 훈련할 수 있도록 매일 지문 3개씩을 풀게끔 가장 효과적인 학습법과 접목하여 최신 3개년 교육청 기출 지문을 18일 만에 마스터할 수 있다."
MAPL 마플 교과서 수학 2 (2017년용),"개념서와 문제집이 한 권으로 이루어진 교재이다. 반복적인 문제의 흐름으로 구성하였고, 확인, 변형, 발전문제의 심화된 고난도 문제를 통한 수학의 힘을 길러준다. 학교 내신뿐만 아니라 전국연합모의고사 댑, 수능을 대비하는 복합적인 사고력을 길러준다."
Sense UP 쎈쓰업 쎄듀 독해모의고사,"유형은 파악했으나 몸이 덜 풀린 고2 ~고3의 수능 감 살리는 독해 모의고사. '수능문제풀이 초보를 위한 Plan'과 '수능문제풀이를 본격 준비하는 학습자 Plan'을 각각 제시하여 본인의 실력에 맞게 공부할 수 있도록 시간 내 문제 풀이 연습과 복습을 습관화 하며, 자기 스스로 평가할 수 있는 학습일지를 제공한다."
Duo 듀오 3.0 기초편 (테이프 5개 + 암기소책자),"핵심 예문 560개, 핵심어 2569개(단어 1573개/숙어 997개), 파생어와 관련어 224개(단어 1515개/숙어 699개), 동의어와 반의어 3083개(단어 1938개/숙어 1145개)를 수록했다. 모든 어휘들은 중복되지 않았으며, 이들과 관련된 예문이 총 560개로 축약되어 있어 하나의 어휘당 하나의 예문을 읽고 해석해야 하는 부담을 줄였다."
리얼 오리지널 전국연합 3개년 모의고사 12회 고2 수학 (2020년),"2017~2019학년도 최근 3개년 동안 시행된 3월, 6월, 9월, 11월 전국연합 학력평가 기출 문제를 12회 수록했다. 2020학년도 고2 내신과 전국연합 학력평가를 대비할 수 있으며, 특별 부록으로 ‘중간, 기말고사 대비 모의고사 4회’를 제공한다. 실제 시험지와 똑같은 형태로 되어 있고, OMR 체크카드를 제공하므로 실전 모의고사와 동일한 느낌으로 학습할 수 있다. 또한 빠른 정답과 등급 컷을 수록해 자신의 실력을 바로 확인할 수 있다."
