title,summary
EBSi 강의교재 수능개념 국어영역 윤혜정의 개념의 나비효과 미니과제 강의노트,"개편된 수능을 집중 해부한 윤혜정의 개념의 나비효과 강의노트 미니과제 교재. 친절한 설명과 다양한 문제, 자세한 해설로 학습 효과를 극대화 시켜 줄 것이다."
Xistory 자이스토리 물리학 1 (2020년),새교육과정 교과서를 분석하여 개념을 총정리 하고 기출 문제와 예상 문제를 수록하여 2021학년도 수능에 꼭 맞는 기출 문제집이다.
신사고 쎈 수학 적분과 통계,"쉬운 문제에서부터 어려운 문제까지 순서대로 도전하는 것이 합리적인 수학 학습법이다. 쎈 수학은 모든 문제를 3단계로 나누어 수준별로 구성하고, 유형 뽀개기에서는 이를 다시 하, 중, 상의 난이도로 세분하여 체계적으로 수학 실력을 키울 수 있도록 만들었다.

하나의 개념에서 파생되는 문제는 그 유형이 다양하게 나타난다. 고교 과정에서 다뤄야 하는 모든 문제를 196개 유형으로 분류하고 1062문제로 정리하여 유형별로 충분한 문제 연습이 가능하게 하였고 이를 통해 문제 해결력을 기를 수 있다. 또, 학생 스스로 주도적으로 계획을 세워 취약 유형에 대해 반복학습을 할 수 있도록 각 단원별 B, C단계를 표로 구성한 '쎈 滿滿하게 공부하기'를 제공하였다."
라이트 쎈 미적분 1 (2019년 고3용),수학을 어려워하는 학생들이 어려운 개념과 문제로 학습 의욕이 꺾이지 않도록 출제 빈도가 낮은 어려운 문제를 과감히 생략하였다. 또 기본 실력을 강화하고 유형별 학습을 통해 문제 해결력을 향상시킬 수 있도록 하였다.
新수학의 바이블 수학 2 (2018년 고2~3년용),"新 수학 바이블만의 섬세한 개념 설명과 1+3 단계별 수준별 수학 학습 시스템을 갖추었다. 2014 새 교육과정을 따라 예비 고1, 고1~고3 학년이 사용할 수 있으며 풀이집이 개별 판매된다."
오투 과학탐구 생명과학 1 (2020년),2015개정 교육과정을 완벽 분석하여 내신 및 수능을 대비할 수 있는 수능서. 새로운 교과서의 핵심이 되는 내용을 개념과 도표를 이용하여 한눈에 들어오도록 쉽고 간결하게 정리하였다. 09개정 기출 자료를 통해 15개정 수능을 예측할 수 있도록 기출 문제를 분석하여 수능 자료를 마스터할 수 있도록 하였다.
신사고 쎈 미적분 2 (2016년용),"전국 고등학교 내신 기출 문제와 평가원.수능 기출 문제는 물론 수많은 기본서, 내신서, 수능서까지 분석하여 모든 수학 문제를 수집.분류하여 강력한 유형 그물을 만들었다."
블랙라벨 미적분 1 (2019년 고3용),"우수 기출 대표문제와 특목고.강남8학군의 변별력 있는 신경향 문제, 문제 해결력을 강화시킬 수 있는 종합 사고력 문제를 단계별로 학습하면서 변별력이 높아지는 내신시험에서 1등급을 달성할 수 있도록 하였으며, 이와 함께 수능 실력 또한 함께 쌓을 수 있도록 구성하였다."
2021 수능대비 마더텅 수능기출 모의고사 33회 수학영역 가형 (2020년),"2021 수능(2020.11.19.시행) 적용 새 교육과정 반영, 2020~1994학년도(2019~1993년 시행) 최신 27개년 수능/모의평가/학력평가 기출문제 중 새 교육과정에 맞는 우수 문항으로 구성한 모의고사 33회 990문항을 수록하였다. 전 문항 문제 풀이 동영상 강의를 무료 제공(2020년 2월 업로드 완료 예정)한다."
100% 실전대비 MP3 고교영어듣기 24회 모의고사 2학년 (2021년),"전국 16개 시.도 교육청 공동 주관 고교영어듣기 능력 평가 및 서울시 고교영어듣기 문제를 반영한 고교 내신 영어듣기 모의고사 문제집이다. 최신 기출문제 유형을 재현하여 총 24회, 480문제를 실었고, 수능 듣기에 나오는 모든 유형을 대비할 수 있으며, 만점을 위한 고난도 문제를 수록하였다. 영국 성우 녹음이 포함되어 미국식, 영국식 영어 발음을 동시에 학습할 수 있다. 실제 시험과 동일한 속도, 1.1배, 1.25배, 1.5배 빠른 속도의 4가지 MP3 파일을 제공한다. 보다 친절하고 상세해진 정답 및 해설을 제공하며, 한 학년 높은 수준의 고난도 1회분(24회)을 수록하였다."
신사고 우공비 화학 1 (2021년용),"고2 학생들이 과학의 기초를 쌓아 개념부터 실전 대비까지 완벽히 끝내는 실전형 기본서다. 9종의 교과서를 바탕으로 핵심 개념을 그림과 사진 등을 이용하여 이해하기 쉽게 설명하였으며, 중요한 자료, 틀리기 쉬운 내용, 해결 방법이 어려운 문제 등은 비법 특강으로 구성하였다."
EBS 수능완성 사회탐구영역 윤리와 사상 (2020년),2015 개정 교육과정 첫 수능에 맞추어 영역별 기본적으로 알아 두어야 할 출제 유형을 풀어 보며 스스로 취약한 문제 유형이 무엇인지 쉽게 파악할 수 있다. 최근 대학수학능력시험 및 모의평가 문항을 철저하게 분석하여 실전과 가장 가까운 문항을 수록하였다.
오투 과학탐구 화학 1 (2020년),2015개정 교육과정을 완벽 분석하여 내신 및 수능을 대비할 수 있는 수능서이다. 새로운 교과서의 핵심이 되는 내용을 개념과 도표를 이용하여 한눈에 들어오도록 쉽고 간결하게 정리하였다. 또한 09개정 기출 자료를 통해 15개정 수능을 예측할 수 있도록 기출 문제를 분석하여 수능 자료를 마스터할 수 있도록 하였다.
수능만만 기본 영어듣기 모의고사 35 + 5회 (2017년),"수능을 준비하는 고등학교 1~2학년을 대상으로 영어듣기 모의고사 교재로, 최신 수능 및 학력평가와 동일한 문제 유형과 유사한 소재로 구성되었다. 각 모의고사는 17문항으로 구성되었고, 모의고사 35회분과 학력평가 기출 모의고사 5회를 수록하였다. 각 모의고사를 풀어보고, Dictation 연습과 어휘 학습을 통해 수능 영어 듣기 실력과 실전 감각을 높일 수 있다."
교과서보다 쉬운 독학 국사,"이미 입시와 시험을 준비하는 학생들의 필독서로 손꼽히고 있는 <교과서보다 쉬운 독학 국사>가 7차 교육과정의 내용을 반영해 새롭게 출간되었다. 이 책은 한국사에 대한 새로운 해석을 시도하기 보다는 고등학교 역사 교과서를 기본으로 삼아 그 내용을 쉽게 이해하고 정리할 수 있도록 서술한 것이 그 특징.

현직 교사인 지은이는 마치 독자들을 앞에 두고 있는 듯 강의하는 형식으로 서술하고 있으며, 또한 이해를 돕기 위해 쉬운 설명과 그림, 도표, 사진 등을 적절히 동원하고 있다. 또한 중요한 포인트와 단어 등은 굵은 글씨와 푸른 밑줄로 표시해 눈에 띄도록 하였다."
"EBS 고1 예비 2020년, 내 등급은? 반배치고사 + 3월모의고사 (8절) (2020년)","예비 고1 학생들을 위한 EBS 집필진과 대표 선생님의 공부법 특강 문제집이다. 대학수학능력시험과 같은 방식으로 수능과 모의고사가 어떻게 출제되고 평가받는지 연습해 볼 수 있다. 국어, 수학, 영어 과목별로 2017~2019학년도 최근 3년의 출제 경향을 파악할 수 있다. 3월 전국연합학력평가 문항을 시험지 형태로 제공하며, 학생 스스로 핵심을 제대로 파악하고 모든 문제를 해결할 수 있도록 상세하고 친절한 해설을 실었다."
1등급 만들기 한국사 1060제 (2020년),"""1등급 만들기 한국사""는 핵심 개념 정리와 다양한 유형의 기출 문제 분석으로 내신에 완벽하게 대비할 수 있는 다문항 문제집이다. ""1등급 만들기 한국사""는 교과서 핵심 개념을 필수 자료와 함께 정리하고, 다양한 유형의 기출 문제를 분석, 적용하여 익히면서 실력을 다질 수 있도록 구성하였으며, 자세한 오답풀이로 문제 해결력을 기를 수 있도록 하였다."
2021 수능대비 마더텅 수능기출문제집 영어 듣기 (2020년),"수능/모평/학평 회차별 구성으로 수능에 효과적으로 대비하는 실전 훈련서. 문제지/딕테이션 모든 회차에 MP3 QR코드, 빠른 배속 MP3 제공으로 효율적인 학습을 지원한다."
EBS 고난도 시크릿X 봉투모의고사 국어영역 국어 (2020년),"상위권 학생이라면 반드시 풀어봐야 하는 고난도 특화 프리미엄 모의고사 문제집이다. 최고난도 시크릿X 킬러 문항 & 준킬러 문항 3회분 모의고사, EBS 최강 출제진의 수능 대비 학습 전략, 예상 등급 컷을 제공한다. 수능과 동일한 배점과 체제, 더 높은 난도의 모의고사 훈련으로 실전을 대비한다."
EBS 올림포스 영어독해의 기본 2 (2017년용),"고등학생을 대상으로 한 EBS 교재로서, 효과적인 영어 독해를 할 수 있도록 유형별 풀이 전략을 제시하고 다양한 소재의 지문으로 이루어진 실전 문항을 통해 영어 독해의 기본 실력과 응용력을 갖출 수 있도록 구성한 책이다."
新수학의 바이블 수학 1,"新수학의 바이블은 1+3 시스템 구성으로, 각 단원의 필수 예제를 완벽하게 소화할 수 있도록 예제 1문제 당 숫자만 바꾼 문제, 표현을 바꾼 문제, 다른 개념을 추가한 문제 등 세 개의 연관문제를 단계적으로 제시하였다. 또한 간단한 기초에서부터 복잡한 응용문제까지, 다양한 문제를 통해 충분한 문제 연습이 가능하다."
어법끝 Start 실력다지기,"<어법끝 START 실력다지기>는 <어법끝 START ver.2.0> 학습 후 자신의 실력을 점검해볼 수 있는 맞춤형 연습문제집이다. 어법 문제 유형에 따른 맞춤 접근법 및 핵심 어법 설명을 응용문제와 함께 제공하며, 실전 어법 모의고사 10회로 충분한 실전 대비도 가능하다."
This Is Grammar 초급 1,"문법의 난이도와 학습자의 수준에 따라 체계적인 학습이 가능한 단계별 영문법 교재 [This is Grammar] 시리즈 초급편. 문법 학습을 처음 시작하는 초급 학습자나 중학 예비생을 위한 회화와 작문 중심의 실용 영문법 교재다. 문법과 독해, 문법과 작문, 문법과 회화의 통합 학습을 위해 기획ㆍ개발되었으며, 내신과 수능, 토플ㆍ토익ㆍ텝스 등 영어 인증시험에도 대비할 수 있다."
EBS 수능완성 사회탐구영역 정치와 법 (2020년),"2021학년도 대학수학능력시험 연계율 70%의 EBS 수능완성 교재. 2015 개정 교육과정 첫 수능에 맞추어 영역별 기본적으로 알아 두어야 할 출제 유형을 풀어 보며 스스로 취약한 문제 유형이 무엇인지 쉽게 파악할 수 있다. 자세한 유형 설명과 정답 해설로, 보다 정확한 유형 이해가 가능하다. 또한 최근 대학수학능력시험 및 모의평가 문항을 철저하게 분석하여 실전과 가장 가까운 문항을 수록하였다. 실전처럼 구성된 ""5회분의 실전 모의고사""로 실전 감각을 키울 수 있다."
일품 고등 수학 2 448제 (2020년용),[개념&핵심 기출]→[1등급을 위한 고난도 문제]→[사고력 강화를 위한 수능형 문제]→[만점 도전을 위한 실전 마무리 문제]→[최상위로 가는 최고 수준 문제]로 이어지는 입체적인 문제 구성으로 내신에서 변별력을 높이기 위해 출제되는 까다로운 문제부터 최신 경향의 수능형 문제까지 완벽하게 다루고 있다. 따라서 중상위권 실력의 학생들이 어떤 문제 앞에서도 당황하지 않고 끝까지 도전할 수 있도록 자신감을 키워줄 수 있다.
"예비 매3문, 매일 지문 3개씩 푸는 문학 기출 (개정3판)","<매3문>의 구성 및 체제를 따르되 ‘준비편(입문편)’의 성격에 맞게, 좋은 문제와 잘 다듬어진 지문이면서 수능 기출 문제보다 쉬운 지문과 문제들로 구성하였다. 수능은 물론 학교 중간.기말 고사 대비를 위해 최근 수능 시험의 출제 경향 및 새 국어 교과서 및 문학 교과서를 심층 분석하여 작품을 선정하였다.

특히 이번 개정판에서는 최근 수능 시험의 출제 경향을 심층 분석하여 문학 기초부터 다져 실제 수능 시험에서도 적용할 수 있는 문학 공부법을 반영하였고, 2018년 3월에 실시한 2018학년도 3월 고1 전국연합학력평가를 추가하여 문학 실전 훈련을 할 수 있게 하였다."
Xistory 자이스토리 연도별 수능 모의고사 고3 영어 23회 (2020년),"최신 5개년 수능, 모의평가, 학력평가 기출 모의고사로 준비하는 수능 영어 1등급."
EBS 수능특강 사회탐구영역 한국지리,"체계적인 교과 내용 분석과 그에 따른 필수 점검 문항으로 구성된 수능 준비를 시작하기 위한 최적의 교재로 사회탐구의 기본서, 강별로 구성되었습니다."
EBS 수능완성 사회탐구영역 동아시아사 (2020년),"2015 개정 교육과정 첫 수능에 맞추어 영역별 기본적으로 알아 두어야 할 출제 유형을 풀어 보며 스스로 취약한 문제 유형이 무엇인지 쉽게 파악할 수 있다. 자세한 유형 설명과 정답 해설로, 보다 정확한 유형 이해가 가능하다. 최근 대학수학능력시험 및 모의평가 문항을 철저하게 분석하여 실전과 가장 가까운 문항을 수록하였다. 실전처럼 구성된 '5회분의 실전 모의고사'로 실전 감각을 키울 수 있다."
마더텅 수능기출 전국연합 학력평가 20분 미니모의고사 24회 고1 국어영역 (2020년),"매일 12문제씩, 20분 풀고 확인하는 기출 미니모의고사다. 정기적인 미니 실전 테스트로 수능의 감(感)을 꾸준히 단련할 수 있다. 최근 수능 및 학력평가 기출문제를 체계적으로 배치했으며, 전 지문, 모든 선지에 100% 첨삭 해설을 실었다."
실력 수학의 정석 수학 (하),"개정교육과정에 맞춰 고등학교 <수학> 교과서 내용을 학습할 수 있게 구성한 수학 기본서이다. 학생들의 논리적인 사고력을 기를 수 있도록 구성하였으며, 기초가 없어 수학 과목의 부담을 느끼는 학생들에게 수학의 기본을 튼튼히 해줌으로써 쉽고도 재미있게 수학을 학습할 수 있도록 도와준다."
매3문 - 매일 지문 3개씩 푸는 문학 수능 기출 (2019년),"갈래별 제대로 공부법을 익히며 공부할 수 있게 하였고, 좋은 문제 기출과 중요 작품으로 수능식 사고로 훈련할 수 있게 하였으며, 나만의 오답 노트로 활용할 수 있게 하였다. 내가 취약한 것이 무엇인지를 스스로 정확하게 짚어 내게 하고, 문항별 대비법까지 제시한 문제집이다."
한완수 : 한권으로 완성하는 수학 1 (2020년),"수학에 대한 기본 마인드를 정립해주고, 교과서에 있는 개념과 교과서에는 없지만 수능에 자주 나오는 개념을 어떻게 바라보고 어떻게 공부해야 하는지 가이드라인을 잡아주는 책이다. 평가원.수능 10개년 기출문제가 빠짐없이 모두 수록되어 있다. 모든 교과서 개념을 빠짐없이 다루기 때문에, 수능을 준비하는 모든 학생이 볼 수 있다. 모든 Part에는 가이드라인이 실려 있으며, [Part 1]에서 기본 개념, [Part 2]에서 수능 개념, 심화 개념을 완벽히 할 수 있다."
씨뮬 8th 기출 전국연합 3년간 모의고사 국어 고1 (2020년),"실제 시험지의 크기와 느낌을 그대로 살려 실전처럼 테스트가 가능하다. 또한, 문제 풀이 후 정답과 등급컷을 바로 확인 가능해 성적 관리와 실력 향상에 유용하다. 국어 과목은 고난도 독서 지문, 낯선 문학 작품에 대한 학습법을 몰랐던 수험생들, 감으로만 문제를 풀던 수험생들에게 학습 길잡이가 될 수 있도록 수험생 입장에서 해설을 구성하였다."
2021 수능대비 100% 수능형 MP3 수능영어듣기 35회 실전모의고사 (2020년),"최근 5개년 수능 영어 듣기 출제 유형을 완벽 반영하였다. 수능 출제 유형과 문제 순서를 100% 반영한 문항을 배치하였고, 만점을 위한 고난도 문제를 수록하였다. 회별 QR코드를 통해 스마트 기기로 빠르고 편리한 음원 재생이 가능하며, 연음과 중요 표현을 익힐 수 있는 회별 받아쓰기를 제공한다. 모든 문제에 대한 명확한 풀이, 유형과 핵심 어휘 수록하고, 모든 오답 선지 해석을 제공한다."
2021 수능대비 마더텅 수능기출 모의고사 35회 생활과 윤리 (2020년),시험 당일 실제 상황과 동일한 환경에서 35번 반복 연습 가능하다. 실제 시험지 모양을 그대로 재현했고 수능과 똑같은 실전용 OMR 카드와 시험장 상황을 체험할 수 있는 안내 방송 MP3를 제공한다.
라이트 쎈 수학 2 (2019년 고3용),"주제별로 꼭 알아야 할 개념을 자세히 다루고 기본 유형을 충분히 연습할 수 있도록 구성하였다. 어려운 내용, 출제 빈도가 낮거나 최근 출제 경향에 맞지 않는 유형 등은 과감히 생략하여 학습 부담을 줄임으로써 수학을 어려워하는 학생들의 학습 성취도를 높일 수 있도록 하였다."
씨뮬 8th 수능기출 전국연합 3년간 모의고사 국어 고3 (2020년),"전국연합, 모의평가, 수능을 실제 시험지 크기와 느낌을 그대로 살려 실전처럼 테스트가 가능하다. 고난도 독서 지문, 낯선 문학 작품에 대한 학습법을 몰랐던 수험생들, 감으로만 문제를 풀던 수험생들에게 학습 길잡이가 될 수 있도록 수험생 입장에서 해설을 구성했다."
EBS Final 실전모의고사 과학탐구영역 지구과학 1 (8절) (2020년),"출제 가능성이 높은 문항을 실제 수능과 동일한 배점과 난이도의 모의고사로 구성하였다. 실제 시험 시간에 맞춰 모의고사를 풀어보며 실전 감각을 익히고 부족한 개념을 보완할 수 있도록 하였으며, 쉽고 상세한 풀이를 보기 항목별로 제시하였다."
EBS 국공따 1권 표현 방법 알기 (2020년용),"독해 능력 신장을 위해 지문을 기반으로 한 개념 학습을 제공한다. 국어 개념 요소를 실제 작품의 사례와 함께 학습 할 수 있게 하고, 읽기 자료와 전략을 학습자의 수준 및 트렌드를 반영하여 제시한다."
리얼 오리지널 전국연합 3개년 모의고사 고2 국어 (2021년),"[ALL NEW] 실제 시험지 크기와 느낌을 100% 그대로 살려 8절 크기로 제작했으며, 최근 3년간 시행된 3월, 6월, 9월, 11월 전국연합 학력평가 기출 문제를 12회 수록했다. 특히 「2022학년도 수능 체제」를 반영하여 문항 순서를 재구성하였고, 매체 문제는 신출제 후 형식에 맞추어 수록했다.

특별 부록으로 평가원 공개 [국어 예시 문항+해설]을 제공하며, 실전 느낌을 높여주는 OMR카드도 무료 제공한다. 또한 문제 풀이 후 빠른 정답과 등급 컷을 통해 자신의 실력을 바로 확인할 수 있다."
2021 수능대비 마더텅 수능기출문제집 한국지리 (2020년),"총 921문항을 17개의 단원으로 나누어 수록하였다. 2020학년도 수능 · 모의평가, 2019년 학력평가 기출문제 140문항과 2018~2013년 시행된 수능 · 모의평가 · 학력평가 기출문제 771문항을 선별하여 수록하였다."
2020 마더텅 전국연합 학력평가 기출문제집 고2 국어 독서 (2020년),"중간.기말고사와 전국연합 학력평가 대비를 위한 기출문제집이다. 전 지문, 모든 선지에 100% 첨삭해설을 수록하였다. 총 458문항, 2017~2019년 전국연합 학력평가 전 문항과 2013~2016년 전국연합 학력평가 고난도 문제를 선별하여 수록했다. 전 문항 모든 선지의 정.오답 풀이에 명확한 지문 근거를 제시하고 상세하고 친절한 어휘 풀이 및 관련 작품을 제시하였다."
100발 100중 고등 영어 기출문제집 B 1학기 기말고사 능률(김성곤) (2021년용),"기출문제를 종합 분석하여 출제율이 높은 문제를 다량 수록하였다. 출제 경향과 출제율을 반영해 실전 문제 및 수능형, 서술형 문제까지 완벽 대비할 수 있다. 교과서의 모든 내용이 자연스럽게 각인되는 단계별 학습 설계이며, 수업이나 자기주도 학습을 통해 학습 내용을 완벽하게 습득할 수 있는 구성이다. 또한, 풍부한 예시문과 자세한 설명을 통해 부족한 학습 보충이 가능하다."
EBS Final 실전모의고사 과학탐구영역 생명과학 1 (8절) (2020년),"출제 가능성이 높은 문항을 실제 수능과 동일한 배점과 난이도의 모의고사로 구성하였다. 실제 시험 시간에 맞춰 모의고사를 풀어보며 실전 감각을 익히고 부족한 개념을 보완할 수 있도록 하였으며, 쉽고 상세한 풀이를 보기 항목별로 제시하였다."
Word Master 워드 마스터 수능 2000,"본서는 대수능 전체, 최근 5개년 모의평가, 10종 영어 교과서 DB분석으로 구성하였으며, 빈출도, 중요도 순 단어 배치를 통한 학습 능률 증대하였다. 또한, 하루 40단어, 50Day 단계별 학습이 가능하며, 책+mp3+사이트를 활용한 반복 학습도 가능하다. 8가지 버전 MP3학습을 통한 기억체크 시스템 도입하였고, 나만의 단어장 등 개별 맞춤 학습 사이트를 운영하고 있다."
2021 수능대비 마더텅 수능기출 모의고사 35회 사회문화 (2020년),시험 당일 실제 상황과 동일한 환경에서 35번 반복 연습 가능하다. 실제 시험지 모양을 그대로 재현했고 수능과 똑같은 실전용 OMR 카드와 시험장 상황을 체험할 수 있는 안내 방송 MP3 제공한다.
2021 수능대비 마더텅 수능기출 20분 미니모의고사 24회 고3 영어 영역 (2020년),"정기적인 미니 실전 테스트로 수능의 감(感)을 꾸준히 단련 할 수 있다. 수능 영어 독해 전 유형(어법·어휘 포함)을 매일 골고루 풀고, 채점하고, 복습한다. 최근 수능 및 교육청 학력평가 기출문제를 엄선, 전 유형을 아우르는 체계적인 문항을 배치하였다. 사전이 필요 없는 상세한 어휘 해설, 지문 이해를 돕는 친절한 첨삭 해설을 수록하였다."
기술자군의 언어의 기술 1,
新수학의 바이블 미적분 1 풀이집 (2019년 고3용),"하나의 예제를 숫자바꾸기(모방) → 표현바꾸기(변형) → 개념넓히기(응용) 3단계 유제로 학습하여 유형에 대한 적응력을 높일 수 있으며, 예제에서 숫자만 바꾼 모방문제로, 예제를 통해 습득한 문제 해결 원리를 다시 확인할 수 있도록 하였다. 또한, 예제에서 표현만 바꾼 문제로, 다양한 수학적 표현에 혼동하지 않고 문제 해결 원리를 적용할 수 있도록 하였으며, 예제에 다른 개념을 추가한 응용 문제로, 통합적 문제 해결 원리를 습득할 수 있도록 하였다."
EBS 수능특강 평가문제집 독서(상) (2020년),"교과서처럼 활용되고 있는 <EBS 수능특강 독서>에 수록된 모든 지문을 자습서 수준으로 분석하였으며, ‘기본 실력 다지기’에서는 작품 이해를 위해 지문을 문제로 패턴화하여 문제 해결력을 기를 수 있도록 하였다. 또한 ‘내신+수능 대비 문제’에서는 지문에서 중요하게 다루었던 내용을 내신형 문제, 수능형 문제 및 등급을 가르는 서답형.서술형 문제로 출제하여 학교 시험과 수능에 대해 철저히 대비할 수 있도록 하였다.

아울러, ‘지문 한눈에 보기’에서는 지문의 핵심 내용을 표나 도식으로 체계적으로 정리함으로써 지문을 종합하여 이해할 수 있도록 하였으며, ‘지문 완전 분석’에서는 출제가 예상되는 선택지를 모아서 학교 시험이나 수능에 어떠한 문제가 나오더라도 완벽하게 대비할 수 있도록 하였다."
명강 고전시가 (2021년),"출제 빈도순으로 갈래를 배치하여 시험에 효율적으로 대비할 수 있는 교재다. 갈래별.주제별로 선정된 주요 작품을 통해 한국 문학의 역사와 갈래 학습을 동시에 해결할 수 있도록 구성하였다. 작품 학습뿐만 아니라 갈래별 학습 방향과 각 갈래의 특징을 학습할 수 있는 종합적 교재로, 한 작품을 통해 내신과 수능을 한 번에 대비할 수 있도록 문제를 구성하였다."
