title,summary
60일 만에 마스터하는 수능 필수 영단어 1200,"수능을 준비하는 학생이라면 반드시 알아야 하는 1,200개 영단어를, 60일 동안 효과적으로 외울 수 있게 구성하였다. 단어와 함께 쓰이는 문장의 최소한의 덩어리, 즉 콜로케이션으로 수능에 빈출되는 단어들을 쉽게 외우며, 다양한 예문을 통해 독해력도 함께 키울 수 있다.

1일부터 30일까지는 실제 수능에 나왔던 문장으로 단어들을 학습하고, 매 장마다 일기장 형식으로 된 연습문제를 통해 효율적으로 복습할 수 있다. 31일부터 60일까지는 좀더 심화된 문장 형식으로 1,200개 단어를 반복학습하고, 장별로 문장의 빈칸을 채우는 미션을 활용해 영어 실력을 크게 향상시킬 수 있다. 또한 60일이라는 긴 호흡을 유지하기 위해서는 집중력을 유지할 수 있도록 저자의 무료 음성강의를 QR코드로 제공한다."
누드교과서 사회탐구영역 생활과 윤리 (2019년용),"생활과 윤리는 현재 우리 생활 속에서 일어나는 문제들을 윤리학의 이론을 통해 어떻게 해결할 수 있는지를 공부하는 과목이다. 누드교과서 생활과 윤리는 우리 주변에서 일어나는 윤리적 문제들을 다양한 예시와 함께 설명하였다.

공부할 양이 많을수록 핵심을 파악하여 체계적으로 정리하는 것이 중요하다. 그렇지 않으면 공부한 내용이 뒤죽박죽 섞여 혼란스럽거나 애써 공부한 내용을 잊어버리게 된. 누드교과서 생활과 윤리는 개념을 체계적으로 이해하고 오래 기억할 수 있도록 줄글을 표로 재구성한 선배들의 누드 정리를 제공하고 있다."
오감도 수능 국어 복합.긴 지문편 (2020년용),"수능 문학과 비문학의 신유형의 경향을 분석하고 해결 방법을 제시하여 최신 수능의 출제 경향에 대비할 수 있다. ‘코칭 시스템(신유형 코칭-지문 코칭-오감 코칭 개념-오감 코칭 고난도-문학 이론 코칭)’을 통해 신유형에서부터 , 문제 해결에 이르기까지 체계적으로 학습할 수 있으며, 고난도 문항을 제공하여 자신의 수준을 점검하고 실력을 업그레이드할 수 있다."
1등급 만들기 통합사회 1050제 (2019년),"내신 1등급의 노하우를 빠르게 터득할 수 있도록 전국의 고등학교 기출 문제를 철저히 분석하여 만든 기출 분석 문제집이다. 시험에 꼭 나오는 핵심 개념을 선별하여 정리하였고, 시험에 자주 나오는 유형을 엄선하여 문제를 구성함으로써 내신 1등급을 문제없이 달성할 수 있도록 하였다."
언어특강 오감도 소설.극문학편,"수능 출제 확률이 높은 고전 서사와 최근의 현대 소설 및 극문학 문항을 수록한 고등 교재. 주요 작품과 생소한 작품, 최근의 작품을 모두 수록하였다. 소설과 극문학의 흐름을 체계적으로 정리했으며, 최근 수능의 출제경향과 문제를 철저하게 분석했다."
2017 수능대비 마더텅 수능기출문제집 윤리와 사상 (2016년),"철저히 개정 교육과정에 맞춘 단원별, 소주제별 문항 배치로 체계적 학습이 가능하도록 하였고, 각 단원별, 소주제별로 수능에 꼭 나오는 필수 개념 및 암기사항을 정리하였다. 또한 전 문항, 모든 선지에 100% 첨삭해설을 담았다."
메가스터디 N제 고1 수학(상) 510제 (2021년용),"책 한 권으로 개념과 유형, 기출을 다루어 올인원 학습이 될 수 있도록 개발한 교재이다. 개념에 따른 기본 문제를 학습하고, 실전 문제로 내신과 전국연합을 모두 대비할 수 있도록 구성하였다. 특히, 고난도 문제와 서술형 문제로 전국연합의 킬러문제 및 학교시험의 서술형 문제에 대비할 수 있으며, 각 소단원의 마무리를 전국연합 교육청 기출문제로 끝냄으로써 실력을 다지고 실전 감각을 기를 수 있다."
수만휘 2+3점 기출과 개념 총정리 수학 1 (2020년),"개념을 빠르게 총정리하고, 기출문제까지 정복하고자 하는 수험생을 위한 교재다. 수능 문제를 풀기 위한 교과개념을 빠짐없이 체계적으로 정리하고 전개년 6월, 9월, 수능 평가원 2+3점 기출문제를 선별수록하였다. 개념만 알아도 풀 수 있는 쉬운 4점 기출을 실었다."
연세대 논술 인문사회 2021,"연세대 14년 논술(형) 기출 문제 모두 수록! 기출 문제 ― 실전 연습 ― 논제 분석 ― 예상 답안 ― 배경 지식으로 연결된 입체 학습 프로그램. 하루 1개씩 섭렵하면 합격의 문이 열린다! 실력과 확신을 채우는 38일 합격 프로그램!

인문/사회계열 재학생과 학교 선생님, 재수생, 반수생을 위해 1~3개월 짧은 시간을 체계적 효율적으로 활용하는 자습서. 다년간 배출된 합격생들의 입소문으로 입증된 연세대 논술 준비, 지금부터 시작하자. 2021학년 모의논술 해설과 답안은 7월 저자와 출판사 블로그에서 제공, 재판에 수록."
1등급 만들기 기하 334제 (2021년용),전국 고등학교의 기출 문제에서 뽑은 고빈출 유형 및 고난도 문제를 수록하여 실제 시험에서의 문제 해결 능력을 기를 수 있도록 구성하였다.
내신 HIGH-END 하이엔드 고등 수학 (상) (2021년),출제율 높은 고난도 문제만 엄선하여 집중적으로 공략하는 내신 1등급을 위한 심화 문제 공략서이다. 고난도 기출VS.변형 문제 1:1 구성으로 고난도 기출을 확실히 이해할 뿐만 아니라 유사 고난도 유형 문제의 출제에 대비할 수 있다.
오감도 최다문항 현대산문편 (2019년용),EBS 저자와 수능 분야의 전문가들이 집필에 참여하여 작품 분석부터 문제 풀이에 이르기까지 수능의 출제 경향을 완벽하게 반영한 문학 해설서이자 수능 실전서.
2020 수능대비 수능기출 모의고사 35회 생명과학 1 (2019년),"시험 당일 실제 상황과 동일한 환경에서 35번 반복 연습이 가능하다. 신수능 기출문제로 만들 수 있는 최다 구성 35회분으로, 단원별로 문제를 풀고자 하는 학생, 취약한 부분의 문제를 집중적으로 풀고자 하는 학생들을 위한 단원별 문항 분류표를 제공한다. 자가 진단을 위한 회별 등급컷, 전 문항 첨삭 해설을 제공하며, 정답률도 표기하였다."
EBS 연계 최종 0순위 파이널 모의고사 영어영역 6회,"EBS의 수능 연계 교재에서 출제 가능성이 가장 높은 문제들만을 선별, 분석하여 수능과 EBS의 연계성을 극대화하였다. 또한 영어 지문의 문장을 추가.삭제.paraphrasing 하거나 '지문 변형, 동일 소재 및 유사 소재 지문 활용, 도표 활용' 등의 다양한 방식으로 변형하여, 연계 출제 가능한 모든 형태의 변형 연계 방식에 대비할 수 있도록 했다."
해법 문학 현대 소설 4 : 14종 문학 참고서,"새 교육과정에 맞춘 14종류의 문학 교과서의 작품을 종합한 문학 참고서. 2012년에 새로 사용할 '문학Ⅰ', '문학Ⅱ' 교과서에 수록된 작품을 분석하여, 시험에 출제될 만한 작품을 모두 선별하여 실었다. 특히, 이번 교과서에 새롭게 수록된 작품은, 정확한 작품 해설과 유용한 참고 자료를 싣고자 하였다.

학생들이 문학 공부를 하면서 자주 접할 수 있는, 고등학교 국어 교과서, 수능 기출문제, 모의고사 기출문제 등에 수록된 문학 작품까지 모두 반영하였다. 최근의 수능, 모의고사, 내신 문제의 출제경향을 분석하여, 문제를 100% 새로 출제하였다. 핵심 내용을 체크하는 문제에서부터 기본문제, 학습활동응용문제, 수능과 모의고사 기출문제까지 다양한 문제로 구성되어 있다."
쎄듀 수능 영어 원샷(ONE SHOT) 고난도 유형독해,"<고난도 유형독해편>은 시험에 자주 출제되는 수능 독해 고난도 유형을 완벽 분석한 유형별 해결 Point를 제시한다. 다양한 소재의 연습문제로 앞에서 배운 유형별 해결 Point를 적용해보고 고난도의 다양한 읽기 지문을 통해 해당 유형을 철저히 익힐 수 있다. 총 3회의 Review Test, 최신 출제 경향 및 난이도를 반영한 총 4회의 고난도 final test로 실전 적응 능력을 기를 수 있다."
Xistory 자이스토리 고2 확률과 통계 842제 (2019년),"자이스토리 고2 수학은 새교육과정을 철저히 분석하여 유형을 촘촘히 분류했으며, 또한 각 유형에서 사용될 개념과 공식, 유형 접근법을 난이도별로 수록하였다. 자이스토리 고2 수학에 수록된 유형 순서대로 공부하면 기본 개념과 확장된 개념이 어떻게 문제에 녹아들어 갔는지 쉽게 알 수 있다. 또한, 정확하고 자세한 해설, 풍부한 보충 첨삭 해설은 문제를 풀어가면서 개념을 적용하는 방법을 자연스럽게 익힐 수 있도록 도와준다."
리얼 오리지널 수능기출 5개년 모의고사 15회 고3 수학 가형 (2020년),"2016~2020학년도 최근 5개년 동안 시행된 ‘6.9.수능 평가원 기출문제’만을 15회 수록했다. 2015 개정교육과정에 맞는 문제만을 엄선하여 개편 재구성하였으며, 2021 수능시험과 6월, 9월 모평을 대비할 수 있다. 실제 시험지와 똑같은 형태로 되어 있고, OMR 체크카드를 제공하므로 실전 모의고사와 동일한 느낌으로 학습할 수 있다. 또한 빠른 정답과 등급 컷을 수록해 자신의 실력을 바로 확인할 수 있다."
EBSi 강의교재 수능개념 영어영역 연은진의 수채화 개념,강사가 직접 자신의 강의에 최적화하여 집필한 교재로 EBSi 사이트를 통해 강좌를 들으며 이용할 수 있다.
개념원리 9교시 고등 수학 1 (2021년용),"수학이 어려운 중하위권 학생도 고등수학을 쉽게 시작할 수 있도록 교과서에서 다루는 핵심 개념과 반드시 풀어야 하는 교과서 핵심 유형을 선별하여 수록하였다. 교과서 핵심 유형의 대표 문제와 숫자, 표현을 유사하게 바꾼 문제를 제시하여 핵심 유형을 확실히 익힐 수 있도록 구성하였으며, 9종 교과서를 완벽 분석하여 교과서 변형 문제를 제시하였다."
어휘는 나다 1,"기존 국어어휘 교재의 방식을 과감히 탈피하여 철저하게 학생 입장에서 암기에 도움이 되도록 구성한 신개념 어휘력 교재이다. 주간별로 적절한 암기량을 다양한 방식으로 암기할 수 있도록 하며, 특히 긴 개념 설명을 선생님의 목소리가 들리듯 키워드로 정리해 주는 방식 등으로 학생들의 암기 피로감을 최소화했다."
新수학의 바이블 BOB 미적분 1 (2019년 고3용),"핵심 개념만을 모아 한눈에 알아볼 수 있도록 정리하였다. 보다 세부적인 부연 설명은 밑줄을 활용하여 첨삭으로 실었다. 또, 개념을 직접적으로 적용할 수 있도록 간단하고 쉬운 문제를 중심으로 수록하였으며, 개념콕콕의 문제를 해결함으로써 개념을 확실히 익히고 소화할 수 있도록 하였다."
BT21 스터디플래너 : CHIMMY(치미),"요즘 학생들의 필수 아이템 중 하나인 스터디플래너와 BT21이 만나 <BT21 스터디플래너>가 출간되었다. BT21 캐릭터 라인이 스터디플래너 구성에 반영되어 총 8개월 동안 사용할 수 있도록 만들어졌다. 또한 RJ(알제이), SHOOKY(슈키), CHIMMY(치미), KOYA(코야), COOKY(쿠키), MANG(망), TATA(타타), VAN(반) 등 각 캐릭터를 소개하는 지면이 꾸려졌으며, 귀여운 BT21 스티커 2매가 포함되었다."
블랙라벨 영어 독해 (2017년용),"1등급을 목표로 하는 상위권 학생들을 위한 고난도 교재로, 한 줄 해설과 상세해설로 실력에 따른 맞춤형 해설을 도입했다. 네이버 블랙라벨 커뮤니티에서 영단어 파일을 무료로 다운로드할 수 있다."
꿈틀 고등국어 통합편 (2016년용),"모든 교과서에 적용되는 성취 기준을 꼼꼼하게 분석하였다. 어떤 교과서를 쓰더라도 꼭 배워야 할 핵심 개념과 내용을 제시하고, 수록 빈도가 높고 수능 출제 가능성이 높은 지문 중심으로 알차게 구성하였다."
2021 사관학교 7개년 기출문제집 국어영역,"각 영역별 전문 저자들이 다년간 기출문제를 분석하고 해설을 작성한, 사관학교 1차 선발시험 합격을 위한 기출문제집이다. 가장 최신의 1차 선발시험인 2020학년도의 기출문제를 포함, 반드시 풀어보아야 할 7개년 기출문제를 선별 수록하였다.

2020학년도부터 역순으로 수록된 기출문제를 통해 최신의 기출 경향을 파악하고, 빈출되는 개념들을 자연스럽게 파악할 수 있도록 하였다. 또한 문제편 마지막에는 최근 출제된 핵심 문법, 어휘까지 정리하여 마지막까지 확실한 학습이 되도록 하였고, 절취선을 활용해 휴대하기 좋도록 구성하여 시험장까지 들고 갈 수 있도록 하였다. 각 문제의 출제 의도와 문제 해결 원리를 이해할 수 있도록 명쾌한 해설이 제공된다."
메가스터디 N제 영어영역 고난도 유형 (3점 공략) 240제 (2016년),"이 책은 메가북스 N제 시리즈의 일환으로 고등학교 2, 3학년 및 N수생들을 위한 영어 독해에서 주로 3점으로 출제되는 독해 유형(어법 어휘, 빈칸추론, 문장삽입 글의 순서, 요약문완성, 장문 독해)만을 집중적으로 다루는 예상문제집이다.

최근 5개년의 정답률과 출제 경향을 파악한 후 최신 수능 문제들과 그에 따른 실력 쌓기, 완전 정복 문제들을 풀도록 구성되어 있다. 특히, 작년과 올해의 수능과 평가원 기출 문제의 정답 및 오답 분석을 유형마다 수록했으며, 3점 문항의 큰 비중을 차지하며 등급을 판가름하는 결정적 요인으로 자리잡은 빈칸추론 유형의 문제를 다수 수록하였다."
국어는 꿈틀 비문학 독서 (2020년),"비문학 독서 영역의 문제 접근법과 해결책을 완성하는 수능 실전서다. ‘기출 지문+기출 문항+실전 문항’ 구성으로 학습 효과를 극대화시킬 수 있는 교재다. 문제 해결력과 수능 적응력을 키우는 실전 문제와 기출 문제를 제공한다. 독해력을 향상시키는 ‘독해 훈련 문제’와 ‘지문 해제’를 배치하였고, 최신 출제 경향을 완벽히 반영한 신유형 긴 지문을 수록하였다."
EBS 수능특강 유사 변형 N제 영어영역 영어 120제 (2018년),"2019 수능 대비를 위해 메가스터디가 연구 개발한 교재로, 수능에 직접 연계되는 EBS 수능특강 영어의 지문과 문제 유형을 철저히 분석, 직접 연계될 가능성이 높은 120개 지문의 변형 문제를 수록했다. 부록으로 제공되는 EBS 수록 단어를 정리한 미니 단어장, 사고력을 한 단계 확장시키는 서술형 문제를 통해 EBS 연계는 물론 내신까지 완벽히 대비할 수 있다."
"매3구문 기본편, 매일 3단계로 끝내는 영어구문 훈련 (예비고, 고1,2)","교과서, 평가원 기출 데이터를 통해 엄선한 고교 필수 영단어 400개가 수록되어 있으며, 자주 묶여서 쓰이는 단어 덩어리인 구(phrase) 학습을 통해 실질적인 독해의 기본을 완성하도록 구성되어 있다. 고교 필수 단어, 구가 포함된 평가원 기출 문장으로 독해의 어법 완성할 수 있도록 도와준다."
메가스터디 수학영역 수학 1 500제,"2014 수능 EBS 연계 출제 예감 문제를 개발 수록한 문제집. 수능 전문 출제진의 날카로운 예측으로, 2014 수능에서 진가를 발휘할 최적의 수능 예상 문제만을 엄선하여 수록하였다. 출제 유형별로 유형을 분석하고, 문제 해결 과정에서 유용한 가이드를 제공한다. 대단원별로 학생들에게 자신감을 주는 메멘토 선배들의 노하우와 응원 메시지를 담은 동영상 제공한다."
상상사전,"수능 언어영역 문제풀이를 위해 꼭 알아야 할 용어들을 빠짐없이 모아 해설한 수능 언어영역의 용어 해설집. 언어영역 문제를 제대로 풀기 위해 각각의 문제가 숨기고 있는 핵심 개념, 답지의 표현, 단골 용어의 뜻을 빠짐없이 완전 정리하였다. 또 이를 시, 소설.극, 수필, 독해, 쓰기, 듣기, 어휘.어법 등 수능 언어영역의 각 분야별로 정리하여 공부하기에 더욱 편리하게 구성하였다."
신사고 수능 언어영역 종합편,[책 속 부록] 꼬마책 : 손바닥 어휘.어법 공략집
For 2015 수능 실전모의고사 수학 A형 Part 2,‘기출문제 적응력 키우기’를 목표로 최신 평가원 기출 경향에 부합하게 제작한 PartⅠ에 이어 후속편 PartⅡ는 ‘새로운 상황에 대한 대처능력 키우기’를 목표로 회차별로 컨셉을 두고 난이도 조절 및 문항을 구성한 교재이다.
마더텅 수능기출 전국연합 학력평가 20분 미니모의고사 24회 고2 수학 2 (2020년),"매일 8문제씩, 20분, 24회 풀고 확인하는 기출 미니모의고사. 정기적인 미니 실전 테스트로 수능의 감(感)을 꾸준히 단련할 수 있다. 최신 학력평가 기출문제를 엄선하였고, 전 유형을 아우르는 체계적인 문항 배치가 돋보인다. 풀이 단계마다 개념을 잡아주는 단계별 해설, 자세한 첨삭 해설을 제공한다."
메가스터디 N제 수학영역 수학 1 493제 (2020년),"2021 수능 대비 문제집. 수능 전문 출제진의 날카로운 예측으로, 2021 수능에서 진가를 발휘할 최적의 수능 예상 문제만을 엄선하여 수록하였다. 출제 유형별로 유형을 분석하고, 문제 해결 과정에서 유용한 가이드를 제공하며, 대단원별로 학생들에게 최신 예상 문제, 복합 유형 문제, 고난도 문제 등을 제공하여 2021 수능을 대비할 수 있도록 하였다. 또한, 학생 스스로 약점을 파악하면서 학습 상태를 점검할 수 있도록 자기 check 표를 제공한다."
셀파 해법수학 고등 수학 (상) (2021년용),"가장 쉽게 개념을 다져주는 셀파 자기주도학습 개념 기본서이다. 새 교과서를 100% 반영하였으며 개념 정리, 필수 개념, 연습 문제, 해법 등으로 구성되어 있다."
2021 DCAF 생명과학 1 Trailer 모의고사 Series 1 5회분＋30제 (2020년),"이번 2021학년도에 첫 시행된 모의평가의 경우 생명과학Ⅰ 뿐만이 아니라, 전 과목에 걸쳐 예상과 다른 평가원의 행보가 나타나고 있다. 코로나로 인해 연계교재의 중요성이 강화되고 있는 요즘, 모의평가와 교육과정, 연계교재, 교육과정 내용이 주는 시사점과 예고점을 UAA&DCAF가 직접 심도 있게 연구하였다."
2020 수박먹고 대학간다 실전편,"담임 선생님께서 진학 지도시 학생들을 한 명도 놓치지 않도록 도와준다.담임 선생님께서 한정된 시간 안에 맡은 모든 학생들을 진학 상담을 할 때, 학생들이 처한 성적과 활동, 진로 희망, 경제적 상황 등에 고려하여 신뢰감을 주는 효과적인 상담을 할 수 있도록 최대한 다양하고 필요한 정보를 수록하였다.

선생님들께서 진학 지도시 수박 책에 수록된 120여개 대학들에 대해 궁금해 할 내용들, 예들 들면, 전년도 대비 변경된 내용이 올 해 입시에 미칠 영향, 학생부종합전형 서류평가의 대학별 특징, 전공적합성 범위, 학생 수 감소가 합격선에 미치는 영향 등에 대해 문의하여 정리하였다."
Full수록 수능기출문제집 과학 생명과학 1 (2020년),"수능 준비 최고의 학습 재료인 양질의 평가원 기출 문제를 Full수록한 기출문제집이다. 실제 수능을 치르고 대학생이 된 선배들의 의견을 Full로 담아 개발하였다. 최신 수능 반영 및 모의평가의 정확한 분석과 예상 모의고사를 제공하고, 최근 7개년 전국연합과 평가원 기출문제 873제를 수록하였다."
단한권 한국사,"절대평가 수능 한국사의 모든 것을 단 한 권에 담았다. 서울대 선배가 뽑은 필수 100개 주제로 한국사를 완전 정복한다. 재미있는 삽화와 쉬운 설명으로 1주일 만에 한국사 시험 준비를 끝낼 수 있으며, 마인드맵과 연표로 마무리까지 완벽하게 학습한다. 또, QR코드로 수능, 한.능.검. 대비 문제와 분석 서비스를 제공한다."
EBS 7030 Final 파이널 실전모의고사 과학탐구영역 지구과학 1 (8절),출제 가능성이 높은 문항을 실제 수능과 동일한 배점과 난의도의 모의고사(6회)로 구성하여 실제 시험 시간에 맞춰 모의고사를 풀어 보며 실전 감각을 익히고 부족한 개념을 보완할 수 있습니다. 2013년 8월 29일부터 EBSi (www.ebsi.co.kr)를 통해 인터넷 강좌를 제공합니다.
100발 100중 고등 영어 기출문제집 D 2학기 기말고사 비상(홍민표) (2021년용),"기출문제를 종합 분석하여 출제율이 높은 문제를 다량 수록하였다. 출제 경향과 출제율을 반영해 실전 문제 및 수능형, 서술형 문제까지 완벽 대비할 수 있다. 교과서의 모든 내용이 자연스럽게 각인되는 단계별 학습 설계이며, 수업이나 자기주도 학습을 통해 학습 내용을 완벽하게 습득할 수 있는 구성이다. 또한, 풍부한 예시문과 자세한 설명을 통해 부족한 학습 보충이 가능하다."
EBS 수능기출플러스 수학영역 수학 2 적분과 통계 기하와 벡터,최근 8개년 동안의 모의평가 문제와 대수능 문제 수록한 수능 대비 실전 감각을 기르기 위한 최적의 교재입니다.
우리들의 완전 소중한 국어 개념원리책,"초등학생부터 중·고등학생, 취업준비생까지 학습할 수 있도록 만들어졌으며, 크게 원리학습, 실전문제, 정리학습으로 나뉘어져 있다. 한 권의 이론적 수험서인 개념원리 책과 풀기책 3권의 전체 4권 구성이다.

3권의 풀기책은 그 독자 대상이 각각 초·중학생, 중·고등학생, 고등학생과 수험생으로 그 수준이 세분화되어 있다. 따라서 똑똑한 초등학교 고학년부터 학교를 졸업하고 취업을 준비하는 젊은이까지 국어능력인증시험을 착실히 준비할 수 있게끔 되어 있다."
한 권으로 끝내는 미대입시 학생부종합전형,"왜 미대입시 학생부종합전형은 어려울까? 왜 미술학원 선생님들은 학생부종합전형을 잘 모를까? 왜 학생과 학부모들은 비싼 컨설팅 수업료를 지불해야만 할까? 상위권 미술대학 학생부종합전형, 이젠 혼자서도 충분히 준비할 수 있다. 학생부 관리방법부터, 서류작성법, 그리고 면접 대비까지, 미대입시 학생부종합전형에 대한 모든 것을 미대입시 전문가가 모두 담았다. 미술대학 학생부종합전형, 어렵게 생각하지 말자."
2019 수능대비 수능기출 모의고사 33회 수학영역 가형 (2018년),"새 교육과정이 반영된 최신 2개년 시행 수능, 모평, 학평 14회분 전체를 수록했다. 기출 문제를 충실히 풀어보고자 하는 수험생에게 가장 효율적인 교재다."
수능영어독해 결정적 구문 (2021년용),"수능 영어독해를 만점으로 이끄는 구문학습 초단기 비법서다. 독해에 결정적 구문 22 + 어법에 결정적 구문 13으로 수능영어독해에 필요한 결정적 구문을 완성할 수 있으며, 단기간(20시간 수업)에 수능영어독해에 필요한 결정적인 구문만 학습이 가능하다."
1등급 만들기 고등 한국사 1060제 (2018년),"1등급의 노하우를 빠르게 터득할 수 있도록 전국의 고등학교 기출 문제를 철저히 분석하여 만든 기출 분석 문제집이다. 시험에 꼭 나오는 핵심 개념을 선별하여 정리하였고, 시험에 자주 나오는 유형을 엄선하여 문제를 구성함으로써 내신 1등급을 문제없이 달성할 수 있도록 하였다."
531 프로젝트 영어 구문독해 E(Easy) (2020년용),"수능을 처음 접하는 학생들이 쉽게 수능영어를 이해할 수 있도록 구성한 교재이다. 독해와 직결되는 문장 성분과 구조를 선별하여 간결하게 설명하였고, 꼭 알아야 할 내용만 간추린 설명으로 쉽고 빠르게 구문독해 실력을 늘릴 수 있도록 하였다. 구문에 해당하는 양질의 대표 예문들로 해석 훈련을 할 수 있도록 명료한 해석을 함께 제시하였다."
유난히 설명이 잘된 수학 : 이차곡선 - 곡선의 해석,원리와 개념에 대해 정확하고 자세하게 설명하는 '유난히 설명이 잘된 수학' 시리즈. 이차곡선은 기하의 응용으로 수능 고득점을 위한 필수 관문이다. 이 책은 교과과정을 체계적으로 정리하고 이차곡선에 대한 실생활 응용과 근본 원리를 자세히 설명하며 다양한 유형의 문제를 수록하고 있다.
