title,summary
이런 수학은 처음이야,"하나의 점이 도형이 되기까지 무한히 펼쳐지는 아름다운 점·선·면의 세계. 서울대 수학교육과 교수가 들려주는 신비한 도형의 세계를 일러스트와 함께 따라가다 보면, 어느새 수학 공식의 탄생부터 무한히 확장되는 수학 개념들이 저절로 머리에 새겨지는 놀라운 경험을 하게 된다. 서울대 과학영재교육원장을 지내며 영재 교육법을 연구해온 저자는 이 책이 단순히 재미에서 그치는 것이 아니라 수학 능력 향상으로 이어질 수 있도록 중학교 교과과정을 바탕으로 이야기를 구성했다.

또한 수학을 재미있게 공부하고 싶은 초·중학생들을 위해 꼭 알아야 할 수학 개념을 특별 엄선하여 지금껏 볼 수 없었던 독특한 스토리로 가장 쉽고, 흥미롭게 수학의 세계로 안내한다. 이 책은 10대를 위해 쓴 저자의 첫 책으로, 수학과 친해지고 수학 시간이 기다려지게 만드는 이유가 되어줄 것이다."
나는 어쩌다 명왕성을 죽였나,"명왕성은 2006년 국제천문연맹IAU 회의에서 행성 지위를 박탈당하고 왜소행성으로 강등되었다. 전 세계인들, 특히 우주를 꿈꾸는 많은 어린이들이 이 결정을 이해하지 못했고, 명왕성을 돌려놓으라고 항의와 협박을 하는 이들도 있었으며, 반대집회도 열렸다. 그 비난이 한 사람에게 집중되었으니, 그가 바로 천문학자 마이크 브라운이다.

마이크 브라운은 ‘열 번째 행성의 발견자’ ‘행성을 발견한 살아 있는 유일한 사람’이라는 영예를 얻을 수도 있었지만, 스스로 명왕성과 에리스를 행성으로 분류하면 안 된다고 주장하면서, 그리고 에리스를 발견하여 이 결정의 근본적 원인을 제공한 것으로 인해 ‘명왕성킬러Killer’라 불리게 됐다.

이 책은 그가 명왕성 행성 지위 박탈의 원인 제공자로서, 새로운 천체를 찾고 행성의 의미를 고민하는 과정을 통해 이 사건의 전말을 기록한 회고록이다. 오늘날까지 남아 있는 유일한 ‘새로운 별’ 사냥꾼, ‘중세 천문학자들의 후계자’ 마이크 브라운의 외로운 일대기를 통해 지금까지 몰랐던 흥미로운 우주와 만날 수 있을 것이다."
침묵의 봄,"더 이상 설명이 필요 없는 20세기 환경학 최고의 고전 <침묵의 봄>이 50주년 기념 개정판으로 나왔다. 이번 개정판에는 서문과 후기가 완전히 새롭게 단장되었으며, 2002년 출간본에는 없던(원서에도 없었음) 찾아보기를 새롭게 추가했다. 그리고 편집과 장정도 완전히 바뀌었다.

이 책이 처음 출간되었을 때에는 환경이라는 말이 정말 낯설었고, 모두 전후 과학 기술에 대한 맹신이 존재했다. 그러한 분위기 속에서 이 책은 한 개인이 사회를 어떻게 바꿔놓을 수 있는지 보여주는 좋은 사례가 되었다. 레이첼 카슨의 노력은 마침내 미 연방 정부 차원의 규제를 요청하는 시민운동을 이끌어냈다.

두 번째는 우리가 아직도 과학과 기술에 대한 맹신에 빠져 있지 않나 되돌아볼 수 있게 해준다는 사실이다. “제 힘에 취해, 인류는 물론 이 세상을 파괴하는 실험으로 한 발씩 더 나아가고 있다”고 카슨이 역설했듯이, 우리는 여전히 우리가 자연을 지배하고 있다는 오만에 빠져 있지 않나 되돌아보는 계기가 되었으면 한다.

<침묵을 봄>을 읽은 한 상원의원은 케네디 대통령에게 자연보호 전국 순례를 건의했으며, 이를 계기로 지구의 날(4월 22일)이 제정되었다. 미국의 전 부통리 앨 고어는 이 책이 출간된 날이 바로 현대 환경운동이 시작된 날이라고 말하였으며, 김명자 전 환경부장관은 “서구 환경의 역사에서 이 책의 출간은 환경을 이슈로 전폭적인 사회운동을 촉발시킨 결정타로 평가된다”고 했다."
뇌 과학이 인생에 필요한 순간,"3회 연속 카이스트 우수강의상을 받고, tvN 「어쩌다 어른」, 팟캐스트 「과학하고 앉아있네」 등에 출연하며 재미난 강연으로 대중에게 지적 즐거움을 선사한 카이스트 생명과학과 김대수 교수의 첫 단독 저서 『뇌 과학이 인생에 필요한 순간』이 출간되었다.

‘뇌의 한계와 능력을 이해하면 전혀 다른 인생을 경험하고 다른 나를 만날 수 있다’고 말하는 저자는 이번 책을 통해 일상생활에서 부딪히는 의문을 뇌 과학적 지혜로 재치 있게 풀어냈다. 뇌의 욕망과 본능을 무작정 따르는 삶이 아닌 우리 각자가 자신의 뇌를 가르쳐볼 수 있다면 더 넓고 깊은 세상을 만끽할 수 있을 것이라 이야기하며 놀라운 뇌 과학 여행의 세계로 독자들을 안내한다."
미적분의 쓸모,"세상에 변하지 않는 것은 없다. 행성의 위치나 속도뿐 아니라 사람도 변하고 세월도 변한다. 미적분은 이러한 세상의 변화를 설명하는 언어다. 미적분의 시각으로 보면 첨단 과학기술의 원리부터 자연현상, 사회 변화까지 선명하게 드러난다. 미분으로 세상의 순간적인 변화와 움직임을 포착하고 적분으로 작은 변화들이 누적되어 나타나는 상태를 이해할 수 있다.

그동안의 미적분 교양서는 ‘미적분을 얼마나 쉽게 이해하고 풀 수 있는가’에 초점이 맞춰져 있었다. 《미적분의 쓸모》는 다르다. 이 책은 수학의 쓸모에 눈 뜬 사람들 그리고 여전히 ‘계산’이라는 말만 들어도 머리가 지끈지끈한 사람들도 쉽게 읽고 이해할 수 있는 미적분 활용법을 담았다. 무엇보다 도통 읽기조차 어려운 수식이 보이더라도 직접 풀 일이 없도록 했다.

이외에도 인공지능이 빅데이터를 학습하는 방법인 경사하강법을 설명할 때는 산에서 내려오는 일에 빗댄다거나 미분의 기초 개념을 설명할 때는 과속방지카메라를 이용하는 등 일상 속 사례를 끌어와 최대한 이해하기 쉽게 설명한다. 또한 알아야 할 수식이 있다면 최대한 그래프와 다양한 그림자료를 통해 직관적으로 이해할 수 있도록 해놓았다."
내 마음의 들꽃 산책,"우리 식물을 보존하고 알리기 위해 노력해 온 이유미 식물학자와 꽃 사진의 불모지를 가꿔 온 고 송기엽 사진작가가 이 땅의 들꽃과 함께한 일 년 열두 달의 기록이다. 식물을 평생 함께할 반려이자, 마음을 다해 연구할 대상으로 지켜 온 식물학자의 ‘식물을 향한 연서’이자, 평생 들꽃의 모습을 가장 솔직하고도 아름답게 기록하고자 했던 사진작가의 애틋함과 깊은 애정이 담겼다.

봄꽃이 피는 3월부터 무성한 여름과 가을을 지나 추운 겨울까지 사계절을 지나며 만날 수 있는 다양한 식물을 소개한다. 더불어 식물의 모양과 향기, 생태에 관한 식물학적 지식을 살펴보고, 식물의 집안에 따라 꽃 이름을 구분하고, 꽃이 남긴 흔적인 열매를 알아가는 등 식물과 한층 가까워지는 방법이 차곡차곡 담겨 있다."
만약 시간이 존재하지 않는다면,"≪모든 순간의 물리학≫, ≪보이는 세상은 실제가 아니다≫, ≪시간은 흐르지 않는다≫로 우리에게 잘 알려진 세계적인 이론 물리학자 카를로 로벨리가 또 한 번 시공간에 관한 매력적인 이야기로 찾아왔다. 카를로 로벨리의 저서 중 국내에서 네 번째로 번역 소개되는 이 책은 그가 대학생일 때 호기심을 가졌던 ‘양자중력’에 관한 이야기에서 시작된다.

20세기 과학혁명의 산물인 양자역학과 일반상대성이론은 시공간에 대한 우리의 관념을 근본적으로 바꾸어 놓았다. 하지만 서로 양립하기 어려울 정도로 세계관과 사고방식이 달랐고, 이들을 동시에 포괄하는 통합이론은 불가능해 보였다. 카를로 로벨리는 이 문제의 해결을 평생의 업으로 삼고, 끈이론을 대신할 새로운 루프양자중력이론을 수립하는 데 오랜 시간 공을 들였다.

양자중력이라는 도전의 길 위에서 다양한 학자들과의 만남, 새로운 물리학 이론을 만들어내는 산고의 과정을 겪으며, 그는 시공간에 관한 본질적인 질문들에 부딪쳤다. 우주는 결코 인간의 시계 속에 살지 않는다는 사실과 시공간에 대한 새로운 시각들을 찾아가면서, 그는 ‘시간 없이’ 우주를 이해할 수 있는 물리학의 대답을 구하게 된다."
"음식의 영혼, 발효의 모든 것","900쪽이 넘는 방대한 분량을 발효에 대한 내용으로 가득 채운 발효의 바이블이다. 저자는 이 책을 발효의 유형별로, 특히 발효 기법에 초점을 맞추어 서술했다. 처음 세 장에서는 발전과정과 실용적 이점, 기본 개념이라는 측면에서 발효의 맥락을 조망한다.

4장부터는 알코올 발효(벌꿀주, 포도주, 사과주)에서 시작해, 채소(과일)의 발효, 새콤한 건강음료, 우유의 발효, 곡물과 땅속작물의 발효, 맥주와 같은 곡물로 빚은 알코올음료, 콩류, 씨앗류, 견과류의 발효, 육류, 어류, 달걀의 발효 등을 순서대로 다룬다. 마지막 몇 장에서는 발효에 대한 열정을 사업적으로 펼치려고 고민 중인 사람들이 어떤 점을 고려해야 하는지 설명하고, 음식 이외의 부문에 대한 발효의 응용 문제를 언급한다.

이 책은 발효과정을 중심으로 쓴 책이라 레시피를 소개하는 일반적인 요리책 포맷과는 다르다. 세세한 요리법보다 폭넓은 응용이 가능한 개념 자체를 설명하려 했기 때문에 레시피는 일반적인 비율과 제조과정에 영향을 미치는 변수 정도를 제시하며, 오히려 각각의 발효과정에서 해야 하는 작업과 그 이유가 무엇인지 설명하는 데 더 치중했다.

발효는 요리보다 훨씬 더 역동적이고 변수가 많다. 우리가 다른 생명체와 협력해야 하기 때문이다. 때때로 복잡하게 다가올 수 있는 이 협력의 방식과 그 이유가 레시피 또는 전통에 따라 상이할 수밖에 없는 첨가물의 양이나 비율보다 훨씬 더 중요하다는 게 저자의 입장이다."
수학 사전,"2,000년 전에 고안된 개념부터 현재 중.고등학교 수학부터 대학 교육 과정의 기초 수학까지 수학의 기본이 되는 개념들을 알차게 구성한 수학 개념 사전이다. 수학의 개념을 단계별로 정리했고 예제를 통해 개념의 이해를 도왔으며, 이러한 수학의 개념이 만들어지기까지 그 배경지식을 담아 재미를 더했다. 긴 역사의 검증을 거쳐 오늘까지 활약하고 있는 수학 개념들을 통해 다양한 현상과 사건을 수학의 눈으로 볼 수 있는 힘을 길러 준다.

수학은 바탕을 이루는 부분에 대한 이해가 부족한 상태로 넘어가 버리면, 그 위에 구축된 이론들을 이해하기가 어려워진다. 그래서 각 단원별로 예제를 통해 다시 한 번 개념을 학습하고 이해할 수 있도록 구성하였고, 개념 설명을 보충해 주는 예문들은 어렵고 딱딱한 내용들이 아니라 누구나 알만한 내용들로 구성하였다. 또한 개념을 넓힐 수 있는 심화 과정을 추가하였고, 이러한 이론들이 탄생하게 된 역사와 에피소드 등을 간략하게 다루어 깊이 있는 학습을 도왔다."
우리 인간의 아주 깊은 역사,"‘나는 누구인가?’ ‘인간은 다른 동물과 어떻게 같고 또 다른가?’ ‘감정은 만들어진 것인가’ 인류가 수천 년 동안 탐색해온 이 심오한 질문에 세계적 신경과학자가 답하기 시작했다. 뇌와 의식·감정·행동 연구의 최전선에 있는 조지프 르두는 느닷없이 아주 먼 과거, 40억 년 전 박테리아 시대로 눈을 돌린다. 현재 살아있는 모든 생명체는 과거·현재의 모든 생명체와 어떤 식으로든 관련을 맺고 있기 때문이다.

머나먼 과거에 존재했던 원시 지구의 미생물과 그 과학적 실체를 깊이 파고들다 보면 역설적으로 우리는 인간 본성의 뿌리와 마주하게 된다. 모든 생명체의 공통조상을 거슬러 올라가, 수십억 년 전 박테리아 조상에게 물려받은 학습·기억 능력을 곱씹게 된다.

유사 이전, 언어로 쓰이지 않은 훨씬 오래전 역사, 《우리 인간의 아주 깊은 역사》는 그간 단일 인간 중심으로 귀결하던 뇌과학, 심리학, 빅히스토리를 넘어 지구 생명체 역사의 중심이 아닌 한구석에 인간을 위치시킨다. 진화의 역사에서 사라져간 무수한 종과 다를 바 없는 우리 인간, 하지만 더없이 고유한 우리 자신을 깊이 자각하게 해준다."
장애와 테크놀로지,"『에피』 16호 키워드 숨(EX-HA-LA-TION) 섹션은 ‘장애와 테크놀로지’를 주제로 삼았다. 기술의 발전이 장애인들의 삶을 어떻게 바꾸는지, 장애인들은 변화하는 기술을 어떻게 경험하는지, 기술에 대한 낙관과 장애인들이 마주하는 현실의 간극은 어떤지를 비판적으로 검토하였다.

라운드테이블에서는 김원영(『사이보그가 되다』 공저)의 진행으로, 장애-테크놀로지 사업을 운영하거나 포괄적 접근성 사업을 하는 소소한소통, 에이유디, 토도웍스의 대표들과 장애와 기술의 관계에 관해 이야기를 나누었다. 기술 지식과 서비스의 중심에 장애가 놓이는 사례들을 생생히 들을 수 있다."
"빌 게이츠, 기후재앙을 피하는 법","혁신적 엔지니어이자 실용적 환경주의자 빌 게이츠가 10년간 집중적으로 연구한 끝에 마침내 공개하는 기후재앙 극복 해법. 목표는 명확하고 계획은 구체적이다. 매년 발생하는 온실가스 배출량 510억 톤을 2050년 선진국부터 ‘순 제로net zero’로 만들 것.

탄소 문명을 청정에너지 문명으로 바꿀 ‘기술-정책-시장구조’를 만들 것. 성장과 지구가 양립 가능한 계획을 위해 정부와 기업 그리고 각자가 할 수 있는 일을 구체적으로 제시한다. 물리학, 화학, 생물학, 공학, 정치학, 경제학, 재무학 분야의 전문가와 협력해 발견한 유일한 솔루션과 실현 가능한 로드맵."
떨림과 울림,"물리학자의 눈으로 바라보는 세계는 어떤 모습일까? 우리의 몸과 마시는 공기, 발을 딛고 서있는 땅과 흙, 그리고 매일 마주하는 노트북 모니터와 휴대전화까지. 세계의 모든 존재들은 모두 ‘원자’라는 아주 작은 단위로 이루어져 있다. 김상욱은 이 작고도 작은 단위까지 내려가 우리 존재부터 우주라는 커다란 세계까지 들여다보고 질문한다.

물리학자가 원자로 이루어진 세계를 보는 방식은 마치 동양철학의 경구를 읽는 듯 하다. 나의 존재를 이루는 것들은 어디에서 시작되었는지, 죽음을 어떻게 성찰할 수 있을지, 타자와 나의 차이는 무엇인지… 엄밀한 과학의 정답을 제시하는 대신 물리학자만이 안내할 수 있는 새로운 시선을 제시해준다.

‘물리’라는 새로운 언어를 통해 우리 존재와 삶, 죽음의 문제부터 타자와의 관계, 세계에 관한 생각까지 새로운 틀에서 바라볼 수 있게 안내해주는 책이다."
