title,summary
오혜숙 생활단식,"최근 방송에서 먹방이 대세다. 현대 사회는 사실 먹을 것으로 넘쳐나고 있다. 하지만 그로 인한 부작용도 심각하다. 비만, 당뇨 등 일명 ‘풍요병’으로 불리는 질환들로 많은 현대인들이 고통을 받고 있는 현실이다.

이 책은 그러한 현대인들에게 몸(특히 장기)과 정신에 휴식을 주는 건강법으로써 단식의 효과와 새로운 방법론을 제시해 생활 속 실천이 가능하도록 도와준다. 또한 요요를 경험해 단식에 실패하거나 단식을 포기하는 많은 사람들에게 먹는 단식을 제안해 단식을 생활화할 수 있는 구체적인 접근법을 제시한다.

우리는 평균 연령 100세 시대를 살고 있다. 이제는 오래 사는 것이 중요한 것이 아니라 아프지 않고 오래 사는 것이 보다 중요해졌다. 그런 의미에서 우리 몸과 정신에 휴식을 주는 단식이야 말로 최고의 건강법이라고 할 수 있다. 이 책이 100세 시대를 건강하게 살 수 있도록 의식혁명을 가져다 주는 이유도 바로 여기에 있다."
레고 어드벤처 북 리턴즈,"레고 디자이너이며 책의 저자인 메간 로스록이 다차원 세계를 모험하는 이야기책이자, 동시에 레고 조립법과 노하우를 배울 수 있는 레고 가이드북이다. 전작이 13명의 빌더들을 직접 만나 그들의 레고 작품을 살펴보고 배워보는 이야기였다면, 이번에는 좀 더 박진감 넘치는 모험과 스케일이 큰 레고 작품들을 만날 수 있다.

메간 로스록은 세계적으로 유명한 레고 빌더들의 작품과 조립 방법, 노하우를 책에 싣기 위해 미국과 유럽의 전역에서 빌더들을 직접 만났으며, 좀 더 빼어난 레고 작품을 독자들에게 알리기 위해 책을 준비하는 중에도 끊임없이 그들과 소통했다. 이제 저자는 미처 보여주지 못한 놀라운 상상력과 이야기를 우리 앞에 내놓으려 한다. 시간 여행이라는 전작의 테마를 이어받아 다차원 세계를 넘나들며 우주 악당을 뒤쫓는 흥미로운 레고 모험이 시작된다."
한글 연필글씨 교정법,짧은 시간 안에 선긋기부터 문장 쓰기까지 체계적으로 연습할 수 있도록 구성하였다. 또 ‘수수께끼 풀면서 악필 교정하기’ ‘동시 감상하면서 예쁘게 따라 쓰기’ 등의 다양한 구성으로 이 책 한 권으로 글씨 쓰기의 모든 것을 재미있게 연습할 수 있도록 하였다.
나는 축구선수다,"세계적인 선수들의 어린 시절 이야기가 진솔하게 펼쳐진다. 부모에게 선물 받은 축구화가 너무 좋아 몇 날 며칠 안고 잠이 들던 이야기부터 축구를 반대하는 엄마 눈을 피해 몰래 유니폼을 빨았다는 에피소드까지 그들은 축구 안에서 울고 웃었고, 또 성장하였다.

저자 톰 와트는 박지성을 비롯하여, 총 40명의 세계적인 축구선수들을 찾아다니며 인터뷰하였다. 어떤 계기로 축구를 시작하게 되었으며, 어떤 어려움이 있었는지, 그리고 앞으로의 꿈은 무엇인지, 축구는 그들에게 어떤 의미인지……. 이 책에는 현재의 그들이 있기까지 어떤 환경에서도 축구공을 놓지 않았던 그들의 열정이 고스란히 담겨 있다."
알기쉬운 일러스트 야구규칙,"재미있는 일러스트와 함께 야구를 알기 쉽게 소개한 책. 1부 '기본상식'에서는 경기와 관련된 개념과 투수와 관련되어 사용되는 용어들, 그리고 주요 용어를 설명한다.

2부 '규칙문답'에서는 개별 플레이의 성격을 규정하고, 경기중에 벌어질 수 있는 여러 상황들과 금기사항, 반칙행위, 벌칙, 예외사례 등 딱딱하게 서술되어 있는 야구규칙집을 세부적으로 분류하고, 혼란을 주는 상황들을 342개의 문답으로 재구성하였다."
기억력을 지켜주는 컬러링북 : 엄마 따라 장터 구경,"기억력을 지켜주는 컬러링북 시리즈. 일반인부터 경증 인지 장애 환자까지 두루 쓸 수 있도록 난이도를 구분해 만들었다. 12챕터로 구성되어 있다. 날짜를 적으면서 각 챕터를 완성하고 책 한 권을 끝까지 마치면 인지 기능과 반응 상태를 알아보는 데 도움이 된다.

책 끝에 문제 풀이가 있다. 노인 관련 기관이나 시설 현장에서 사용하는 교사들을 위해 책의 앞부분에는 구성 콘셉트에 따른 치매 예방 설명을, 뒷부분에는 이 책의 활용법을 실었다."
핑크펜더의 종이구관,"구관 덕후들의 니즈를 100% 만족시킬 수 있는 다양한 콘텐츠가 담겨 있다. 크기별 인형을 모두 소장하는 즐거움을 누릴 수 있도록 레이디, 주니어, 미니 세 가지 크기의 바디를 제공하며, 구관 덕후인 작가 본인이 소장하기 위해 만든 얼굴, 안구, 메이크업 등 실제 구관인형과 싱크로율 100%를 자랑하는 일러스트를 볼 수 있다.

또한 출사 컨셉 사진을 내 방에서 손쉽게 촬영할 수 있도록 예쁜 배경이 담긴 입체 배경 도안과 내가 직접 꾸미는 MY DIY DOLL 3세트가 들어 있다. 일상생활에서 내가 좋아하는 종이구관 인형을 옆에 두고 볼 수 있도록, 잘라서 예쁜 책갈피로 사용할 수 있는 인덱스 16종과 오려낸 종이구관 인형들을 깔끔하게 보관할 수 있는 보관 박스도 1종 포함되어 있다."
스마트요가 Smart Yoga,"자세, 근육 톤, 사고 과정, 일상생활에서 행동하고 반응하는 방식을 포함해 전반적인 움직임의 패턴을 지칭하는 알렉산더 테크닉의 기술에 대해 설명한다. 마음 또는 몸 어느 한쪽 영역만의 일이 아니다. 팔 하나를 움직이는 간단한 행동도 움직임을 일으키는 근육 못지않게 생각, 의도, 동기 부여에 영향을 받기 때문이다. 자세와 움직임, 외적 그리고 내적 자극에 대한 반응들, 호흡, 정서 상태, 인지 기능에 이르기까지 인간의 모든 움직임과 반응 패턴을 포괄적으로 다루며 알렉산터 테크닉의 원리를 다룬다."
즐거운 컬러링북 : 보태니컬,"큰 개를 타는 피에로, 오토바이를 타는 곰, 꼬리 흔드는 인어공주 등 다양한 상상의 캐릭터들이 등장하는 특별한 책이다. 잠시 잡념은 내려놓고 색연필 같은 다양한 그림도구로 머리 식히기에 더없이 좋다.

컬러링북은 복잡한 생각을 내려놓을 수 있는 특효약이다. 가벼운 마음으로 빈 곳을 칠하다보면 완성된 그림이 주는 감동을 느낄 수 있다. 평소 미술에 관심 없던 사람도, 그림에 두려움을 느끼던 사람도 상관없다. 아무 생각 없이 연습장에 낙서를 해본 적이 있으면 충분하다. 이유 없는 두통에 시달린다면 스트레스를 의심해보자. 생각이 많아 머리가 지끈거린다면 이 책이 도움이 될 것이다."
대사증후군,"현재 대사증후군에 걸려 있는 분들뿐 아니라 대사증후군 발생을 예방하려는 분들을 위해 쓰였다. 고혈압, 당뇨병, 이상지질혈증, 심혈관질환, 암 등의 질병을 이미 앓고 있는 분들도 병의 조절과 합병증 예방에 도움을 받을 수 있도록 구성하였다.

문제는 내가 대사증후군과는 무관하고, 건강하다는 잘못된 믿음이다. 이런 질병들이 언제든지 나에게 발생할 수 있다 여기고, 이를 예방하려는 노력을 생활화하는 것이 무엇보다 중요하다. 이 책에서는 바로 이 대사증후군에 대해 기본 정보와 예방법을 자세히 알려주고 있다."
빅사이즈 로직큐브 4,"빅사이즈 로직큐브 시리즈 제4권. 전문가의 손길로 섬세하게 완성된 총 73문제의 초대형 빅사이즈 로직은, 최소 50x60 사이즈부터 최대 60x85 사이즈까지 다양한 난이도를 자랑한다. 거대 로직이 만들어내는 뛰어난 몰입도와 완성도를 직접 확인하실 수 있도록 제작된 빅사이즈 로직큐브 vol.4. 지금 일러스트 로직의 진수가 펼쳐진다. 전통의 한국적 소재들을 적극 활용, 문화적 이질감이 느껴지지 않도록 구성됐으며, 각종 애니메이션과 국내외 유명 인물, 세계적인 건축물 등 친근한 소재들도 독자 여러분의 취향에 맞춰 새롭게 제작하였다."
요가 소녀경,"『요가 소녀경』에서 소개하는 요가는 일본 에도 시대의 유녀(遊女)에게서 모티브를 얻어 개발되었다. 좀 더 구체적으로 설명하면, 일본 에도 시대의 전통 춘화, 「오에도 48수(大江戶 48手)」에 묘사된 48가지 체위를 요가에 접목하여 현대식 실용 요가로 탄생하였다.

「오에도 48수」란 에도 시대에 유행했던 48종류에 달하는 남녀의 동작, 즉 섹스 체위를 말한다. 저자가 목격한 춘화는 참으로 곡예적이었고, 여성이 다리를 벌리는 장면은 요가를 연상시키는 데다 다리를 올려 체간을 지지하거나 몸을 젖히는 자세는 너무나 섹시하고 에로틱했다. 시대를 뛰어넘는 춘화의 매력에 푹 빠진 저자는 48가지 체위 동작을 자신이 개발한 여성 호르몬 스트레칭에 접목하여 현대식 요가로 재편하였다.

그리고 저자가 직접 48가지 요가를 테스트해 본 결과, 정적이고 편안한 동작을 통해 근육을 효과적으로 단련할 수 있었고 돌리기, 비틀기, 쭉 뻗기 등 여성 호르몬 스트레칭 자세와도 공통된 구성 요소가 많다는 것을 알게 되었다."
알로르의 일상을 담은 프랑스 자수,"심플하면서도 깔끔한 자수 작품으로 많은 자수인들의 감성을 자극하는 알로르 작가의 감각과 감성이 고스란히 담긴 프랑스 자수책이다. 아침부터 늦은 밤까지, 시간의 흐름에 따라 펼쳐지는 일상 속 풍경을 자수로 옮긴 36가지 작품이 실려있다.

책 속의 작품은 평면 기법부터 입체 기법, 그리고 비즈 기법까지 총 28가지 자수 기법을 활용하고 있으며, 다양한 난이도로 작품을 구성했으니 초보도, 고수도 모두 즐겁게 자수를 즐길 수 있다. 비즈를 활용해 수놓는 즐거움도 살짝 맛볼 수 있다."
멋진 추억과 함께하는 세계여행 컬러링북,유럽에서 북아메리카까지 개성 강하고 매력 있는 나라들의 특징적인 이미지들을 컬러링북에 담았다. 영국-스웨덴-덴마크-프랑스-이탈리아-터키-인도-태국-중국-일본-태평양-캐나다-미국 등등 세계 4대륙 곳곳에 있는 나라들의 멋진 이미지를 색칠하며 꿈에 그리던 세계일주여행을 떠나 볼 수 있다. 색칠을 하는 동안 즐겁고 신나는 여행을 경험할 수 있다.
맨즈헬스 빅북 2,"85가지 초고속 운동과 최고의 효과를 자랑하는 433가지 운동을 소개하고 있으며, 세계 어디서도 찾아볼 수 없는 신개념 최신 운동 매뉴얼이다. 책에는 수많은 운동과 다채로운 운동 프로그램이 수록되어 있어 지루할 틈이 없다.

초고속 체중 감량 운동법을 비롯해서 15분 전신 운동, 15분 지방 연소 운동, 15분 각 부위별 운동, 15분 다이어트 식단 플랜, 15분 특수 기구 운동, 15분 정력 강화 운동, 15분 힐링 운동, 15분 스포츠 능력 향상 운동 등 다양하고 실생활에 밀접한 프로그램을 소개한다. 가장 중요한 사실은, 단 15분 안에 이 모든 것을 여러분의 것으로 만들 수 있다는 사실이다.

최신 연구에 의하면, 15분 운동은 두 배 이상 장시간 운동을 할 때만큼 칼로리 연소 효과가 높다. 이는 절반의 시간 투자로 누구보다 빠르게 운동성과를 맛볼 수 있다는 뜻이다. 이제 <맨즈헬스 빅북2: 15분 운동법>으로 빠르게 지방을 연소시키고, 근육질의 강인한 팔과 가슴, 다리를 만들어보자!"
최윤정의 명품 선물포장,"2004년 한국 선물포장 디자인 공모 대상 수상자이자 한국 선물포장 디자이너협회 이사인 최윤정의 명품 선물포장 노하우를 담았다. 적은 비용으로 물건의 가치를 더욱 빛나게 하는 포장의 기본 기술과 최신 스타일, 용도에 따라 다양하게 활용할 수 있는 128가지 아이템을 선보인다.

포장법의 특성상 만드는 법을 사진으로 상세히 표현하는데 한계가 있어 각각의 포장법을 모두 자세한 일러스트로 담아 초보자도 손쉽게 따라할 수 있도록 한 것이 특징이다."
비즈로 만든 패션소품 70,"정장, 캐쥬얼, 특별한 날에 어울리는 비즈 악세사리, 비즈 인테리어 소품, 비즈로 만드는 선물 등 비즈 소품 만드는 법을 안내한다. 비즈 공예를 위한 기본적인 사항은 물론이고, 예쁜 비즈 숍도 알려준다."
레고 건축가,"전 세계의 실력 있는 레고 아티스트들에 의해 탄생한 50가지 이상의 작품들을 담았다. 일상에서 접할 수 있는 건축물들을 이해하는 데 필요한 기본적인 지식과 이를 레고로 재현해내는 방법을 알아본다. 실제 건축물의 모습이 담긴 생생한 사진과 함께 전 세계의 실력 있는 레고 아티스트들이 만든 멋진 모형들도 비교해 볼 수 있다.

보다 멋진 레고 모형을 만들기 위해 알아두어야 할 건축의 역사와 각종 건축 양식을 탐구하고, 핵심적인 건축물 12가지를 함께 만들어볼 수 있도록 모형 제작 과정도 자세히 소개했다. 각 건축 양식에 해당하는 건축물을 레고로 표현할 때 유용한 브릭과 제작 포인를 짚어주는 한편, 쉽게 따라 해볼 수 있도록 각 양식의 핵심적인 건축물을 제작하는 상세한 과정을 그림과 함께 수록했다.

저자가 애용한 1,200여 개의 브릭으로 이루어진 '레고 아키텍처 스튜디오' 세트로 책에 소개된 거의 대부분의 건축물을 제작할 수 있으며, 레고 빌더들이 흔히 사용하는 브릭으로도 자신만의 개성 있는 건축물을 만들 수 있다."
항암제로 살해당하다,"'암환자의 80%는 항암제와 방사선 요법 등으로 살해되고 있다'는 충격적인 고발서다. 암 전문학자들이 증언하는 전율할 만한 내막과 아우슈비츠 수용소나 일본군 731부대의 학살극과도 같은 거대자본의 화학이권에 얽힌 악랄한 암산업의 진상을 낱낱이 밝히고 있다.

최근 부모들의 관심사인 백신의 위험성과 맞물려있는 내용을 다수 포함하고 있다. 더불어 대체의료에 관한 최신 자료집과 암을 예방하고 치료하는 방법 등도 함께 담았다."
바느질의 기하학,"수예 장인과 디자이너의 비법이 담긴 우아한 손바느질 가이드북. 앨라배마 채닌 & 스쿨오브메이킹에서 사용하는 100가지 이상의 스티치와 자수 기법을 소개한다. 재료와 도구 다루는 법, 실로 짜고 감고 휘감치고 너울을 만드는 각종 기법, 아플리케와 카우칭하는 법, 비즈와 스팽글 자수 아이디어, 패턴 디자인 팁까지 알차게 담았다.

특히 앨라배마 채닌 & 스쿨오브메이킹에서 개발한 스티치 카드를 써서 손쉽게 바느질할 수 있게 가르친다. 아름다운 일러스트로 오른쪽과 왼쪽의 양방향 바느질법을 안내해 왼손잡이와 오른손잡이 누구나 쉽게 익힐 수 있으며, 스티치 실물 사진에 다채로운 작품 이미지와 부자재 정보까지 수록했다."
스트리트 워크아웃,"‘스트리트 워크아웃(Street Workout)’은 길거리 운동이라는 뜻으로, 헬스장이 아닌 야외에서 맨몸으로 신체를 단련하는 운동을 말한다. 스트리트 워크아웃의 장점은 언제 어디서나 장소의 제약을 받지 않고 운동을 할 수 있다는 점이다. 이 책에서는 이런 장점을 한껏 살려 길거리의 다양한 지형지물을 활용한 운동법을 소개한다.

공원의 철봉이나 공사장 구조물로 풀업을 하고, 벤치나 계단에서 스쿼트를 한다. 펜스에서는 엘보우 레버를 하고, 신호등이나 표지판에서는 플래그 동작을 할 수 있다. 또한 벽에 기대서 핸드스탠드와 헤드스탠드를 하기도 하고, 주변에 아무것도 없다면 바닥에서 푸시업이나 브리지를 할 수도 있다. 이처럼 스트리트 워크아웃의 운동법은 무궁무진하다.

각자의 수준에 맞게 동작을 따라할 수 있도록 동작의 난이도를 세분화하여 책을 구성했으니, 초급자들도 차근차근 난도를 올리며 따라올 수 있다. 어려운 동작에 도전하고 싶어 하는 숙련자들을 위해 응용 동작들도 단계별로 소개한다. 근력 운동을 처음 시작하는 사람들도 쉽게 따라할 수 있는 기초 프로그램부터 피라미드 훈련 프로그램, 상체와 하체를 단련하는 프로그램, 몸의 전면 근육과 뒤쪽 근육을 단련하는 프로그램, 숙련자들을 위한 고난도의 프로그램까지 단계별 프로그램이 수록되어 있다."
내가 못된 고양이라고? 천만에!,"고양이 행동문제의 발생원인을 심리행동학적 측면에서 살펴보고, 교정방법 및 교정기술을 구체적인 상황에 적용하는 방법을 심층적으로 다룬, 고양이보호자 및 예비보호자들에게 꼭 필요한 행동문제 전문서다. 보호자들의 잘못된 인식을 바로잡기 위해 고양이 행동문제의 원인을 심리행동학적 측면에서 심층 분석함으로써 보호자가 고양이의 행동에 대해 제대로 알고 이해할 수 있도록 하는 데 초점을 두고 있다."
해인사 정경스님의 참선요가 40동작 - 비디오 테이프,"참선요가는 아랫배의 근육을 단련하여 혈액의 순환을 원활히 하고, 오장육부를 자극하여 내장기능 활성화와 숙변을 제거한다. 불완전한 호흡으로 인한 질병을 치료.예방하고 인체의 조화와 균형감각을 되찾고 향상시킨다. 운동이 필요한 사람들과 효율적인 운동을 하고 싶지만 늘 시간에 쫓기는 사람, 뜻밖의 사고로 각종 후유증을 가지고 계신 사람, 원인 모를 질병으로 오랜 기간 고생하시는 사람들에게 좋다."
