title,summary
존스홉킨스 의대 교수의 치매 일문일답,"1978년부터 존스홉킨스 의과대학에서 치매를 연구하고 있는 피터 라빈스 교수가 40년간 환자와 보호자에게 가장 많이 받은 질문 97가지를 선정해 쉽고 간결하게 답한다. 노화에 따른 일반적인 기억력 감퇴와 초기 치매는 어떻게 구분하는지, 치매는 유전인지, 운동이나 식단관리로 예방할 수 있는지 등 누구나 궁금해하는 내용부터, 치매 환자의 약 복용, 수면 문제, 화장실 사용, 감정 관리, 요양시설 입소 등 환자와 가족이 흔히 겪을 수 있는 문제에 대해서도 친절히 안내한다.

이 책은 1981년 출간 이래 세계적으로 350만 부 이상 판매된 그의 베스트셀러 <36시간: 길고도 아픈 치매가족의 하루 36-Hour Day>의 최신 요약본이라 할 수 있다. 여섯 차례의 개정?증보를 거치며 700쪽이 넘게 방대해진 내용을 지금의 독자들이 가장 궁금해할 만한 부분 위주로 추리고 문답식으로 구성하여 접근성을 높였다."
자율주행차량 기술 입문,"자율주행차량(SDV)을 가능하게 하는 핵심 개념을 알려주고, 기술적인 인사이트를 제공할 수 있는 자율주행차 기술을 설명한다. 센서와 인지 기술뿐만 아니라 SDV에 관련된 기능 안전과 사이버 보안까지 모든 것을 다룬다. 또한 실용적인 노하우를 전수하고 SDV 기술이 나아가는 방향과 함께 구체적인 SDV 애플리케이션을 논의한다.

이 책은 이 흥미로운 분야에서 경력을 쌓길 원하고 SDV 알고리즘의 기초를 더 많이 배우고 싶어 하는 소프트웨어 개발자나 엔지니어들에게 좋은 출발점이 될 것이다. 마찬가지로 학술 연구원, 기술 애호가, 언론인에게도 유용할 것이다."
숫자 없이 모든 문제가 풀리는 수학책,"학문이란 원래 밝혀지지 않았던 새로운 진리를 찾아내어 증명하는 것이다. 그래서 학자는 미지의 장소에서 본 적 없는 보물을 찾아내는 모험가와 같다. 수학 역시 마찬가지로 세상의 이치와 우리 삶에 관한 새로운 비밀과 깨달음을 발견하는 학문이다. 그런데 우리는 지금까지 학교에서 이미 해답이 있는 문제를 푸는 방법을 ‘수학’, 그 해답을 구하는 데 필요한 논리적 사고를 ‘수학적 사고’라 배워왔다. 그 탓에 많은 사람들이 똑같은 문제만 풀다가 어려운 수식에 가로막혀 정작 수학 본래의 내용과 사용법을 알지 못한 채 수학에서 멀어져갔다.

이 책은 일본의 천재 인지과학자가 숫자와 수식이 아닌 세상살이의 다양한 예시를 통해 진짜 수학이란 무엇인지 알려주고, 놀라울 정도로 유용한 수학적 사고의 힘을 쉽게 설명해주는 책이다. 도마베치 박사가 말하는 ‘온갖 정보를 자유롭게 구축하여 한순간에 복잡한 세상을 심플하게 꿰뚫어보는 수학적 사고’를 통해, 우리는 수식에 담긴 수학 본래의 의미를 깨닫고 수학이라는 도구를 제대로 사용하는 방법을 익혀 진정한 의미로 현실 사회에서 활용하는 길을 배울 수 있다. 책을 덮을 때 독자들은, 수학을 알고 수학적 사고를 익힌다는 것은 결국 우리가 인생에서 만나는 여러 가지 문제를 해결할 가장 근사한 도구를 손에 넣는 일임을 깨닫게 될 것이다."
4차 산업혁명과 대안의 사회 1,"의미를 중심으로 700만 년의 인류사를 새롭게 서술한 책이다. 이 역사적 조망에 따라 과학기술과 진리의 관계를 따진 다음에 자동화와 로봇화로 인한 노동의 변화와 자본주의의 양상과 미래를 살펴보고, 인공지능의 쟁점에 대해 ‘인간 본성의 프로그래밍’, ‘초지능과 자유의지의 프로그래밍’, ‘감정의 프로그래밍과 공존의 문제’로 나누어 분석했다. 부록으로 선한 인공지능을 만드는 지혜를 인류와 공유하고자, 시적/철학적 의미의 창조와 해석의 프로그래밍 방안을 실었다."
양자 혁명,"우리 눈으로 직접 볼 수 없는 미시 세계를 설명하는 “양자물리학(quantum physics)”은 시간과 공간에 대한 새로운 인식을 제공한 “상대성이론”과 함께 현대 과학의 대명사가 되는 두 기둥이다. 양자물리학과 상대성이론이 없었다면, 오늘날 우리의 삶의 모습과 세계에 대한 우리의 인식은 지금과 전혀 달라졌을 것이다.

우리가 세계의 근원적인 구성에 대한 과학적 지식을 바탕으로 138억 년에 이르는 장구한 우주의 역사와 우리 인류를 포함하는 생명의 정체성에 대한 새로운 인식을 하게 된 것이 모두 양자물리학과 상대성이론 덕분이라고 해도 크게 틀리지 않을 것이다.

대학에서 물리학과 철학을 전공하고 사회와 과학의 진보에 대한 계몽적 인식을 옹호하는 다양한 분야의 저술 활동을 해왔던 만지트 쿠마르의 이 책은 양자물리학에 대한 혁명적인 과학 교양서다. 두 차례의 세계대전을 포함해서 인류 역사에서 가장 혼란스러운 시기였음에도 불구하고 가장 위대한 과학적 발전이 이루어진 20세기를 관통하는 양자혁명 100년의 전개과정의 핵심을 놀라운 수준의 절제된 언어와 내용으로 명쾌하고 체계적으로 정리하였다."
악기 구조 교과서 (2018 한국과학창의재단 우수과학도서),"2018 한국과학창의재단 우수과학도서 선정. 악기는 어떻게 아름다운 소리를 내는가. 구조를 알면 음악이 들린다! 클래식 악기부터 세계의 민속악기, EDM의 시작 신시사이저까지. 소리가 나는 것을 모두 악기라 할 수 있을까? 음악을 만드는 컴퓨터나 ASMR에 쓰이는 도구도 악기라 할 수 있을까?

《악기 구조 교과서》는 악기란 무엇인가라는 질문부터 시작한다. 악기의 큰 흐름을 한눈에 파악할 수 있게 개론에 체계적인 악기 분류표를 담았다. 각 장에서는 다양한 악기의 발음 원리와 구조를 소개한다. 낯설거나 어려울 수 있는 음향학 내용을 쉽게 이해할 수 있게 생생한 사진과 그림을 덧붙였다. 클래식 악기는 물론 세계의 민속악기, 각 악기의 분류, 관심이 높아지는 전자악기까지 소리와 악기의 메커니즘을 알아본다."
이 세계의 식탁을 차리는 이는 누구인가,"인도 출신의 세계적인 환경사상가.운동가인 반다나 시바의 신간. 음식에 대한 총체적이고 통합적인 시각에 기초해 음식과 농업을 둘러싼 지식과 사유와 실천의 패러다임 전환을 주장하는 책이다. 저자는 ‘착취의 법칙에 기초한 산업 패러다임’ 대 ‘반환의 법칙에 기초한 생태 패러다임’의 전쟁이야말로 오늘날 우리가 직면한 식량 위기의 근원이라고 지적한다. 탐욕과 이윤을 동력으로 하는 세계화된 산업농이 식량과 농업 시스템의 붕괴를 가져왔다는 것이다.

이 책은 폭력적인 지배적인 산업 패러다임에서 생명의 상호 연결성과 생명 다양성에 기초한 소농 중심의 생태 패러다임으로 전환하는 것만이 지구의 안녕과 사회의 안전을 지키는 길이라고 말한다. 이 전환은 하나의 선택지가 아니라 우리의 생존 자체와 직결된, 안전하고 지속 가능한 미래를 위한 절대 과제이다.

그렇다면 정말 지금 이 세계의 식탁을 차리고 있는 이는 누구인가? 오늘과 내일의 세계를 누가 먹여 살릴 것인가? 반다나 시바는 이 질문에 분명하게 답한다. ‘푸드’가 생명의 그물이고 ‘세계’가 가이아라면, 이 세계를 먹여 살리는 것은 생물 다양성, 그리고 소농들의 지혜라고. “30여 년의 연구와 삶의 경험은 내게 한 가지 진실을 가르쳐주었다. 식량 문제의 해답은 산업농이 아니라 농생태학에, 생태농업에 있다.” 반다나 시바는 이러한 패러다임 전환해 기초해 농생태학이 발전시킨 실천들, 즉 세계 부양의 주체를 일곱 가지로 구체화한다."
알고리즘 산책,"제네릭 프로그래밍의 개념을 적용해 STL을 만든 스테파노프가 강의하고, 다니엘 로즈가 정리한 프로그래밍과 수학 이야기. 제네릭 프로그래밍의 원리와 추상화에 대한 수학 개념을 살펴보면서 간결하고 정확한 코드를 작성하는 원리를 깨우친다.

논리적으로 생각하는 프로그래머를 위한 추상대수학과 정수론을 설명한다. 수학자들이 처음 해결해야 했던 문제를 설명하고, 수학의 해법을 어떻게 제네릭 프로그래밍으로 옮기는지 보여주면서 더 효과적이며 우아한 코드를 작성하는 과정을 보여준다. 이러한 수학 원리가 현대 응용 프로그램에서 중요한 역할을 하고 있음을 입증하기 위해 수학 원리와 제네릭 프로그래밍을 사용해 공개 키 암호 시스템을 구현하는 방법을 보여준다."
바이오필리아,"퓰리처상을 수상한 바 있는 유명한 세계적 석학 에드워드 윌슨의 문제작. 바이오필리아란 책 본문에서는 ‘생명 사랑’을 뜻한다. 윌슨은 인간의 본능 또는 본성 속에 이런 바이오필리아 경향이 내장되어 있으며, 우리가 하는 선택과 행동에 알게 모르게, 아주 중요하게 영향을 준다고 주장한다.

어린이들이 개와 고양이 같은 살아 있는 것들을 보고 가지게 되는 호감, 관심, 자연스러운 호기심, 주말이면 수만 명의 어른들이 몰려드는 산과 공원 같은 적절한 자연 환경 속에서 느끼는 안도감과 편안함, 자연물이 결여된 인공 환경에서 발생하는 아토피와 정서 장애 등의 수많은 이상 반응들을 바이오필리아의 개념으로 설명해 낸다.

에드워드 윌슨은 소년 자연주의자이자 뱀 사냥꾼이었던 미국 남부 플로리다에서 보낸 어린 시절부터 여러 동료 학자들과 함께 브라질과 수리남의 열대 밀림을 헤치고 다닌 최근의 연구 현장까지 생명과 함께해 온 반백 년 가까이의 역사를 반추하며 바이오필리아의 경향이 인간 마음속에서 어떻게 작동하는지 생생하게 제시한다."
셀 수 없는 성,"성은 몇 개인가? 사람들은 “두 개!”라고 답한다. 과학에서도 “두 개!”라고 답한다. 두 의견은 다행스럽게도 일치해서 우리는 사람들의 의견이 옳다고 판단하게 된다. 그런데 정말 그런가? 사람들이 두 개의 성이 있다고 말할 때는 각각의 종마다 오직 두 유형의 개체만 존재한다고 주장하는 것이다. 태양과 달이 존재하듯이 남성적인 것과 여성적인 것이 존재한다는 것이다. 그리고 성별에 따라 역할도 규정된다.

그런데 과학에서 두 개의 성이 존재한다고 제시할 때 과학은 무엇을 추구하는가? 생물학자에게 ‘수컷’과 ‘암컷’이라는 용어는 무엇을 의미하는가? 이렇게 성의 수를 헤아릴 때 우리는 바로 ‘정상적인 것’과 ‘비정상적인 것’을 구별해야 하는 위험에 빠지게 된다. 즉 여성과 남성의 두 가지 특성 계열에서 벗어나는 인간 개체는 ‘비정상’으로 분류되고 치료해야 할 대상이 된다. 이 논리로는 동성애도, 인터섹스도, 트랜스젠더도 모두 ‘비정상’이 된다.

저자는 ‘두 개의 성’에 갇혀 있는 사회를 청산해야 한다고 말한다. 성은 두 개도, 세 개도 아니며, “셀 수 없을 정도”라고 말한다. 인간 사회는 정의나 평등 같은 사회정치적 이상의 구현을 목적으로 건설되어야 하지, 성이 무엇이냐에 따라 인간 개인의 삶이 결정되어서는 안 된다. 즉 ‘성은 두 개다’라고 주장하는 생물학이, 혹은 종교적 논의가 사회의 구축에 이용되어서는 안 된다는 게 저자의 주장이다."
항생제 마스터 Antibiotics Master,"당장 현장에서 활용할 수 있도록 알기 쉽게 설명해주는 책이다. 현재 일선에서 최선을 다하고 있는 의사, 간호사 등 의료인뿐 아니라 의대생, 간호대생을 포함한 항생제에 관해 제대로 배우고 싶은 분들께 적합하다."
R까기 2,"R입문서로서 통계와 IT기술을 함께 배울 수 있도록 준비되었다. 통계로 개념을 이해하고 R로 실력을 다지고 다양한 예제로 개념을 붙들 수 있도록 구성했다. 서버개발자, UI개발자, 데이터베이스 설계자, 통계학자, 사회과학자, 게임 개발자, 의학 종사자 등 데이터를 다루는 모든 사람에게 통계와 R이 필요하다."
"바다, 우리가 사는 곳","수족관에서 바다로 돌고래 제돌이가 돌아갔다. 그렇게 시작해서 한국은 수족관에서 쇼를 하던 돌고래 일곱 마리를 바다에 돌려보냈다. 2011년부터 해양동물의 자유를 향한 여정을 함께해온 해양환경단체 핫핑크돌핀스가 그들이 만난 해양동물의 삶을 보여주며 여러 유의미한 질문을 던지는 책을 펴냈다.

<바다, 우리가 사는 곳>은 이미 잘 알려진 제주도의 남방큰돌고래부터 한강에서도 발견되는 미소 짓는 돌고래 상괭이, 점박이물범과 밍크고래, 귀신고래까지 한반도 주변 바다에서 함께 살아온 해양동물들의 삶을 이해하기 좋은 안내서가 될 것이다.

핫핑크돌핀스가 처음 수족관 돌고래 해방 운동을 시작한 2011년만 해도 사람들은 왜 잘 지내는 돌고래를 풀어줘야 하느냐며 불편해했고, 사람도 살기 힘든데 돌고래까지 신경을 쓰느냐며 뜬금없는 소리 하지 말라고 핀잔을 주기도 했다. 그러나 채 10년이 지나지 않은 지금 대부분의 사람들은 수족관 돌고래 야생방류를 지지하고 있다.

좁은 수조에 갇혀 고통받는 돌고래들을 외면하지 않는 마음이 퍼져나가 조금씩 세상을 바꾸고 있다. 해양생물을 그저 '이용할 자원'으로만 바라볼 것이 아니라 지구에서 함께 살아가는 좋은 친구로 여기게 될 수도 있을 것이다. 해양생물의 세계는 너무나 신비하고, 아직도 우리는 모르는 것이 너무나 많다."
자연 수업,"먼 우주의 별에서 대지 깊숙한 곳까지, 그리고 비와 바람, 눈과 우박에서부터 새와 꽃과 나무에 이르기까지 자연에서 익숙하게 관찰되는 거의 모든 현상과 존재에 대한 저자의 관심과 애정이 깊이 스며 있다. 그리고 그 애정은 사람들에게 인간 본연의 감각과 감수성을 일깨우고자 하는 열망으로 뻗어가고 있다. 자연이 주는 신호를 읽는 법은 그 길에 이르기 위한 하나의 방법일 뿐이다.

왜 데이지는 비가 올 것 같으면 꽃잎을 안으로 말아 경계하는 모습을 보일까? 독수리는 어떻게 한 번의 날갯짓도 없이 몇 시간씩 하늘을 선회할 수 있을까? 지렁이는 비가 오면 왜 땅 위로 나올까? 자연에는 무수한 수수께끼와 경이로움이 담겨 있다. 하지만 무심코 지나칠 때 자연은 우리에게 아무 말도 걸지 않는다. 자연은 우리가 감각을 열어 놓고 관심을 보일 때만 제 모습을 보여 준다.

세계적인 베스트셀러 작가이자 자연보호 활동가인 페터 볼레벤은 이 책 [자연 수업]에서 자연을 제대로 이해하고 느끼기 위해 자연과 동떨어진 일상생활을 하면서 무뎌질 대로 무뎌진 우리의 감각을 다시 벼리고 확장할 것을 권한다. 바람이 불고 새가 노래하고 꽃이 필 때, 우리가 그것이 의미하는 바에 대해 한 번이라도 더 생각해 보기를 바란다."
감각의 미래,"보고, 듣고, 맛보고, 만지고, 냄새를 맡고, 우리는 신체의 감각을 통해 세계를 인식한다. 이 모든 감각과 인식을 주관하는 것이 바로 1.4킬로그램의 뇌다. 그렇다면 뇌는 어떠한 원리로 외부의 감각을 받아들이고 다시 우리에게 전달하는 것일까?

이 책의 저자 카라 플라토니는 젊은 과학기자에게 수여하는 에버트 클라크/세스 페인 어워드를 비롯한 다수의 권위 있는 상을 수상한 저널리스트이자 작가이다. 캘리포니아대학교 버클리 캠퍼스에서 보도와 서사적 글쓰기를 가르치던 그녀는 이 책의 집필을 위해 학교를 떠나 3년 동안 미국, 독일, 영국, 프랑스를 누비며 관련 자료를 취재했다.

저자는 외부 세계와 접촉하는 동안 인간의 뇌 속에서 무슨 일이 일어나는지, 뇌의 인식능력에 한계가 있음에도 불구하고 세상을 감지하는 능력을 향상시키거나 그 방식을 바꿀 수 있는지에 의문을 품었다. 그녀는 신경과학자, 공학자, 심리학자, 유전학자, 외과의사, 트랜스휴머니스트, 미래학자, 윤리학자, 요리사, 조향사 등 다양한 사람들을 만나 방대한 자료를 수집했고, 그 결과를 이 책에 담았다."
머릿속에 쏙쏙! 미생물 노트,"우리는 세균이나 바이러스 같은 아주 작은 생물, 바로 미생물과 함께 살고 있다. 인간의 몸속부터 피부, 생활 공간, 음식까지, 주위에는 온갖 종류의 수많은 미생물이 존재한다. 이처럼 눈에 보이지는 않지만 우리 생활에 분명 영향을 끼치고 있는 미생물에 대한 이야기를 보다 쉽고 흥미롭게 풀어냈다. ‘우리 몸에서는 왜 냄새가 날까?’, ‘맥주의 거품은 미생물이 토해내는 숨이다?’, ‘세계 인구의 절반이 감염되었다?’ 등 과학에 관심이 없거나 잘 모르는 사람도 흥미를 끌 만한 주제를 담았다."
토포필리아,"“모든 민족에게 환경은 단순한 자원을 넘어 깊은 정과 사랑의 대상이자 기쁨과 확실성의 원천이다”고 저자는 이 책에서 설파한다. 다시 말해 인간의 장소에 대한 이러한 태도를 그는 ‘토포필리아’라고 일컫는데 여기에서 그의 의도를 간파할 수 있다. 즉 그가 이 책에서 찾으려는 궁극적인 것은 “환경과 그에 대한 세계관의 연결고리”다.

부제에서도 잘 알 수 있듯이 핵심 용어들―지각, 태도, 가치, 세계관―을 이용한다. 이 용어들의 의미는 서로 겹치는데, 문맥에 따라 명료하게 정의해야 한다. ‘지각’은 외부 자극에 대한 감각의 반응이자, 어떤 현상은 분명히 기입하면서 다른 현상은 그림자를 드리우거나 막아버리는 행위다. 우리가 지각하는 것들은 우리의 생존에 도움을 주고 문화에 근거한 일정한 만족감을 제공하기에 가치가 있다.

‘태도’는 무엇보다 하나의 문화적 자세로서 세상을 마주 대하며 취하는 태도다. 지각보다 훨씬 안정돼 있으며 오랫동안 이어진 지각, 즉 경험의 결과물이다. 아기는 지각을 하지만 생물학으로 주어진 것 말고는 일정한 태도가 없다. 태도는 경험을 내포하고, 관심과 가치가 일정한 형태로 굳어졌음을 함축한다.

아기는 어떤 환경에서 살아가지만, 아기에게 세계란 명료하지 않으며 세계관은 없다. 세계‘관’은 개념화한 경험이다. 부분적으로는 개인적이나 대체로 사회적인 성격을 띤다. 이는 태도나 신념 체계다. 체계라는 말은 비개인적인 (객관적인) 입각점으로부터, 연관들이 아무리 자의적인 듯해도 태도와 신념이 구축되었음을 의미한다."
인공 지능,"뉴턴 하이라이트 시리즈 121권. 인공 지능의 기본 원리부터 응용 사례, 인공 지능의 악용을 막기 위한 보안 문제, 개인 정보를 다룰 때의 사생활 보호 문제, 인간의 능력을 넘어서는 ‘싱귤래리티(기술적 특이점)’에 대한 전망까지를 한 번에 정리한다.

인공 지능이 ‘똑똑한’ 이유는 ‘디프 러닝’과 ‘기계 학습’이라는 획기적인 방법을 바탕으로, 대량의 데이터로부터 사물의 특징과 개념을 학습할 수 있기 때문이다. 제1장에서는 이들 인공 지능의 기본적인 메커니즘에 대해 알아본다."
식탁 위의 과학 분자요리,"요리 속에 숨어 있는 과학원리들을 살펴보고 과학의 발달에 따른 요리의 진화 과정과 미래를 전망해보는 책이다. 저자 이시카와 신이치는 분자식품학, 분자조리학, 분자영양학을 전공한 일본 최고의 분자조리 연구자로, 과학과 요리의 긴밀한 관계와 요리 속에 숨어 있는 과학 원리를 흥미롭게 풀어내는 한편 과학이 인간의 식생활에 어떻게 기여하고 응용될 것인지, 요리의 미래와 푸드테크의 가능성은 어떤지 전망해 보여준다.

인간이 맛을 느끼는 메커니즘, 맛있는 요리를 구성하는 성분, 끊임없이 더 맛있는 음식을 추구하며 도구와 기술을 변화시켜가는 과정, 그 결과 만들어낸 새로운 식감, 맛, 요리에 대한 흥미진진한 이야기가 화학, 물리학, 생리학, 의학을 넘나들며 구체적이고 재미있게 설명되고 있다."
반도체 비즈니스 제대로 이해하기,"반도체 사업의 형태와 반도체 회사의 종류, 반도체 사업 형태에 따른 업무 영역 등 반도체 산업의 구체적인 내용을 소개하는 책. 이 책은 반도체 산업을 둘러싼 오해에 대한 해답을 담고 있으며, 이러한 일들이 어떻게 가능한가에 대해 구체적으로 설명한다. 또 반도체 비즈니스를 이해하기 위해서 반드시 알아야 할 기술적인 부분에 대해서 전공자가 아닌 일반 독자들도 알기 쉽게 풀어냈다. 더 구체적으로 알고 싶어하는 독자들을 위해서는 『반도체 제대로 이해하기』에서 해당하는 부분을 명시해 이해를 돕도록 했다.

모든 산업이 그러하듯이 반도체 산업은 점점 세분화되고 있다. 지금 현재 존재하는 비즈니스 모델 이후로도 새로운 형태의 회사가 나타날 것이 분명하다. 특히 하루가 다르게 발전하는 반도체 기술의 특성상 비즈니스 모델도 빠르게 진화할 것이다. 이제 발상의 전환으로 블루오션을 개척하는 것만이 무한 경쟁의 시대에 살아남는 유일한 방법일지 모른다. 그 일을 누가 할 것인지 이 책은 묻고 있다."
