title,summary
SPSS(PASW) 17.0 이해와 활용,"SPSS(PASW)는 쉽고 편안한 데이터 입력, 효율적인 데이터 관리 및 간편한 통계 분석 처리 등을 목적으로 하고 있어 조금만 공부하면 전문가가 아닌 일반 사용자도 쉽게 사용할 수 있는 통계 프로그램이다.

이 책은 이러한 SPSS(PASW)의 장점을 최대한 활용할 수 있도록 집필되었다. 통계 프로그램을 처음 사용하는 이들도 이 책을 통해 낯선 프로그램에 대한 부담을 덜고 전문가처럼 능숙하게 통계를 해낼 수 있도록 돕고자 한 학습서이다."
더러운 손의 의사들,"대중들에게 알려지지 않은 수많은 끔찍한 사건을 통해 약품을 생산하는 거대 제약회사와 그 약을 처방하는 의사 사이의 재정적 이해관계를 파헤치며, 전염병처럼 의료계를 잠식하고 있는 탐욕의 고리를 명징하게 분석해낸 책.

의사이자 교수이며 저널 편집장이었던 지은이 제롬 캐시러는 자신의 정확한 내부자 정보와 풍부한 임상경험, 그리고 방대한 근거자료에 기반을 두고 의료와 자본의 관계를 낱낱이 파헤친다. 또한 막대한 자본이 인간의 고통을 줄이는 새로운 의학기술 발전에 얼마만큼 기여했는지를 정확히 인식하면서 재정적 이해관계의 얽힘과 갈등들을 애정 분석하고, 의료전문직이 신뢰를 회복하기 위해 필요한 대안들도 제시하고 있다.

현대사회의 정치경제적 상황이 의사들에게 얼마나 교묘한 덫을 조성하고 있는지, 윤리성을 지키기 위해서는 얼마나 엄중한 자기성찰이 요구되는지를 이 책은 보여준다. 최근의 의료법 개정과 연이은 파업, 보험 수가, 의료윤리, 의료서비스, 대형병원들의 의약품 납품 비리, 불법 리베이트 사건 등과 관련해 떠들썩한 한국 의료계가 반면교사로 삼을만한 책이다."
최신 우주탐사선이 포착한 화성과 토성,"'우리 인류는 어디에서 와서 어디로 가는가? 우리 삶의 터전인 지구는 어떻게 만들어졌는가? 다른 천체에도 생명체가 있는가? 인류는 지구를 떠나 다른 천체에서 살 수 있는가?' 이러한 근본적인 물음에 대한 해답은, 지구의 형제라고 할 수 있는 태양계의 행성과 그 위성을 조사함으로써 얻을 수 있다. 인류의 이러한 노력을 250여 컷의 컬러 천체 사진과 그림, 그리고 명쾌한 해설로 정리했다.

지구 이외의 천체 중 생명체가 존재할 가능성이 가장 높은 화성, 그리고 아름다운 고리로 인류의 마음을 사로잡아 온 토성, 원시 지구와 비슷한 환경을 가진 위성 타이탄. 이들 천체를 탐사선과 우주 망원경이 촬영한 사진, 그리고 탐사선이 각 천체에서 직접 수집한 자료와 분석 데이터, 앞으로 풀어 나가야 할 과제와 탐사 계획 실무 책임자의 인터뷰 등을 총정리한 '화성과 토성 탐사'의 결정판이다.

과학 잡지 <Newton>이 21세기 과학의 주요 이슈를 최신 감각으로 구성해서 펴내는 '뉴턴 하이라이트 시리즈'의 네 번째 단행본이다. 앞서 발간되어 독자들의 호평을 받고 있는 <상대성 이론> <양자론> <인체-21세기 해부학>과 함께, 과학 도서의 새로운 방향을 제시하는 의미 있는 기획이다."
재미있는 콘크리트 탐색,"현대 문명사회 건설에서 중요한 위치를 차지하는 콘크리트의 다양한 종류와 기술에 대해 알아본다. 콘크리트를 만드는 재료, 성질과 내구성 등 기본적인 지식과 콘크리트에 대한 생각의 변화, 레디믹스트 콘크리트, 물리적 성질의 개선뿐만이 아닌 환경친화적인 면까지 노린 콘크리트 등에 대해서도 소개했다."
메이팅 마인드,"학계의 무관심을 받아온 성선택론의 입장에서 생존주의에 맹공을 가한다. <이기적 유전자>의 리처드 도킨스, <언어본능>의 스티브 핀커에 뒤를 잇는 차세대 학자인 제프리 밀러는 자연선택론에 곁다리처럼 끼어 있던 성선택론을 분리해낸 뒤 도리어 진화의 주된 동력으로 제시한다.

감수자 최재천 교수가 '다윈이 일으킨 또 다른 혁명'이라고 밝혔듯, 성 선택론은 다윈에 의해 처음 전개됐다. 그러나 ""수컷은 과시하고 암컷은 고른다""는 핵심 이론은 담론이 형성되기엔 너무 파격적이었고 1960년대 말에 이르러서야 활발히 연구되기 시작했다. 밀러는 고삐 풀린 질주 이론, 적응도 지표 이론과 핸디캡 원리, 감각 편향 이론을 축으로 유성생식하는 동물 일반과 인간의 성선택을 설명해 가는데 기존의 이론이 설명하지 못한 맹점에 대해서는 다단계 뇌 팽창, 감각편향 이론, 남녀의 상호선택 등 다양한 가설을 제시해 이를 보완한다.

저자는 ""아무리 생존능력이 뛰어난 호미니드라 할지라도 섹스 파트너를 유혹하여 자식을 낳지 못한다면 결코 우리의 조상이 될 수 없었다""라는 말로 진화에서 성선택이 가지는 중요성을 강조한다. 인간 본성과 사회의 풍습을 넘나들며 가설과 이론을 직조하는 밀러의 솜씨는 내용의 충실함과는 별개로 읽기의 즐거움이 된다."
나는 작은 우주를 가꾼다,"생태 수필집. 정원을 가꾸면서 지켜본 성장과 소멸에 관한 이야기다. 이 책이 단지 원예나 조경에 관한 수필로 그치지 않는 것은 애커먼 덕분이다. 그녀는 다른 개체의 영역과 특성을 알고 존중하며, 이용하는 식물.곤충.짐승의 세계에 하나의 개체로서 발을 들여놓는다. 그리하여 그녀의 작은 우주에는 식물과 동물뿐만 아니라 사람도 함께 자란다."
"물질, 정신 그리고 수학","이 책의 원제는 '생각하는 물질'로, 신경생물학자인 장 피에르 샹제와 수학자인 알렝 콘느가 벌인 지적 논쟁을 담은 것이다. 그 핵심 주제는 과연 '생각하는 기계를 만들 수 있을까'이다.

언뜻 보기에 수학과 생물학은 전혀 관계가 없는 학문처럼 보인다. 하지만 그들의 뜨거운 논쟁을 뒤쫓다 보면, 인공 지능이라는 부분에서 상당히 밀접한 관계를 맺고 있음을 알게 된다.

그들은 수학의 세계를 정의하는 것으로 논의를 시작한다. 수학의 보편성에 대한 문제를 밀고 당기는 논쟁을 벌인다. 수학과 자연계의 관계는 필연적으로 물리학을 언급하지 않을 수 없다. 새로운 수학세계의 발견은 두뇌의 기능에 대한 의문, 즉 생물학으로 이어지게 된다.

이 책은 생물학자와 수학자가 서로 질문하고 대답하는 대화체로 씌어 있다. 각자가 몰랐던 부분은 겸허히 받아들이지만, 옳다고 생각하는 것에는 주장을 굽히지 않는다. 그렇기 때문에 그 두 사람의 논쟁에서 명확한 결론이 도출되기를 바라는 것은 무리이다.

수학과 물리학, 그리고 생물학을 넘나드는 두 학자의 정신세계는 넓고도 깊다. 물론 독자의 입장에서는 그만큼 이해가 쉽지 않은 것도 사실이지만."
해부학 교실에 오신 걸 환영합니다,"요로 다케시(養老孟司, 1937~)는 일본 현지 400만 부 판매된 화제의 베스트셀러이자 마이니치출판문화상 수상작 『바보의 벽』 저자로, 오늘날 많은 일본인들에게 선생으로 불리며 존경받고 있는 일본 최고의 지성인이다. 우리나라에도 그의 책 다수가 번역 출판되어 스테디셀러로 자리 잡고 있다.

해부학에 입문하는 사람들을 위한 안내서이다. 저자가 30여 년 동안 도쿄대 의대 교수로 재직하며 해부학을 가르치고 또 실습 및 연구해오면서 학생이나 일반인들도 보다 쉽고 흥미롭게 해부의 역사를 이해하고 인체의 구조, 나아가 인간의 존재에 대해 스스로 생각해볼 수 있도록 집필한 책이다. 이에 해부학을 교양 입문서로서 접하길 원하는 성인은 물론, 현재 해부학을 ‘과목’으로서 접하는 대학생들과 의학 및 해부학 관련 분야로 진로를 계획하고 있는 청소년들에게도 유용할 것이다."
침대에서 읽는 과학,"일상에서 마주하는 과학적 의문들을 풀어서 설명해주는 책이다. 우리 주변에서 이상하다고 생각했던 것들, 혹은 당연하게 받아들였지만 자세히 생각해보면 고개를 갸우뚱하게 되는 질문 중 많은 사람이 공감할 만한 것들을 골라냈다. 일본은 왜 자꾸 독도의 영유권을 주장할까? 같은 사람인데 왜 여자가 남자보다 오래 살까? 흑인은 왜 피부색이 짙을까?

벼락이 칠 때 전기를 저장해 사용할 수는 없을까? 백두산은 진짜 폭발할까? 지진이 계속 일어나는데 원자력발전소는 안전할까? 우주선 말고 우주에 나갈 다른 방법은 없을까? 화성에 인간이 살 수 있을까? 등 평소 궁금했지만 속 시원하게 대답하지 못했던 생활 속 의문들을 과학이라는 도구로 풀이해준다."
비타민 이야기,"'살림 지식총서' 461권. 비타민과 미네랄이 부족하면 우리 몸에는 이 물질을 섭취하기 위해 여러 증상으로 신호를 보내지만 어떤 영양소가 부족한지 스스로 진단하기란 쉽지 않고 진단을 했더라도 필수 영양소를 어떻게 섭취해야 하는지도 알기 어렵다.

자연에서 자란 식재료를 골고루 섭취하는 것이 가장 좋지만 가장 간편하고 효율적인 방안 중 하나는 영양제를 복용하는 것이다. 그러나 제대로 효과를 누리기 위해선 기본적인 정보를 먼저 알아야 한다. 이 책은 비타민과 미네랄, 단백질과 탄수화물 및 지방 등 우리 몸에 가장 기본적인 영양소와 그 효능에 대해 다양하게 설명하고 있으며 아울러서 내 몸에 맞는 영양제를 효과적으로 선택하는 방법도 알려준다."
야생 속으로,"생태학자 마크와 델리아 부부가 7년 동안 야생동물과 자연을 공유하며 생활한 휴먼 드라마이자, 야생동물의 행동과 생태를 생생하게 들려주는 다큐멘터리다. 출간과 동시에 세계적 베스트셀러가 되었고, 오늘날까지 자연다큐멘터리의 고전 중의 고전으로 널리 읽히고 있으며, 야생동물 보전 활동에 기폭제가 되었다.

생사를 걸고 펼쳐지는 모험과 도전, 열정과 패기, 과학과 발견, 그리고 온갖 어려움 속에서도 자신들의 삶을 충실히 살아가는 야생동물의 협동과 인내, 공동육아와 먹이를 둘러싼 싸움, 저자들이 야생동물과 나눈 기쁨과 슬픔, 희망과 절망 등 이 모든 것이 어우러진 생명의 현장을 끌어낸 책이다."
현대 생물학의 사회적 의미,"지나친 생물학주의로 점점 더 기울어져 가는 상황을 사회학, 역사학적 관점에서 분석한다. 현대의 생물학자들과 사회생물학자들이 가지고 있는 세계관과 확신이 어떻게 은유와 신화 속에 묻힌 채 과학이론이나 자명한 것으로 보이는 과학적 진리들로 바뀌는지를 올바로 인식하는 데 도움을 준다.

분자생물학과 사회생물학 분야의 주요 저작들을 꼼꼼히 분석하여 그 의의와 한계를 논하고 사회다윈주의에 관한 통속적인 해석의 오류 또한 지적하는 중요한 연구 성과로, 지나친 생물학 환원주의 경향에 제동을 걸고 과연 인간이라는 존재는 무엇인가를 성찰해보는 계기를 마련해준다."
무한,"<금성의 약속>,<유클리드의 막대> 등의 저작들을 통해 과학적 지식과 소설적 서사가 한데 어우러진 글쓰기를 선보인 작가 장 피에르 뤼미네가 ‘무한’이라는 개념과 이를 둘러싼 역사적 인물들의 생각들에 대해 적은 일종의 '무한 입문서'.

총 4장으로 구성되어 있으며, 1장 ‘하늘의 무한성’에서는 우주(하늘)라는 공간을 중심으로 공간성의 무한에 대한 논의의 역사적 과정을, 2장 ‘수의 무한성’에서는 수학에서 등장하는 무한의 개념을, 3장 ‘물질의 무한성’에서는 무한의 성질 중 유한한 값을 무수히 쪼갤 수 있다는 ‘무한히 작은 것’의 문제를, 마지막 4장 ‘특이점과 영(零)의 시간’에서는 시간의 무한성을 다루고 있다.

어렵기만 하고 이해불능한 개념이라고 생각했던 무한에 대해 보다 친근감을 갖게 만들어 주며, 무한을 바탕으로 한 우리 주변의 다양한 학문적 이론들을 다시금 돌아보게 만들어 주는 책이다."
멘사 논리 퀴즈,"IQ 148이상의 천재들의 모임 멘사가 만든 이 책은 '암호'라는 새로운 소재로 문제를 만들었다. 암호는 중요한 정보를 내가 원하는 사람만 알 수 있게 감추거나 변형시켜 놓은 것이다. 암호문을 즐겨 쓰던 카이사르는 암호 때문에 목숨을 잃었고, 제2차 세계 대전 때 연합군은 나치의 암호를 푼 덕분에 전쟁에서 이길 수 있었다.

스파이 학교 부분에서는 카이사르 암호, 모스 부호, 점자 등 다양한 암호가 어떻게 만들어지고, 또 암호를 어떻게 풀 수 있는지 배우게 된다. 그리고 스파이 학교에서 익힌 내용을 바탕으로 102개의 비밀 투성이 암호를 풀어야 한다.

덤으로 이 책에서 배운 암호는 실생활에서도 재미있게 사용할 수 있다. 마음에 드는 암호를 골라 단짝 친구와 비밀 메시지를 주고받을 수도 있고, 아무도 읽을 수 없게 자신만의 비밀 일기를 쓸 수도 있다."
하비가 들려주는 혈액순환 이야기,"심장의 힘으로 우리 몸을 끝없이 돌고 도는 혈액 순환의 원리를 알아본다. 하비는 생물 해부가 흔치 않던 시절 여러 과학자들의 반박을 딛고 혈액 순환의 원리를 밝혀낸 과학자이다. 돼지 심장을 실제로 해부하는 과정을 통해 심장의 구조를 알아보고, 하비 이전 과학자들과 우리가 갖고 있는 혈액 순환에 대한 오해를 풀고 하비가 제창한 혈액 순환의 학설을 소개한다. 또한 인체 구조를 알아내기 위한 하비의 용기 있는 연구 과정을 살펴보며 해부학의 개념에 대해서도 알아본다."
유레카,"가난한 농부의 아들 필로 판즈워스는 밭을 갈다가 TV에 대한 아이디어를 떠올렸고, 케쿨레는 꿈속에서 탄소화합물과 벤젠화합물의 원자 구조를 보았다. 멘델레예프는 카드 게임을 하다가 모든 원소가 일목요연하게 배열된 주기율표를 떠올렸다.

이처럼 <유레카>는 과학자들의 마음에 갑자기 파고든 영감과 그로인한 발명을 다루고 있다. '유레카'를 외친 순간의 경위와 과학적 이론에 대한 해설을 들려준다. 지은이는 이 모든 것은 갑작스럽게 이루어진 것 같지만, 과학자들의 꾸준한 노력의 결과라고 했다. 예리한 관찰력이 없다면, 운도 아무 소용 없다는 것.

그 예가 쓰레기통에 던져졌다가 다시 구출된 페니실린의 운명, 알프레드 베게너 사후 30년이 지나서야 밝혀진 '대륙이동설'의 비밀, 학교 연구실로 가는 와인버그의 차 안에서 규명된 핵력 모형 등이다. 총 12명의 과학자와 그들의 발견이 소개되었다. 재밌게 읽을 수 있는 대중 과학서."
알고리즘이 욕망하는 것들,"내 마음을 나보다 더 잘 아는 알고리즘, 하지만 정작 우리는 알고리즘에 관해 얼마만큼 알고 있을까? 알고리즘이 수학적 논리뿐 아니라 사이버네틱스, 철학, 마법적 사고에까지 그 뿌리를 두고 있음을 밝힌다. 책 전반에 걸쳐 플라톤, 애덤 스미스 같은 고전 사상부터 '스타 트렉', '그녀', '하우스 오브 카드' 등 대중 예술, 나아가 시리, 넷플릭스, '카우 클리커', 비트코인 같은 기술 서비스와 구글, 우버, 페이스북 같은 IT 기업에 이르기까지 다양한 사례를 살펴본다."
"공학, 철학, 법학의 눈으로 본 인간과 인공지능","인공지능은 이미 4차 산업혁명이라 불리며 우리의 일상생활 속에 많이 들어와 있다. 현재는 물론 앞으로 우리와 함께 하게 될 인공지능이 무엇인지, 우리 삶을 어떻게 변화시킬지, 인간과 인공지능의 존재롤 어떻게 인식해야 할지, 하나의 주체 혹은 객체로서의 인공지능이 발생하는 법률적 문제는 어떻게 해결하는 것이 합리적인지에 대한 고민을 이 한 권의 책에서 공학, 철학, 법학의 분야에서 융합적으로 다루고 있다."
"과학, 그거 어디에 써먹나요?","‘4차 산업혁명’의 이슈가 끊이지 않고 언론을 장식하는 현재, 세계는 어떤 준비를 하고 있을까? 안전하다고만 생각했던 한반도가 흔들렸다. 2016년 규모 5.6의 경주 지진, 2017년 규모 5.8의 포항 지진이다. 이를 두고 과학자들 사이에서는 원인에 대한 논란이 일어났다. 우리나라는 안전한 것일까?

이 책은 과학 기자가 물리학, 생물학, 우주공학, 지구과학, 과학사 등에서 뽑은 최신 과학 이슈 35가지의 과거, 현재, 미래를 알려주는 과학 교양서다. 책에서는 인공지능, 양자역학, 장내미생물, 중력파, 지진, 지구온난화, 방사능 등의 기본적인 이론부터 가장 최근의 연구 결과를 알려준다. 이들은 현재 우리의 삶에 깊은 연관이 있거나 미래를 크게 변화시킬 과학계의 뜨거운 쟁점들이다.

논쟁거리를 다루면서도 과학 기자로서 객관적인 시선으로 과학을 둘러싼 사람들의 이해관계를 설명한다. 과학기술의 발전에 따라 빠르게 변화하는 시대에 과학적 교양은 필수 덕목이 되었다. 현재를 제대로 이해하고, 과학이 바꿀 미래를 준비하고 싶은 사람에게 이 책은 꼭 필요한 한 권이 될 것이다."
