title,summary
블랙라벨 수학 2,"개정된 교육과정에 맞춰 새롭게 개발한 상위권을 위한 단계별 명품 수학 문제집이다. 대표 우수 기출문제와 특목고ㆍ강남 8학군의 변별력 있는 신유형, 종합 사고력의 질 좋은 문제를 유형별로 집중 학습할 수 있도록 단계별 다이아몬드 학습 프로젝트로 구성하였다.

기존 문제집의 문제 구성 비율을 뒤집은, 특목고ㆍ강남8학군 교사와 일타 강사가 함께 집필한, 특목고ㆍ강남8학군 학생 검토와 서울대 선배들의 1등급 비법 노하우가 담긴 진짜 1등급 문제집 블랙라벨! 열정적인 저자직강까지 함께 할 수 있는 1등급을 위한 최고의 명품 수학 문제집이다."
이투스 No.1 넘버원 모의고사 권규호 파이널 국어 (3회분) (2016년),"실제 수능을 미리 경험할 수 있는 최적의 봉투모의고사로써 회차별 난이도 차등화로 모든 시험에 대비 가능한 모의고사다. 실수 방지 및 사고의 폭을 넓힐 수 있도록 특화한 해설을 수록했고, 킬러문항 대비를 위해 <고난도 대비 핵심 문항>을 추가로 제공한다. 또한 3단계의 철저한 검토 과정을 거쳐 완성도를 높였다."
신사고 우공비 물리 1 (2019년 고3용),"우공비 물리Ⅰ은 쉽게 개념을 이해하고, 개념을 문제에 어떻게 적용해야 하는지 그 비법을 전수한다. 개념 이해 → 비법 전수 → 실전 대비로 빈틈없이 공부하는 우공비 과학만의 학습 전략으로 내신과 수능을 탄탄하게 대비할 수 있다."
씨뮬 8th 수능기출 전국연합 3년간 모의고사 수학 나형 고3 (2020년),"전국연합, 모의평가, 수능을 실제 시험지 크기와 느낌을 그대로 살려 실전처럼 테스트가 가능하다. 씨뮬 영어 해설은 문제의 답을 알려주는 데서 그치지 않고 답이 되는 이유와 답이 되지 않는 이유를 꼼꼼히 짚어주어, 한 문제를 풀어도 자신의 실력에 도움이 되도록 하였다. 씨뮬 8th 수학 해설은 '문항 속 실마리'를 찾는 방법을 보여주고, 해설에 적용하여 스스로 풀어낼 수 있는 힘을 길러준다."
고등 셀파 사회.문화 (2021년용),"스스로 공부하는 학생을 위한 자율학습 기본서다. 내신 및 수능의 기초를 다진다. 4종 교과서를 정리한 꼼꼼한 개념 정리를 수록하였고, 내신 적중률이 높은 최신 경향의 문제 수록, 서답형 문제를 강화하였다. 수능, 평가원, 교육청 기출 문제로 수능 유형을 연습하고, 모든 문제에 대한 상세한 해설과 친절한 오답 및 선택지문 풀이를 담았다."
홀로 공부하는 수능 국어 기출 분석 과학·기술 (2019년),"6개년 평가원 출제 전 지문을 수록했다. 지문 접근법과 문제 풀이법을 상세하게 안내한다. ‘과학 / 기술’로 유형화하여 제재에 따른 지문 특성과 문제 유형을 파악할 수 있게 구성했고 ‘박광일의 사고의 흐름’을 통해서 지문의 논리적 흐름과 체계를 분석할 수 있도록 했다. ‘모두의 질문’, ‘박광일의 문제적 문제’, ‘평가원의 이의제기&답변’과 같은 장치를 통해서 고난이도 문제에 대한 명쾌하고 자세한 해설을 제공한다."
EBS 수능완성 과학탐구영역 물리학 2 (2020년),"2015 개정 교육과정 첫 수능에 맞추어 영역별 기본적으로 알아 두어야 할 출제 유형을 풀어 보며 스스로 취약한 문제 유형이 무엇인지 쉽게 파악할 수 있다. 자세한 유형 설명과 정답 해설로, 보다 정확한 유형 이해가 가능하다. 최근 대학수학능력시험 및 모의평가 문항을 철저하게 분석하여 실전과 가장 가까운 문항을 수록하였다. 실전처럼 구성된 '5회분의 실전 모의고사'로 실전 감각을 키울 수 있다."
풍산자 확률과 통계 (2019년 고3용),"- 이해해야 할 개념, 암기해야 할 개념을 구분하여 학습자 눈높이에 맞게 설명
- 핵심개념의 반복적 배치로 자연스러운 반복학습 유도
- 개념완성, 문제해결력 상승에 적합한 최적의 문항과 문항 수
- 유쾌하고 명쾌한 촌철살인의 비유로 핵심만 콕콕 짚어주는 풍산자曰"
2021 이해원 모의고사 N제 확률과 통계 (2020년),"수능 수학 공부에 도움이 되도록 실제 수능 수학에 출제될 수 있는 문항들과 수능 수학 공부에 도움이 되는 문항들을 모두 공부할 수 있도록 제작하여 수록하였다. 또한 단순한 문제 모음이 아니라 모든 문제를 공부했을 때, 수능 범위에 나올 수 있는 모든 유형과 수능 범위에 해당하는 교과서 개념을 모두 복습할 수 있도록 구성하였다."
MAPL 마플 교과서 확률과 통계 (2019년 고3용),"핵심을 관통하는 단권화 교재

효과적인 내신대비와 수능대비를 위하여
개념정리는 완벽하게!
핵심문제는 자세하게!
기출문제는 유형별 흐름으로 정리된 마플 교과서"
수능만만 영어 듣기 모의고사 35회 (2017년용),"듣기 17문항 조정 등 2015학년도 수능 개편안이 완벽 반영된 수능 영어 듣기 실전 모의고사. 수능개편안과 최근 수능 및 평가원 모의고사를 철저히 분석하여 반영하였으며, 실전 난이도를 반영하고 출제 가능성이 높은 문제들로 구성하였다. 어려운 연음, 핵심 내용, 관용 표현 등을 중심으로 한 DICTATION을 수록하였다."
EBS 수능길잡이 수학 1,"고2 학생들을 위한 내신과 수능 대비 학습서로
A/B형 공통 고2 모든 학생을 위한 교재입니다."
2018 수능대비 마더텅 수능기출문제집 국어 문법(화법.작문 포함) (2017년),"471문항을 3개의 유형으로 나누어 수록하였다. 문법은 2006~2017학년도 12개년 수능.모의평가 기출문제 전 문항과 2013~2016년 4개년 전국연합 학력평가 기출문제 전 문항을 수록하였고, 화법과 작문은 2014~2017학년도 4개년 수능.모의평가 기출문제 전 문항을 수록하였다. 문법 개념 정리 및 연습 문제, 친절한 어휘 풀이와 문제풀이 팁을 제시하였다."
일등급 수학 수학 1 (2019년 고3용),[핵심 유형 정복]으로 반드시 출제되는 유형을 마스터하도록 하였다. [실전+서술형 문제]로 학교 시험 만점을 위한 실전 연습 문제와 단계별 서술형 훈련을 수록하였다. [도전 문제]에서는 진정한 일등급 명품 문제로 학교와 수능 일등급 완성에 도움을 준다.
풍산자 수학 2,"유형의 테크닉을 제시하고 같은 유형의 문제를 제시하여 쉽게 풀 수 있는 방법을 안내하는 책이다. 유형을 파고들어 학생들이 무엇에서 어려워하는지에 초점을 두고 그것을 해결하는 방식으로 구성되었다. 또, 풍산자만의 독특한 연상암기법으로 공식을 외우고 대화체 해설로 문제를 풀기 쉽도록 도와준다."
2020 마더텅 전국연합 학력평가 기출 모의고사 3개년 12회 고2 영어영역 (2020년),"최신 3개년 전국연합 학력평가 기출 모의고사 12회를 수록한 교재로, 자세한 첨삭 해설을 제공한다. 실제 시험과 똑같은 구성으로 자가 진단을 위한 회별 등급컷을 제공하고, 정답률을 표기하였다. 각 회별 전국연합 학력평가 특징 및 문항 분석을 제공한다. 시험장 상황을 체험할 수 있는 수능 안내 방송 MP3 및 실제 수능과 100% 똑같은 실전용 OMR 카드를 제공한다."
한권에 잡히는 현대시,"문학 교과서에 실린 주요 현대시 작품들을 엄선하여 수록한 책이다. 일제 강점기부터 7, 80년대까지의 현대시 주요작품 151편을 수록, 분석했으며, 수능·평가원·교육청 모의고사에 출제된 작품과 기출문제도 함께 수록하였다. 또, 고등학생이 알아야 할 모든 현대시들을 이 한 권으로 공부할 수 있도록 했다."
[세트] EBS 수능특강 한국사 + 사용설명서 세트 - 전2권 (2020년),"새 교육과정(2015 개정 교육과정) 및 교과서 분석을 통한 핵심 내용을 제시하였다. 최근 수능의 트렌드와 특징, 신유형을 잘 반영한 엄선된 수능형 연습 문제를 통해 2021학년도 수능을 완벽하게 대비할 수 있으며, 교육과정에 따른 체계적인 교과 내용 분석과 이를 최적화한 필수 실전 문제를 통해 실력 점검.실전 감각을 향상시킨다."
너희들의 기출문제 For.2017 수학 2 (2016년),"개정 교육과정 변화의 핵심을 담아낸 신승범 선생님의 너희들을 위한 기출문제집으로 모든 문항을 개정 교육과정에 맞게 변형 수록하였으며, 기출 문항을 단원별, 유형별로 세분화하였다. 또한 유기적인 풀이와 수능형 TIP을 포함한 신승범식 해설을 수록하였다."
[세트] EBSi 강의노트 수능개념 한국사 큰★별쌤의 별★별 한국사 세트 - 전2권 (2020년),<EBSi 강의노트 수능개념 한국사 큰★별쌤의 별★별 한국사> + <EBSi 강의노트 수능개념 한국사 큰★별쌤의 별★별 한국사 500제>로 구성된 세트 교재다.
100% 수능형 수능 영어듣기 35회 플러스알파 모의고사,수능 완벽대비 교재. 수능을 철저히 분석하고 반영하였다. 수능 신유형 문제 매회를 수록하였다. 35회 모든 지문을 다시 듣고 정리하는 Dictation(받아쓰기)으로 두 번 학습한다.
2021 수능대비 마더텅 수능기출문제집 생명과학 2 (2020년),"2021 수능(2020.11.19.시행) 적용 새교육과정을 반영하였다. 2020~2014학년도(2019~2013년 시행) 최신 7개년 수능·모의평가·학력평가 기출문제 중 새교육과정에 맞는 우수 문항 + 새교육과정을 반영한 연도별 모의고사 6회분을 수록하였다. 특별 부록 자세한 해설 + α, 기출 OX 633제를 제공한다."
EBS 2019학년도 수능연계완성 4주 특강 영어 (2018년),"최근 수능 유형 분석을 통한 신유형 문항 개발 및 3, 4점 문항 연습으로 수능 고난도 문항을 대비한다. 4주동안, 유형별/난이도별 문항 풀이 연습으로 학습자가 자신의 강약점 파악 가능하다. 본격 학습 전에 내 수준 테스트 할 수 있는 프리테스트 1회분을 제시하였으며, 점수대별 학습 매뉴얼을 추가하여 주차별/난이도별 학습 계획을 세울 수 있도록 하였다. 주차별 학습 스케줄과 학습 결과 확인 리스트를 함께 제공한다."
언어의 기적,"2009년 수능 막바지, 때아니게 출간되며 수능계에서 화두가 되었던 6√9√ 모의평가 분석이 '선배들의 후기', '화룡점정 사자성어' 등을 추가 탑재하며 더욱 업그레이드된 모습으로 여러분을 찾아간다. 2011년에도 <언어의 기술>의 지은이 기술자君과 <문학 개념어와 논리적 분석>의 엮은이 유레카가 2012학년도 수능의 바로미터, 6월, 9월 평가원 모의평가의 전체 문항을 핵심을 짚어 가며 상세하게 분석했다."
Reading Expert 3,"중.고등학생을 대상으로 한 5단계 구성의 원서 독해 교재. 단계별 학습을 통해 점진적으로 독해기술, 배경지식, 문장 구조, 어휘 등의 지식을 확장시킬 수 있으며, 이를 통해 독해 실력을 향상시킬 수 있다."
나쁜국어 독해기술 (2016년),"수능 국어부터 어떤 국어 시험에도 통하는 독해의 정석 학습서이다. 18가지의 독해 기술로 빠르고 정확한 독해 방법론 제시하였으며, 문제를 풀면 독해 훈련이 되는 신개념 독해력 향상 시스템이다. 또한 국어 A/B형이 이제 통합됨에 따라 많은 학생들이 어려워하는 ‘과학/기술 지문’ 독해법을 강화하였다. 저자 운영 사이트 [국어정보원 FollowRight.com]에서 동영상강의를 무료로 제공한다."
EBS 수능특강 사회탐구영역 동아시아사,"체계적인 교과 내용 분석과 그에 따른 필수 점검 문항으로 구성된 수능 준비를 시작하기 위한 최적의 교재로 사회탐구의 기본서, 강별로 구성되었습니다."
리얼 수능 기출 모의고사 5개년 문제집 고3 영어영역 (B형 수록),"본서는 최신 5개년 동안 평가원에서 출제한 모의평가와 수능 기출 문제를 모두 수록하여 수험생들이 수능의 최신 출제 경향·문제 유형·주요 출제 개념을 정확히 파악할 수 있도록 구성했다.

기출 문제는 시행 연월별로 문제의 난도가 다르기 때문에 같은 점수라도 등급이 다르게 나오므로, 수험생이 실력을 정확히 파악할 수 있도록 등급 컷 원점수를 제공한다. 이를 바탕으로 수험생 스스로 자기 실력을 확인하고 그에 따른 학습 계획을 세울 수 있게 해준다."
완자 VOCA 고등,"고등학생들이 반드시 익혀야 할 수능 및 EBS 어휘를 엄선하여 유의어, 반의어, 관련어를 함께 외우고 다양한 예문과 풍부한 테스트로 반복 학습할 수 있도록 구성한 책. 최근 10개년의 수능 및 평가원 기출과 10종의 주요 교과서, EBS 수능 독해 어휘 중 가장 필수적인 고등 영단어 1760개 및 파생어 등 확장 어휘 포함 총 3452개의 어휘를 수록하고 있다."
3주 완성! 예비 고3을 위한 수능기출 국어 독서 300제 (2020년),"수능 문제가 낯선 예비 고3을 위한 입문서로, 하루 10문제씩 3주 플랜을 제공한다. 각 지문과 관련된 체크리스트 문제로 지문을 완전 분석하였고, 국어 독서의 전 영역을 아우르는 체계적인 문항을 배치하였다. 어휘 복습을 통해 수능 대비 어휘력을 강화할 수 있으며, 해설편에 지문과 문제, 선지를 그대로 제시하고 해설이 필요한 부분에 직접 첨삭하여 편리한 학습이 가능하다."
Concept 컨셉 고등 영어듣기 Basic (2021년용),"1. 상황별 핵심 어휘와 표현 완전 정복+Listening Test 30회
2. 듣기가 강해지는 Dictation 100제
3. 의 3단계 듣기 연습
4. 최신 출제 경향을 반영한 실전 모의고사 3회"
너희들의 기출문제 For.2018 미적분 1 (2017년),"교육과정 원문, 교과서, 관련 논문 그리고 전체 기출 문항을 낱낱이 분석하여 2009 개정 교육과정에 대입했으며, 2009 개정 교육과정 단원 구성에 맞춘 유형별 세분화와 난이도 및 출제년도 순으로 문항을 재구성했다."
국어의 기술 2 (2018년용),"철저한 기출문제 분석을 바탕으로 정리한 18개의 패턴(1권과 2권에서 각각 9개의 패턴을 다룸.)을 통해 사고력과 독해력을 키워 주어 국어영역 만점에 도달할 수 있게 해 주는 수능 필독서이다. 문제를 만든 출제자의 의도, 문제 해결 발상법을 통합적.체계적으로 다룸으로써 시험의 본질을 파악하고 이해할 수 있도록 해 준다.

특히 국어영역의 핵심만을 명확하고 체계적으로 서술하였으며, 최근의 수능 및 모의고사 기출문제를 충실히 반영하여 최신 기출 경향에 대비할 수 있게 하였다. 또한 기술자군의 노하우를 공유하고 다양한 교양을 기를 수 있는 글을 제공하는 등 수험생들에게 더 많은 도움이 될 수 있도록 구성되었다."
명품보카,"그림, 연상(해마학습법), 어원, 단어확장, MP3를 이용하여 단어 암기를 빠르게 할 수 있도록 한 단어 교재이다. 또한 기존의 삽화, 어원설명은 물론이고 외워질 수밖에 없도록 단어 순서를 배치하였다. 이투스 심우철(심슨)의 대표적인 강좌의 인강 교재이기도 하다. 수능, 평가원, EBS 주요 빈출 단어를 모두 수록하여 수능시험에서 EBS연계와 비연계를 모두 대비할 수 있도록 했다."
2021 이해원 모의고사 수학 가형 시즌 3 (봉투) (2020년),"이해원 수학연구소는 수학 및 수학교육 전문가로만 구성된 수학 컨텐츠 전문회사로, 끊임없는 연구를 통해 최고효율&최고퀄리티의 컨텐츠를 제작한다."
고등 셀파 물리 1 (2018년용),"시험에 잘 나오는 핵심개념을 그림, 자료, 예제 등을 이용하여 자세하게 설명하였다. 교과서에 실린 핵심 탐구를 자세한 과정과 함께 기본 개념을 연계하여 설명하고, 시험 출제율이 높아지고 있는 서술형 문제와 실제 수능에 나온 수능 기출문제를 수록하였다.

* 강남구청 인강은 종료되었습니다(2016)"
수능만만 Basic 문법.어법.어휘 모의고사,"남보다 먼저 수능유형을 익히고자 하는 고1, 2학생들을 위한 100% 수능형 문법/어법/어휘 모의고사이다. 최근 몇 년간 수능 기출을 완벽 분석 및 반영하여 최대한 수능 유형에 맞는 문제들로 구성하였다."
리얼 오리지널 전국연합 3개년 모의고사 18회 고3 영어 (2020년),"2018~2020학년도 최근 3개년 동안 시행된 ‘수능+모의평가+전국연합’ 기출 문제를 18회 수록했다. 2021 수능시험과 전국연합 학력평가를 대비할 수 있으며, 별권 부록으로 ‘회차별 영단어장’ 핸드북을 제공한다. 실제 시험지와 똑같은 형태로 되어 있고, OMR 체크카드를 제공하므로 실전 모의고사와 동일한 느낌으로 학습할 수 있다. 또한 빠른 정답과 등급 컷을 수록해 자신의 실력을 바로 확인할 수 있다."
E-수능연계 변형완성 영어영역 - EBS N제 + EBS 수능완성,"EBS 수능 연계교재인 N제와 수능완성에 수록된 지문의 원문을 변형하여 수록한 2015학년도 실전대비서. 적중률을 높이기 위해 출제 가능한 모든 지문에 대한 변형 문제를 수록하고, 주요 지문의 핵심 내용을 파악하는 데 도움이 되는 문제 유형을 수록했다.

본 내용에 들어가기 전 Study Point를 마련하여 EBS 교재의 효과적인 공부법, EBS 교재와 실제 수능의 연계 원리, 각 문항별 연계 방식 등을 제시하여 보다 수능 출제 원리에 대한 이해를 도울 수 있게 하였다."
블랙라벨 기하 (2021년용),변별력이 높아지는 내신시험에서의 1등급 달성 및 수능 실력을 함께 쌓을 수 있는 단계별 명품 수학 문제집으로 <2015 개정 교육과정>에 맞춰 새롭게 개발한 상위권을 위한 맞춤 문제집이다.
리딩튜터 - 도약,"10년 가까이 지속되어 온 '리딩 튜터'시리즈 중 하나로, 난이도에 따라 분류되어 있다. 개인차가 있지만 '기본'편은 고1, '도약'편은 고2, '마무리'편은 고2-3학년에 적합하다. 흥미로운 지문을 이용해 학습자가 독해에 지루함을 느끼지 않도록 배려했다. '입문'편은 예비 고등학생에게 적합한 난이도이다."
단권화 국어영역 고1을 위한 최우선문학 (2020년용),"교과서에 수록된 작품과 수능 출제 유력 작품 중, 어느 것 하나 놓치지 않고 시대별, 갈래별 대표성을 갖는 최우선 문학 작품을 엄선하여 수록하였다. 작품에서 출제 가능성이 높은 기본 문제부터 최신 수능 경향을 반영한 실전 문제까지 최우선 작품을 관통하는 핵심 문제로 실전 감각을 기를 수 있다."
빠른 독해 바른 독해 : 유형독해,"'문제의 유형과 글을 읽는 목적에 따른 전략적인 접근'을 목표로 구성되었다. 최근 신수능 경향에 맞춰 적용예제와 독해 지문들을 대폭 교체하고, 기존의 '10-minute reading'을 8회분의 '미니테스트'로 교체하여 실전에 더욱 가까운 문제들로 구성, 내신 대비를 위한 주관식 서술형 문제도 추가하였다."
Xistory 자이스토리 수리 수학 2,"19개년 수능 기출 및 7차 교육과정 평가원 모의고사의 문제를 철저히 분석하여 유형별로 출제 경향과 원리를 제시하였다. 해마다 수능 문제가 어떻게 출제되어 왔는지, 또 각 유형별로 출제 의도와 원리가 어떻게 실제 문제에 반영되고 있는지를 한눈에 파악할 수 있도록 하였다."
풍산자 반복수학 고등 수학 2 (2021년용),반복수학은 정확하고 빠른 풀이를 위한 반복 훈련서다. 주제별 개념 정리와 연산 유형을 제시하여 빈틈없는 개념과 연산학습이 이루어지도록 체계적으로 구성하였다.
High Top 하이탑 고등학교 지구과학 1 - 전2권 (2019년 고3용),"기초부터 심화까지 이어지는 튼실한 내용 체계, 백과사전처럼 자세하고 빈틈없는 개념 설명, 내용의 이해를 돕기 위한 풍부한 자료, 과학적 사고를 훈련시키는 논리적 문장 진술을 담고 있다."
EBS 천제의 약속 국어 (2017년용),"<EBS 천제의 약속>은 2012~2014년 EBS 연계교재를 대상으로 각 영역별 700 ~ 1,500문항 선에서 선제, 해당 해설 수록한 문항집이다. 고3 수험생뿐만 아니라 고1~2 학생도 수능 유형 문항에 적응, 대비가 가능하도록 전학년을 고려한 다양한 난이도의 문항을 수록하였다.(단 수학 교재는 2017학년도 교육과정을 고려하여 2015년은 고3 대상으로 인문계 A형 교재만 발간)"
N기출 수능기출 문제집 수학영역 가형 3점 집중 (2020년),"최근 5개년 수능 및 평가원 기출 문제를 수록하였으며, 3점, 4점 기출 문제를 난이도별로 분책하여 수능을 단계별로 대비할 수 있도록 구성하였다. 해설편에서는 문제 분석 훈련을 하고, 문제 해결에 따른 사고의 과정에 따라 필요한 개념과 해결 방법을 생각하면서 문제 해결의 포인트를 잡을 수 있다. 문제 해결에 필요한 연관 개념, 실전 적용 Key, 오답 Clear 등을 제시하였다."
[세트] EBS 수능특강 생명과학 1 + 사용설명서 세트 - 전2권 (2021년),"<EBS 수능특강 과학탐구영역 생명과학 1 (2021년)>, <EBS 수능특강 사용설명서 과학탐구영역 생명과학 1 (2021년)> 두 권으로 구성된 세트."
[세트] EBS 수능특강 한국사 + 사용설명서 세트 - 전2권 (2021년),"'EBS 수능특강 한국사영역 한국사 (2021년)', 'EBS 수능특강 사용설명서 한국사영역 한국사 (2021년)'로 구성된 세트 상품이다."
2021 수능대비 마더텅 수능기출 모의고사 35회 정치와 법 (2020년),시험 당일 실제 상황과 동일한 환경에서 35번 반복 연습 가능하다. 실제 시험지 모양을 그대로 재현했고 수능과 똑같은 실전용 OMR 카드와 시험장 상황을 체험할 수 있는 안내 방송 MP3를 제공한다.
1등급 만들기 고등 수학 (하) 438제 (2020년),전국 고등학교의 기출 문제에서 뽑은 고빈출 유형 및 고난도 문제를 수록하여 실제 시험에서의 문제 해결 능력을 기를 수 있도록 구성하였다.
국어의 기술 B형 2,"국어영역의 본질을 보여 줄 수 있는 모든 문제가 총망라된 문제집. 문제를 만든 출제자의 의도, 그리고 이를 바탕으로 한 문제 해결 발상법을 체계적으로 다룬다. 이를 기준으로 패턴을 나눴기 때문에 듣기/쓰기/비문학/문학을 통합적으로 다루고, 일관된 원리로 풀어 나가고 이를 통해 시험의 본질을 파악할 수 있도록 하였다. 또한 1991~93년에 치러진 실험평가부터 지금까지 국어영역의 본질을 보여 줄 수 있는 문제를 총망라, 수능 역사를 통틀어 변하는 것들 가운데 변하지 않는 것을 정리해서 보여 주고 있다."
2021 수능대비 마더텅 수능기출문제집 경제 (2020년),"총 838문항을 14개의 단원으로 나누어 수록하였다. 현직 교사의 감수를 통해 15개정 교육과정에 최적화된 문항을 선별하였으며, 수능에 꼭 나오는 단원별, 소주제별 필수 개념 및 암기사항를 정리하였다. 단원별, 소주제별 기출문제 수록으로 취약 단원 · 소주제 파악하여 집중 학습이 가능하다."
풍산자 기하와 벡터,유형의 테크닉을 제시하고 같은 유형의 문제를 제시하여 쉽게 풀 수 있는 방법을 안내하는 책이다. 이 책은 유형을 파고들어 학생들이 무엇에서 어려워하는지에 초점을 두고 그것을 해결하는 방식으로 구성되어 있다. 풍산자만의 독특한 연상암기법으로 공식을 외우고 대화체 해설로 문제를 풀기 쉽도록 도와주고 있다.
쎈기출 고등 확률과 통계 (2020년),"최신 출제 경향에 맞는 문제로 최적의 학습 시간만을 할애하여, 실전 수능을 효과적으로 대비할 수 있도록 연구한 수능 기출 유형 학습서이다. 문제를 읽고 실마리를 얻는 단계에서부터 해결하기까지의 전 과정을 제시하여 학습자가 풀이를 완벽하게 이해할 수 있고, 혼자서도 모든 학습을 마무리 할 수 있도록 하였다."
해법 문학 세트 (전5권) : 14종 문학 참고서,"새 교육과정에 맞춘 14종류의 문학 교과서의 작품을 종합한 문학 참고서. 2012년에 새로 사용할 '문학Ⅰ', '문학Ⅱ' 교과서에 수록된 작품을 분석하여, 시험에 출제될 만한 작품을 모두 선별하여 실었다. 특히, 이번 교과서에 새롭게 수록된 작품은, 정확한 작품 해설과 유용한 참고 자료를 싣고자 하였다.

학생들이 문학 공부를 하면서 자주 접할 수 있는, 고등학교 국어 교과서, 수능 기출문제, 모의고사 기출문제 등에 수록된 문학 작품까지 모두 반영하였다. 최근의 수능, 모의고사, 내신 문제의 출제경향을 분석하여, 문제를 100% 새로 출제하였다. 핵심 내용을 체크하는 문제에서부터 기본문제, 학습활동응용문제, 수능과 모의고사 기출문제까지 다양한 문제로 구성되어 있다."
