title,summary
[세트] 세계사를 바꾼 13가지 식물 + 세계사를 바꾼 10가지 약 - 전2권,"<세계사를 바꾼 13가지 식물>
인간의 원초적 욕망을 자극하며 세계사의 큰 흐름을 만들어낸 위대한 식물 이야기. 모든 것은 '후추'에서 비롯되었다. 아니, 같은 무게의 순금과 맞먹는 가격에 거래될 만큼 엄청난 가치를 지녔던 검은색 향신료 후추를 손에 넣어 부와 권력을 독점하고 싶었던 개인과 국가의 들끓는 욕망에서 모든 일이 시작되었다.

크리스토퍼 콜럼버스의 아메리카대륙 발견도, 바스쿠 다가마의 위대한 항해도, 페르디난드 마젤란의 최초 세계 일주 탐험도 '후추'가 발단이었다. 포르투갈과 스페인이 대항해시대를 활짝 열고 영국이 '해가 지지 않는 나라' 대영제국을 건설한 것도, 그 후 미국이 영국의 바통을 이어받아 세계 유일 패권국으로 자리매김하고 승승장구한 것도 모두 후추가 원인이었다.

식물이 세계사를 바꿨다고 하면 믿어지는가? 사실이다. 인류가 수렵.채집에 의존해 살아가던 시절 우연히 발견한 돌연변이 밀 씨앗. 그 작은 한 톨이 농업을 가능하게 함으로써 인류를 생존하고 번성하게 했다. 부와 권력, 빈부 격차와 계급을 만들어냈다. 문명을 태동시켰고 국가 생성과 발전으로 이어졌다.

이 책을 읽다 보면 표면상 움직이지 않는 식물이 열정적으로 움직이면서 인간의 욕망을 자극하고 추동하며 만들어낸 인류 역사에 관한 새로운 관점과 뛰어난 통찰을 얻을 수 있다.

<세계사를 바꾼 10가지 약>
""역사에 만약은 없다""라는 말이 있다. 과연 그럴까? 역사를 다양한 관점으로 바라보고, 한발 더 나아가 '그때 만약 이랬더라면?' 하는 식으로 상상의 나래를 펴는 것도 좋다고 본다. 인간의 상상력에서 비롯된 '만약'은 역사를 훼손하지 않을 뿐 아니라 오히려 좀 더 풍성하고 흥미진진하게 만들어주는 활력소 같은 것이기 때문이다. 인류 역사의 결정적 장면에 호기심을 품고 '만약'을 대입해보자.

만약 위대한 항해가이자 탐험가인 바스쿠 다 가마와 마젤란이 비타민C를 알았다면? 만약 말라리아에 걸려 사경을 헤매던 강희제의 주치의 손에 '예수회의 가루' 퀴닌이 전해지지 않았다면? 만약 에를리히 연구팀이 매독 치료제 개발을 위한 605번째 화합물 실험에서 실패한 뒤 좌절하여 연구를 중단했다면?

<세계사를 바꾼 10가지 약>은 인류 역사를 '질병'이라는 창과 '약'이라는 방패의 투쟁 역사로 파악한다. 이 책은 많은 국가와 사회를 치명적 위기에 빠뜨렸던 10가지 질병과 결정적 고비마다 인류를 무서운 질병의 위협에서 구한 10가지 약에 관한 흥미진진하고도 유익한 이야기로 빼곡하다."
배드 사이언스,"영국 아마존 논픽션 베스트셀러 1위, 종합 2위. 오늘날 사람들에게 ‘과학’은 가장 큰 신뢰를 주는 분야이면서 또한 가장 이해하기 어려운 미지의 분야이기도 하다. 그래서 이런 ‘과학’을 악용해 근거 없는 거짓 주장을 퍼뜨리거나 엉터리 제품을 팔아서 부와 명예를 누리는 자들이 끊임없이 나타나고 있다. 그들 대부분은 과학자 내지 전문가를 자처하면서 언론을 이용해 거대한 시장을 만들어내고 사람들은 그들에게 낚여 바보처럼 지갑을 열어준다.

옥스퍼드 의대 출신의 현직 의사이자 영국의 유명한 과학저술가 겸 칼럼니스트인 벤 골드에이커는 그런 거짓 주장과 엉터리 제품을 재치 있게 비판하면서 독자들이 그것들을 색출해낼 수 있는 쉽고 합리적인 방법을 아주 재미있게 알려준다. 특히 돌팔이 의료인과 사이비 약품, 그리고 제약 회사의 횡포와 언론의 엉터리 과학 기사를 고발하면서 과학 연구를 제대로 평가할 수 있는 기본 지식을 중고생 눈높이에서 설명해 ‘배드 사이언스’를 가려낼 수 있게 한다."
슬롯,"김별아의 <미실>, 박현욱의 <아내가 결혼했다>에 이어, 세계문학상의 세 번째 수상작이 출간됐다. 당선작 <슬롯>은 '삶의 불확정성'에 관한 이야기. 미래를 예측할 수 없는 인간 존재의 운명과 사랑의 함수 관계를, 카지노 게임을 통해 들여다본 작품이다.

무대가 된 카지노는, 메울 수 없는 간극을 사이에 둔 두 집단(부자와 빈자)이 공존하는 현대의 자본주의 사회를 반영한다. 작가는 카지노 안에서 만나게 되는 온갖 인간 군상에게 어떤 동정도 비난도 가하지 않으며 무덤덤하게 응시한다. 그리고 확률과 우연이 지배하는 카지노와 불확정성이 지배하는 삶은 닮은꼴이라고 말한다.

주인공은 어느 날 갑자기 걸려온 옛 여자 친구의 전화 한 통('10억을 함께 써버리자')에 얼떨결에 카지노로 가게 된다. 비록 타의에 의해 끌려가는 것이지만, 함정에 빠지지 않기 위해 단단히 마음의 준비를 하는 그. 일상을 벗어난 화려함이 난무하는 공간을 상상하며 긴장하여 입성한 카지노는, 그러나 실망스럽기 짝이 없는 모습이다. 드라마틱한 게임 대신, 며칠씩 머리도 감지 않고 두 눈은 벌겋게 충혈된 사람들이 슬롯머신 기계 앞에 죽치고 있을 뿐이었던 것.

예상 밖의 상황에 당황한 주인공은, 이내 10억을 써서 없애야 한다는 처음의 목적을 상기하며 게임에 참가한다. 그러고는 곧 그곳의 분위기에 동화되어 카지노라는 거대한 게임의 조작된 흐름 속으로 함께 휩쓸린다. 그러나 그런 흥분 상태도 잠시, 진정으로 게임에 몰입할 수 없는 자신을 발견한다."
이것이 모든 것을 설명할 것이다,"엣지의 올해의 질문 이벤트는 '지식의 끝에 도달하기 위해' 해마다 '올해의 질문'을 선정, 세계 최고의 지성들이 대답하고 토론하는 지식 대통합 프로젝트다. 2012년 올해의 질문은 '당신이 가장 좋아하는 심오하고 우아하고 아름다운 설명은 무엇인가?'였다. 철학, 수학, 경제학, 역사, 언어, 인간 행동 같은 탐구 분야들을 포함해 어떤 것에 대한 지식을 얻는 데 가장 신뢰할 수 있는 방법인 가장 넓은 의미의 과학적 사고를 아우르는 책이다.

인간, 사회, 우주를 설명하는 과학적 이론과 철학적 사고들 중에서 가장 신뢰할 만하다고 여겨지는 이론들과 개념들이 파노라마처럼 펼쳐진다. 자연 선택에 의한 진화 이론과 비합리성이 지배해온 인류의 역사에 대한 통찰, 물질세계의 과학적 분석과 존재와 삶에 관한 철학적 사유, 문화의 형성 과정과 우주의 탄생까지 진지한 탐구와 신선한 분석들이 흥미롭다. 또한 특정 분야에서 발견된 하나의 이론과 개념이 어떻게 우리들의 일상적인 삶의 문제를 해결하고, 이 복잡한 세계를 설명하는 유용한 도구로 확장되는지 저마다의 논리를 따라가는 재미가 쏠쏠하다."
우리가 알아야 할 동물복지의 모든 것,"돼지에게 장난감이 필요하다고? A4 용지만 한 공간에서 밤낮으로 알만 낳는 암탉들에게는 어떤 보상이 필요할까? 사람을 즐겁게 해 주려고 묘기를 부리는 오랑우탄, 코끼리, 돌고래…… 그들의 진짜 기분은? 간식만 챙겨주고 산책을 시켜주지 않는 주인에게 강아지는 어떤 얘기를 하고 싶을까?

유럽연합은 벌써 10년 전에 모든 돼지에게 장난감을 제공해야 한다는 동물복지 규정을 발표했다. 지능이 높고 활달한 성격의 돼지에게 지루함은 큰 고통이기 때문이다. 동물마다 복지의 기준은 각기 다르다. 젖소에겐 사료 대신 실컷 질겅대며 씹을 수 있는 마른풀이 필요하고, 동물원 기린에게는 높은 곳에 달아 놓은 먹이통이 필요하다. 바로 이렇게, 인간의 통제를 받으며 사는 동물에게 규칙과 제도를 정해서 최소한의 친절을 베풀자는 것이 동물복지의 요지다.

이제 우리나라에서도 동물복지란 말이 낯설지 않다. 포장지에 ‘동물복지 인증 표시’가 붙어있는 우유와 달걀, 동물실험을 하지 않았다는 화장품, 얼마 전 바다로 돌려보낸 돌고래 제돌이 등. 이 책은 ‘동물복지’의 잣대를 쉽고 명확하게 제시한다. 환경과 동물에 남다른 감수성을 지닌 래퍼 박하재홍이 국내외 활동으로 얻은 경험담을 생생하게 풀어 놓았다.

그 안에 지구 생태계를 공유하고 있는 동물의 삶을 아끼고 보살필 줄 아는, 선진 국민이 되기 위해 우리가 알아야 할 상식을 꼼꼼하게 담았다. 저자의 절절한 문장에 특기인 랩이 구성지게 어울려 깊은 공감을 불러일으킨다."
상대성 이론,"아인슈타인이 “상대성 이론”을 만들어 내기까지는 여러 선인들의 지혜와 긴 여정이 있었다. ‘특수 상대성 이론’이 발표된 것은 1905년. 특수 상대성 이론은 양자역학과 협력하면서 컴퓨터와 통신기기 안팎에서 전자와 전파의 움직임에 대한 기초를 놓았고, 고속철도와 제트 비행기의 뒷받침이 되었으며 특히 에너지와 질량의 동등성이 원자폭탄의 탄생을 불러일으켰다.

그러나 특수 상대성 이론은 2개의 단점을 갖고 있었다. 따라서 아인슈타인은 이 두 가지 문제를 해결하기 위해 ‘일반 상대성 이론’을 1차 세계대전 중인 1916년에 발표했다. 전 우주 시공간의 신비, 에너지와 질량의 수수께끼는 아인슈타인이 발표한 ‘상대성 이론’에서 밝혀진다."
과학자들 2,"세상의 패러다임을 바꾸며 현재의 우리가 누리는 것들을 가능케 한 과학자들. 인물 캐리커처의 대가 김재훈 작가가 아리스토텔레스에서 아인슈타인까지 인류의 지성사를 별처럼 밝힌 과학자의 위대한 발견과 발명의 역사를 만화를 통해 한눈에 보여준다. 2권에서는 천재적 발상과 끊임없는 연구를 통해 현대물리학을 발전시킨 17명의 기술자, 천문학자, 물리학자 들의 이야기를 들을 수 있다.

각 인물의 실제 모습을 기초로 한 외형적 특징뿐 아니라 개개인이 성장한 환경과 성격적 특성까지 녹아 있는 주인공들의 캐릭터를 김재훈 작가 고유의 시선으로 포착해냈다. 인물들의 대사 속에서는 시대적 상황과 과학자들의 고뇌를 엿보게 되고, 그림을 찬찬히 뜯어보면 작가가 세심하게 숨겨 놓은 요소들을 발견할 수 있다.

2권에서는 빛은 입자라는 뉴턴의 광학에 맞서 빛의 파동성을 제시한 크리스티안 하위헌스와 정치가이자 프랭클린 플래너의 주인공으로 더 잘 알려진 벤저민 프랭클린이 번개의 원리를 연구하며 정전기의 비밀을 밝힌 내용, 나폴레옹 앞에서 전류를 발생시키는 실험을 한 알레산드로 볼타가 메달과 훈장까지 받은 에피소드가 등장한다. 과학의 발전으로 산업 혁명이 이루어지며 등장한 다양한 증기기관차를 그림으로 재현해 내어 그림을 감상하는 즐거움도 있다.

이어 전자기유도 현상을 밝혀낸 패러데이, 전자기학의 기본 방정식을 세운 맥스웰, 양자론의 토대를 마련한 닐스 보어, 상대성이론을 탄생시킨 아인슈타인까지. 포기를 모르는 집념과 끊임없는 연구로 이론을 증명해내며, 상상의 시공간을 밝혀낸 과학자들의 이야기가 계속된다."
폭력의 해부,"‘왜 어떤 사람은 범죄자가 되고 어떤 사람은 그렇지 않은가?’ 신경범죄학의 세계적인 권위자인 에이드리언 레인은 이 간단하지만 답하기 어려운 질문을 품고 35년 동안 연구했다. 그는 교도소에서 4년간 근무하며 범죄자들을 지켜보았으며 연쇄살인자, 사이코패스, 비행청소년 등 흉악한 범죄자들을 수백 명 인터뷰했다.

또 심리학, 범죄학, 생물학, 사회생리학 등 다양한 학문분야의 전문가들을 만나 가설을 세우고 실험을 실시했다. 전 세계를 돌며 실행된 연구를 통해 그가 얻은 확신을 한 줄로 요약하면 이렇다. “어떤 사람은 범죄자로 태어난다!”"
과학 수다 2 : 빅 데이터에서 투명 망토까지,"과학자 이명현, 과학 교육자 김상욱, 과학 기자인 강양구, 세 명의 저자가 현대 사회를 살아가는 데 있어 반드시 알아야 할 과학 열쇳말 15가지를 꼽아 해당 분야 최고의 전문가들을 모시고 주고받은 뜨거운 ‘수다’를 기록한 책이다.

힉스 입자와 중성미자처럼 현대 물리학에서 최근 떠오른 쟁점들에서부터 우리 일상생활에까지 영향을 미치기 시작한 빅 데이터와 3D 프린팅, 그리고 SF에서나 가능하다고 생각되던 투명 망토나 근지구 천체 등 다양한 분야의 다양한 주제들이, 일반인을 대신한 눈높이에서 질문을 던지는 세 명의 저자들과 우리나라 최고의 과학자들이자 입담꾼들의 입말을 거치면서 그 어느 소설이나 영화 못지않은 흥미진진한 이야기들로 변모한다."
생활정보와 통계,"통계학을 어떻게 하면 이해하기 쉽게 가르칠까 하는 방법적 모색에서 출발한 책. 친숙한 소재와 쉬운 이론 전개로 통계학의 주요 개념과 다양한 응용을 보여 주어 통계학에 흥미롭게 접근하고 이해할 수 있게 도움을 주는 데 목적을 두었다.

기본적으로 통계학은 숫자로 된 정보를 다루기 때문에 불가피하게 수식을 사용해야 하지만 이 책에서는 될 수 있으면 수식을 쓰지 않고 그림과 사진을 많이 넣어 인문계 대학 1학년생도 이해할 수 있도록 쉽게 설명하고자 하였다. 선수학습으로 고등학교 수학이 필요하지만 수식을 최소화하였기에 수학을 싫어하는 학생도 이해하기에 어려움이 없을 것이다.

이 책은 대학에서 교양과목으로 가르치는 <생활정보와 통계> 또는 <통계적 사고>의 교재로 개발되었다. 따라서 통계학을 한 번도 수강하지 않은 학생에게 통계학의 유용성과 흥미를 전달하고, 다음 단계의 과목 수강을 유도하기에 적절한 내용이다. 1장에서 9장까지는 통계학의 기본 원리를 설명하였고, 10장부터는 실제 적용되는 사례와 방법 중심으로 작성하였다."
한국 7대 불가사의,"<세계 최고의 우리 문화유산>, <과학이 있는 우리 문화유산> 등으로 한국 문화유산의 과학성과 우수성을 널리 알리기 위해 노력해온 이종호씨의 저작. 세계유산에 견주어 밀리지 않는 독창성과 창의력을 보여주는 7개의 유산을 꼽아 그 유산 속에 담겨있는 과학적인 원리와 가치를 풀어냈다.

지은이가 꼽은 7개 유산은 고인돌, 신란의 황금 보검, 다뉴세문경, 고구려의 개마무사, 무구정광대다라니경, 고려 수군의 함포, 훈민정음이다. 각 문화재의 기원, 문화제와 관련된 역사적 일들, 가치등 자세한 설명과 함께 도판을 첨부해 독자의 이해를 도와준다."
뉴턴이 들려주는 만유인력 이야기,"힘과 운동에 대한 고전물리학의 내용을 뉴턴과 함께 배운다. 떨어지는 사과에서 영감을 얻어 만들어진 만유인력의 법칙을 초등학생과 청소년의 눈높이에 맞추어 재미있게 알려준다. 여러가지 힘들이 물체에 작용했을 때 물체가 어떻게 움직이는지를 강의한다. 구심력과 원심력, 마찰력 등을 배운다."
캘리의 판타스틱 CSI 여행,"시공을 초월해 드라마 속으로 뛰어든 주인공이 과학수사관이 되어 사건의 진실을 추적하는 과학 드라마다. 주인공 캘리는 라스베이거스, 하와이, 뉴욕 등 사건 현장에서 혈흔 분석, 곤충학, 인류학, 환경과학, 화학, 의학을 넘나드는 과학 지식을 적용해 진실을 추적한다. 열한 개의 시즌에서는 각각 혈흔심리 분석가, 곤충학자, 인류학자, 검시관 등 과학 분야 전문가들이 등장해 피의 흔적과 시신 주변의 곤충들, 뼈의 모양 등을 분석하며 캘리와 함께 종횡무진 활약을 펼친다. 이들과 함께 드라마를 감상하듯 이야기를 좇다보면 자연스레 사건에 적용된 다양한 과학적 원리들을 깨닫게 된다.

이 책에서 배울 수 있는 것은 단편적 과학 지식만이 아니다. 삶과 죽음이 갈린 사건 현장, 그곳에서 우리가 맞닥뜨리는 것은 차가운 과학적 진실만이 아니기 때문이다. 캘리와 함께 죽음의 순간을 포착하기 위해 수사를 펼치다보면 삶의 진실들을 마주하기도 한다. 과학으로 풀고자 하는 세상의 문제들을 깊이 들여다볼수록 과학은 우리 삶과 사회와 깊숙이 연결되어 있다는 것을 깨닫게 된다. 환상적인 이야기 속 긴박한 사건 현장에 당도한 과학수사관 캘리와 함께 ‘세상과 소통하는 언어’로서의 과학을 만날 수 있다."
개 피부병의 모든 것,"피부병의 원인, 예방, 치료법 등에 대해서 자세히 다룬다. 반려인이 개 피부병의 실체를 알고 다양한 치료의 원리를 이해해야 수의사와 함께 개를 피부병의 고통에서 구할 수 있기 때문이다. 저자는 홀리스틱 수의사지만 대체보완 수의학과 주류 수의학의 장점만을 접목하는 통합수의학적 치료법을 제시한다."
