title,summary
측정의 역사,"2011년 <가디언> 올해의 책 선정작. 흥미로운 주제, 날카로운 통찰력, 유려한 필치로 많은 인기를 얻고 있는 과학자이자 철학자 로버트 P. 크리스의 신작. 과학 분야에서 종교만큼이나 뜨겁고 논쟁적인 주제인 도량형 문제를 사회문화, 정치, 역사, 과학사적 측면에서 흥미진진하게 그렸다.

세상만물이 척도가 되던 시절의 측정의 의미에서부터, 음률에서 길이를 끌어낸 고대 중국, 자신들의 문화와 지식의 총체를 저울추에 담았던 서아프리카의 아칸족, 삶과 노동에 뿌리박은 중세 유럽의 도량형, 그리고 불과 200여 년도 안 되는 짧은 기간에 전 세계 측정체계를 통일한 프랑스의 미터법, 지구 자오선, 빛의 속도 등 자연에서 불변의 척도를 찾으려는 근현대 과학자들의 열정 등을 드라마틱하게 엮고 있다.

언뜻 보기에 사소하고, 지극히 당연해 보이는 주제인 측정에서 문화, 정치, 과학, 예술 등 흥미로운 이야기를 끌어내고 인류 역사의 비밀을 파헤치는 지은이의 놀라운 식견이 돋보인다. 또한 삶의 질이나 행복 같이 측정할 수 없는 것까지 측정할 수 있다고 믿는 현대세계의 측정 경관에 대한 비판적이고 철학적인 통찰도 눈여겨볼 만하다."
과학 한잔하실래요?,"강석기의 과학 교양서. 연탄과 와인, 은행잎의 과학적 공통점, 노란 불빛을 내는 백열전구에 얽힌 이야기, 프렌치프라이를 맛있게 튀기는 과학적 원리, 발레리나와 중력의 관계 등 음식, 영화, 책, 물건 등 생활의 잡다한 것에 얽힌 과학 이야기를 커피 한 잔을 주문하듯 쉽고 재미있게 읽을 수 있다. <과학 한잔하실래요?>는 모두 여덟 가지 메뉴를 차렸다.

1부 ‘에스프레소’는 최근 이슈가 되는 과학 핫 이슈를 담았다. 에스프레소가 가장 본질적이고 기본이 되는 커피 메뉴인 만큼 최신 과학 이슈를 통해 현대 과학의 흐름을 짚을 수 있다. 2부 ‘카페 콘파냐’는 유명한 과학자들의 알려지지 않은 이야기를 담았다. 파인만의 애절한 사랑 이야기부터 수학 천재 라마누잔의 일대기까지, 독자들의 상식을 뒤집는 과학의 반전이 펼쳐진다. 에스프레소와 부드러운 우유가 만난 3부 ‘카페라테’에는 영화, 책, 발레 등 문화에 얽힌 부드럽고 친근한 과학 이야기를 담았다.

4부 ‘카페 마키아토’는 사진 한 장에 담긴 과학자의 삶을 다루었다. 마키아토(Macchiato)란 이탈리아 말로 ‘점찍다’는 뜻이다. 과학의 역사에 점을 찍듯 자신의 흔적을 남긴 과학자들의 삶을 조명한다. 5부 카푸치노는 생활 속에 녹아 있는 과학 이야기를 담았고, 6부 모카커피는 호르몬과 그 속에 얽힌 남녀의 이야기를 풀어냈다. 7부 아메리카노는 진화와 관련된 과학 이야기를, 8부 비엔나커피는 음식에 얽힌 과학 이야기를 다루었다."
과학공화국 생물법정 5,"초등학생과 중학생의 눈높이에 맞추어 쓴 쉬운 생물 이야기. 동물에 관한 궁금증을 사건, 사고 형식으로 만들어 이를 재판을 통해 알아본다는 설정이 특징이다.

1권에서는 '생물의 기초'를 다룬다. 우주선 안에서 방귀 냄새 때문에 벌어진 '방귀 재판'이 시작되고, 방귀는 어떤 생리현상일까? 몇 년 만에 나타난 매미를 죽인 사람 때문에 풍년이 안 들 것이라고 고소한 마을 사람들, 매미와 농사는 무슨 상관이 있을까? 등 흥미로운 질문들에 답하며 상식을 쌓아가게 한다.

2권에서는 '동물'을 다룬다. 산에서 뱀을 만났을 때 대처방법, 옆집의 개가 시끄럽게 짖을 때 해결 방법, 고양이 먹이에 반드시 들어갈 요소 등의 지식을 이야기한다. 사건을 통해 해결에 이르는 길까지 재판관의 변호사, 증인들의 입을 통해 밝혀진다.

신기한 곤충의 세계를 소개하는 3권은 개미, 나비와 거미 같이 일상에서 쉽게 볼 수 있는 곤충 이야기를 가볍고 재미있게 읽을 수 있도록 설명했고, 곤충의 생태 원리를 심도 있게 다루고 있다.

5권 '식물'에서는 우리 생활에서 일어나는 여러 재미있는 사건들을 통해 식물의 특징과 생태에 대해 살펴본다. 꽃과 잎, 과일, 채소, 난초, 수련, 도깨비바늘, 산호, 파리지옥 같은 식물의 생태에 대해 소개한다.

6권 <자극과 반응>에서는 단순히 재채기를 하고 열이 나는 것이 아니라 재채기를 할 때 눈을 감는 이유, 어른이 열이 나는 것과 갓난아기가 열이 나는 것이 다르다는 것 등을 설명한다. 과학적인 원리와 개념을 초등학생과 중학생 독자들이 이해하기 쉽도록 풀어서 설명한다.

7권 <유전과 진화>에서는 '멘델의 법칙'을 비롯한 상위 유전, 한성 유전, 색맹, 미맹, 순종과 잡종 등의 다양한 유전 법칙과 원리가 실질적으로 우리들에게 어떻게 적용되고 있는지 재미있는 사건을 통해 다루고 있다. 또 자식의 혈액형이 부모의 혈액형에 의해 어떻게 결정되는지, 혈우병은 어떤 방식으로 유전되는지 등을 하나하나 짚어 준다.

8권 <신기한 생물>에서는 동물원에 가서도 볼 수 없었던 동물들의 신기한 장면 장면이 재미있는 사건과 사고로 펼쳐진다. 생치 변호사와 비오 변호사의 법정 공방으로 숨어 있던 과학적 이야기가 술술 풀어헤쳐지고 있다.

9권에서는 아름답게만 보이는 해양생물들에 관해 속속들이 파헤쳐 보고 해양생물을 다룰 때 주의해야 할 사항들을 조목조목 짚어 주고 있다. 해삼, 오징어, 전복을 비롯하여 바다나리, 수지맨드라미같이 동물인지 식물인지 구별하기 힘든 아름다운 생물들까지 등장한다."
로잘린드 프랭클린과 DNA,"DNA의 이중나선 발견에 결정적 단서가 된 X선 분석 자료를 제공하고도 연구 업적을 도둑 맞았던 비운의 여성 과학자 로잘린드 프랭클린의 평전. 심지어 그녀의 자료로 노벨상을 받은 왓슨은 유명한 <이중나선>에서 그녀를 깐깐하고 욕심많은 여성으로 부당하게 묘사하여 그녀의 명예에 2번 상처를 입혔다.

세계적인 학자였지만 여성이라는 조건 때문에 세상의 편견과 힘들게 싸워야 했고, 끝내 37살의 젊은 나이에 난소암으로 사망한 그녀의 삶을 꼼꼼하게 복원한 책이다.

런던 킹스 칼리지에서 윌킨스와의 파트너가 됨으로써 DNA 구조 연구에 뛰어들게 된 사건부터, 윌킨스와 왓슨에 의해 프랭클린의 연구기록이 유출된 경위, 평생 여성과 원만한 관계를 맺어본 적이 없던 왓슨에 의해 '다크 레이디'로 폄하되는 안타까운 과정, 온몸에 암세포가 전이되는 중에도 죽음에 이르기까지 실험실을 떠나지 않았던 강인한 의지의 생애를 숱한 오해로부터 되살렸다."
3일만에 읽는 면역,"인체 방어 시스템을 재미있고 쉽게 풀어보는 3일간 몸속 여행. 인체 외부의 침입자들과 우리 몸이 어떤 식으로 싸움을 벌이는지, 나아가 인체 면역 시스템은 어떻게 작동하는지, 기본적인 방어능력은 얼마나 되는지 등을 간결하게 소개한다.

책 곳곳에 풍부한 도표와 그림을 삽입해 이해를 도왔다. '광우병은 도대체 어떤 병인가', '갓 태어난 아기가 홍역에 걸리지 않는 이유는?', '남자가 여자보다 면역 기능이 강한가?', '인플루엔자와 독감을 다른가?' 등 면역과 관련된 여러 질문을 던지고 그 답을 보여준다."
숨겨진 질서,"대도시는 어떻게 식품의 공급 부족이나 과잉과 같은 파괴적인 상황을 피하는 걸까? 우리 몸의 면역체계는 어떻게 새로운 침입자에 맞서 항체들을 끊임없이 적응시켜 나갈까? 어떻게 포유류의 중추신경계는 그물 모양으로 얽혀 있는 수억 개의 뉴런 간의 상호 작용을 만들어낼까?

이 책은 '복잡계 complex system'라는 틀 속에서 이와 같은 생태학, 경제학, 사회학, 신경학의 여러 복잡한 문제들을 설명한다. 말하자면, '복잡한 세상 속에 숨겨진 보편적인 질서에 관한 이론'을 이야기하는 '최신 복잡계 이론 입문서'라 할 수 있다.

책을 저술한 존 홀런드는 복잡계와 인공생명 연구의 세계적인 메카인 산타페 연구소에서 과학위원회 공동위원장을 맡고 있는 복잡계 과학의 최고 권위자이다. 이 책은 복잡성 과학의 선구자인 '스타니슬라프 울람'을 기리는 헌정 강연의 내용을 기초로 발간된 것이다.

최근 들어 학제간 연구의 가장 중요한 테마로 떠오르고 있는 복잡계 과학은, 잘게 쪼개기만 했던 근대 과학을 넘어서 전체를 합쳐 볼 수 있는 틀을 마련하자는 것이다. 일반 독자들이 읽기에 그리 수월하진 않지만, 이 책이 바로 그 복잡계를 이해하려는 이들에게 하나의 길잡이가 되어줄 것이다."
한 권으로 이해하는 수학,"누구보다 쉽게 이해할 수 있는 수학의 개념과 원리를 설명하고 사람들에게 쉽게 수학 지식이 전할 수 있는 수학 지식 활용서. 수학의 기본 개념과 원리만으로도 사람들에게 지식을 자랑할 수 있는 수학의 세계를 만나보자. 이각형이 어떻게 생겼는지, 자와 컴퍼스만 이용해서 주어진 원과 동일한 면적을 가진 정사각형을 그리는 게 왜 불가능한지, 복리의 위력이 얼마나 무시무시한지 등 수학적 지식으로 똑똑함을 자랑할 수 있는 수많은 수학 지식들을 쉽게 만나볼 수 있다."
새 부리 가면을 쓴 의사와 이발소 의사,"신화보다 재미있고 민담보다 놀라운 비과학적 의료史. 과거 의학은 믿을 수 없을 만큼 낙후되어 있거나 거의 미신에 가까운 경우가 허다하다. 그런데 사람들은 현대 의학의 '눈부신' 광경만 쳐다볼 뿐 의료 역사의 숨은 이야기는 거의 알지 못한다. 이 책은 심장외과 전문의인 지은이가 3년간 어렵게 수집한 자료를 정리한 의료 역사의 '불경한' 풍경이다.

한때는 병을 치료하기 위해 미라를 갈아 만든 가루를 사용했다. 또 시체의 지방을 떼어내 연고를 제조했으며, 전사한 병사의 시체에서 치아를 훔쳐 틀니를 만들었다. 전염병이 도는 지역을 새 부리 가면을 쓴 의사들이 지팡이를 들고 돌아다니며 진료했고 이발사들은 외과 수술을 했다.

지은이는 이러한 황당무계하고 잔혹하며 신기하기 짝이 없는 의료 역사의 '뒷골목' 이야기를 시종일관 흥미롭게 풀어낸다. 그는 풍부한 역사 자료와 전문 의학 지식에 바탕을 둔 경쾌한 문체로 독자의 시선을 사로잡아 감각을 깨워 상상력을 증폭시킨다."
멘사 탐구력 퍼즐,"퍼즐은 암기한다고 풀 수 있는 것이 아니다. 창의력과 입체적 사고를 갖춰야 한다. 《멘사 탐구력 퍼즐》에는 도형 추리부터 논리 추리, 언어 추리, 공간 지각, 수리 추리까지 다양한 영역의 문제가 담겨 있다. 끈기를 가지고 문제를 해결하는 동안 사고가 확장될 것이다. 논리력, 창의력을 키우는 《멘사 탐구력 퍼즐》로 두뇌를 자극해보자."
만화 양자역학 7일 만에 끝내기,"쉽고 재미있게 물리학과 양자역학의 기본기를 다질 수 있는 매우 친절한 교양 과학 입문서이다. 이 책은 원자, 빛, 에너지, 중력 등 물리학의 기초 개념부터 정의하면서 차근차근 수준을 높여 힉스 입자나 초끈이론 같은 양자역학의 최신 성과까지, 차근차근 단계를 밟아 나가듯 아우르고 있다. 물리학과 양자역학의 핵심만을 요약했기 때문에 내용을 단기간에 파악할 수 있을 뿐만 아니라 [에반게리온]을 연상시키는 세련된 만화와 미소녀 캐릭터를 활용하고 있어 독자들의 읽는 재미를 더했다.

이 책은 고대 그리스의 자연철학자 데모크리토스와 아리스토텔레스로부터 시작된 고전물리학이 뉴턴과 아인슈타인을 거치며 어떻게 발전했는지 그 과정을 살펴보고 있다. 그리고 1나노미터(10억 분의 1미터) 단위의 미시 세계의 특징들을 설명한다.

또한, 막스 플랑크, 닐스 보어, 베르너 하이젠베르크, 루이 드브로이, 슈뢰딩거, 막스 보른, 디랙 등 세계적인 과학자들의 실험과 관측, 가설과 논쟁을 통해 양자역학의 가장 큰 특징인 불확정성과 확률성을 살펴본다. 이를 통해 우리가 별빛을 본다는 것은 어떤 원리인지, 빛은 왜 입자와 파동의 성질을 모두 가지고 있는지, 우주가 탄생한 후 1만 분의 1초 동안 무슨 일이 벌어졌는지, 너무 짧아서 기술하는 것 자체가 의미 없는 플랑크 시간과 플랑크 길이란 얼마 만큼인지 알 수 있다.

더불어 슈뢰딩거의 고양이 패러독스, 위그너의 친구 패러독스, 11차원과 다세계 해석, 만물의 이론 등 지금 현재에도 연구 중이며 수많은 논쟁을 불러일으키는 양자역학의 주요 쟁점들을 소개한다. 물리학의 기본기를 탄탄하게 다져 주면서 최신 과학 트렌드까지 놓치지 않았다."
의료 보험 절대로 들지 마라,"우리에게는 국민건강보험이라는 좋은 제도가 있다. 그러나 건강보험의 보장률이 약 60퍼센트에 불과하다 보니 많은 국민들이 의료비에 대해 불안감을 갖고 있다. 실제로 가족 중 한 명이 중병에 걸리기라도 하면 가정 경제가 파탄 나기도 한다. 그 불안을 덜기 많은 국민들이 민간 의료보험에 가입한다. 그런데 불행하게도 민간 의료보험은 절대로 우리의 건강과 노후를 보장해주지 않는다.

저자는 현직 의사로서 시민단체에서 의료 정책을 연구하고 있다. 오랜 시간 동안 민간 의료보험의 문제점을 분석하는 데 주력한 결과 민간 보험의 실체를 밝혀낼 수 있었다. 이 책은 그간의 연구 결과를 묶어낸 것이다. 그 결과 저자는 ‘보험에 드느니 저축하는 것이 낫다’, ‘평생 보장해준다는 말은 거짓말’이라는 결론을 내린다. 그리고 국민건강보험에 1만 원씩 더 내서 건강보험의 보장률을 높이는 것이 의료 불안을 해결하는 유일한 길임을 설명해준다.

아울러 전 국민을 대상으로 한 공적 의료보험제도가 미국의 현실, FTA 협정이 우리 국민의 건강을 어떻게 위협하는지도 알려준다. 이 책을 통해 독자는 보험회사가 파는 보험 상품의 실체를 정확하게 알 수 있으며, 모두가 병원비 걱정 없이 사는 방법은 국민건강보험제도를 보완하는 것임을 알 수 있다."
한국의 기후 & 문화 산책,"저자는 날씨가 다양하고 독특한 제주도에서 나고 자란 덕에 기후를 보는 또 다른 눈을 얻게 되었다고 이
야기한다. 그래서 감히 한국의 기후에 대한 글을 써 보겠다고 마음먹을 수 있게 되었다고. ""제주도의 작은 고향 마을 덕에 멀리 태평양을 바라보면서 학교를 걸어 다닌 것은 큰 행운이었다. 낮과 밤, 비가 내리고 햇볕이 내리쬠에 따라서 바뀌는 바다의 모습을 보며 날씨에 대하여 많은 생각을 갖게 되었다. 뜨거운 날에는 뜨거운 날대로, 추운 날에는 추운 날대로 날씨에 대한 생각을 만들어 갔다…""

15년째 2주마다 카메라를 들고 답사를 떠나는 작가답게 모든 기후 현상마다 각각의 사례와 사진을 제시하려고 노력하였다. 북서풍이 매서운 서해안의 가옥, 눈 많은 울릉도의 우데기, 제주도의 민가, 춘천 내륙의 안개와 강원도 해안에 자욱한 해무, 대관령의 고랭지 지역에서부터 비록 우리나라는 아니지만 기후를 이해하는 데 도움이 되는 외국의 경관까지. 수년간 직접 촬영한 방대한 사진 자료를 통해 독자의 이해를 돕는다.

책의 내용은 크게 넷으로 구성되어 있다. 1부에서는 우리나라의 기후를 만드는 주요 인자에 대하여 설명하고 있다. 2부에서는 우리나라의 계절변화를 상세히 다루었으며 봄, 여름, 가을, 겨울과 더불어 장마철을 중요한 계절로 포함하였다. 3부에서는 우리나라의 기후 특징을 기후 요소별로 살펴보았다. 다양한 기후 요소 가운데 기온, 강수량, 바람, 그리고 안개와 서리에 대하여 자세히 설명하였다. 4부에서는 기후가 주민들의 의식주 생활에 어떤 영향을 미쳤는지 이야기하고 있다."
레일리가 들려주는 빛의 물리 이야기,"빛의 성질을 이용하여 하늘이 파랗게 보이는 원리를 밝힌 물리학자 레일리가 들려주는 빛의 물리 이야기. 책은 빛이 가지고 있는 재미있는 성질에 대해 초등학생의 눈높이로 다루고 있다. 빛의 반사, 굴절과 같은 여러 가지 성질을 다루며 여러 가지 거울과 렌즈의 원리에 대해서 재미있게 설명한다. 책 말미의 저자의 패러디 동화인 '동화 나라의 메리포핀스'를 통해 앞의 강의 내용을 총정리할 수 있게 돕는다."
수학 퍼즐 : 계산편,"《뉴턴 라이트 시리즈》는 중고등학교에서 배우는 과학과 수학의 내용을 각 주제별로 나누어, 그 핵심 내용과 원리를 그림과 사진으로 이해시키는 새로운 학습서 시리즈이다. 2019년 6월 1일에 1차분 10권이 동시 발간되었으며, 각 주제별로 계속 발간되고 있다.

퍼즐이 가진 매력의 하나로 ‘풀었을 때의 성취감’을 들 수 있다. 이리저리 궁리하며 힘들게 정답에 도달했을 때, 우리의 뇌는 커다란 기쁨을 느끼게 된다. 그만큼 우리의 ‘수학적 상상력’도 쑥쑥 자라날 것이다. 커다란 호평을 받고 있는 퍼즐 시리즈 제2탄인 이 책에서는 ‘주로 계산을 통해 푸는 퍼즐’ 30문항을 엄선해서 실었다."
모래가 만든 세계,"PEN/E. O. 윌슨 문학상 과학 부분 최종 후보작. 세계 각지에 있는 모래가 파헤쳐지는 현장을 돌아다니며, 모래가 대량으로 쓰이기 시작한 그 처음부터 모래가 어떻게 우리 삶에 필수적인 존재가 되었는지를 추적하고, 우리를 모래의 세계로 안내한다. 또한 모래를 둘러싸고 일어난 여러 가지 사건들을 소개하고 고발하는 이 책은 우리가 몰랐던 모래의 이면과 그를 둘러싼 새로운 국면들을 보여줄 것이다."
