title,summary
"20일 만에 끝내는 수능국어, 고난도 문법 모의고사 문법백제 (2018년)","수능 국어 100점을 위해 필수적으로 학습해야 할 문법 개념과 이론을 묻는 100개의 문법 문제로 구성된 실제 수능 형식의 모의고사다. 새롭게 바뀐 수능 국어 문법을 철저하게 분석하기 위해 평가원 기출 문제 총 6회와 철저한 평가원 기출 문제 분석을 바탕으로 박광일 선생님과 문법 담당 연구원들이 직접 제작한 ‘홀수 문법 모의고사’ 총 15회를 수록하였다. 자주 등장하고, 출제 가능성이 높은 문법 개념과 이론을 공부하며 정리할 수 있도록 구성하여 20일 후에는 ‘나만의 수능 국어 문법 노트’가 완성된다."
매3영 고2 - 매일 3단계로 푸는 영어독해 전국연합 학력평가 기출 고2 (2017년),"어휘에서 구문, 독해까지 완성되는 3단계 학습법으로 내신, 수능 독해의 기본기를 다지는 최상의 구성이다. 2016, 2015, 2014, 2013, 2012 최신 학력평가 기출을 유형별, 연도별로 수록하여 수능 출제 경향과 난이도 변화의 흐름을 잡고 바뀐 독해의 유형별 변화도 예측할 수 있어 일석이조의 문제 구성이다. 또한 지문 복습 프로그램으로 영어 학습의 키워드인 '문법(구문)'과 '어휘’ 기본기를 다진다. 필수 단어와 구문 학습으로 독해의 기본을 잡고 실전 모의고사 문제로 독해를 완성한다."
재미로 읽는 수필,"<재미로 읽는 수필>은 <국어시간에 수필읽기 1>를 바탕으로 새롭게 고치고 더하여 낸 책이다. 학생들의 눈높이에 맞춘 작품 선정이라는 본래 취지는 그대로 살리면서 학생들의 언어 능력이 자연스럽게 길러질 수 있도록 내용을 새롭게 고치고 더하였다. 글 뒤에는 글을 읽고 나서 좀 더 깊이 생각해 보거나 이야기를 나눌 때 도움을 줄 수 있는 학습활동을 배치했다.

또한, 기존의 작품을 그대로 활용하였지만 독자 대상을 좀 더 좁혀 '언어능력이 초급인 학생'에 맞추었고, 내용도 일상의 경험을 사건 중심으로 다룬 글에 한정하였다. 기존의 글을 빼거나 새로운 글을 추가하고 순서를 조정하였으며, 각 글의 끝에는 글을 읽고 나서 좀 더 깊이 생각해 보거나 이야기를 나눌 때 도움을 줄 수 있는 학습활동을 배치하였다."
2021 기출의 파급효과 : 미적분 (상) (2020년),"확률과 통계 기출을 푸는 데 정말 필요한 태도와 도구만을 모두 정리했으며, 기출에 대한 태도와 도구들을 바로 활용할 수 있도록 준킬러 이상급의 기출들을 칼럼 속 예시로 들었다. 20학년도 수능 경향과 해당 기출까지 반영되어 있다. 또한, 핵심적인 평가원, 교육청, 그리고 사관학교 문제를 필요한 만큼만 선별하였고, 칼럼 속 예시 해설과 유제 해설은 문제를 푸는 데에 있어 필요한 생각의 흐름을 매우 자세하게 담았다."
2019 파워오브원 세계지리 이것이 모의고사다 (2018년),세계지리 모의고사 총 15회분 + OMR 답안지로 구성되어 있다. 동영상 강의를 제공한다.
씨리얼 수능기출 국어영역 문학 (2018년),"2012~2018학년도 모든 수능과 모의평가를 모은 7개년 ‘갈래별 기출’과 2012학년도 이전 수능과 모의평가, 최근 10개년 학력평가를 선별한 ‘고난도 우수기출’로 구성되어 있다. 수능 25개년 빅데이터 분석을 통해 수능 출제의 원리를 밝히고, 그에 대응하는 실전 솔루션을 제시하였으며, 첨삭 해설과 실전식 상세 해설을 수록하였다. 아울러 해설의 개념화/도식화를 통해 문제 풀이 과정이 곧 개념 학습의 과정이 되도록 함으로써 효율적 학습이 가능하도록 하였다."
2017 리얼 오리지널 고1 전국연합 3개년 모의고사 국어영역 (2017년),"시도교육청에서 고1을 대상으로 실시한 최근 3개년의 3, 6, 9, 11월 시행 문제를 월별로 수록한 교재로써 내신과 수능을 대비하는 교재이다. 실제 모의고사 시험지와 비슷한 크기로 되어 있어 실전 감각을 익히는데 도움이 되며, 실전과 동일한 OMR 카드를 통해 실제와 똑같은 느낌으로 문제를 풀어 볼 수 있다."
첫 오감도 고등 문학 (2018년용),"고등학교 문학에 대한 막연한 불안감을 가진 중3~고1 학생들이 국어의 기초를 탄탄하게 쌓아 자신감을 가질 수 있도록 도와주는 고등 문학 입문서다. 고등학교 국어.문학 교과서에 많이 나오는 문학 작품을 수능 기출문제를 중심으로 선별하고 원시 시대부터 현대까지 문학사의 흐름에 따라 제시함으로써 내신과 수능을 모두 대비할 수 있다.

교과서를 바탕으로 문학의 핵심 개념을 10개로 정리하여 설명함으로써, 학생들이 문학의 핵심 내용을 쉽고 체계적으로 이해할 수 있도록 하였으며, 교육청?평가원의 기출문제를 통해 고1 수준 문제에 대한 감각을 익히고, 개념과 작품에 대한 이해를 확실하게 하여 실전에 적용할 수 있도록 하였다."
수능만만 Basic 영어독해 모의고사,"2014 수능개편안을 반영한 고등학교 1, 2학년들을 위한 맞춤형 수능 대비 전략서. 독해 모의고사 10회의 충분한 문제로 실력 양성을 할 수 있도록 하였고 최신 수능 및 평가원 기출을 통한 유형분석과 해결전략을 제시한다."
2021 넥젠 대입적성고사 을지대 기출예상문제집 (2020년),"2015 개정 교육과정을 반영하여 새롭게 만든 신체계 구성 최신개정판 교재다. 최신 기출문제와 EBS연계문항을 포함한 핵심문항을 총정리하여 수록하였다. 수학문제의 혼합형출제(객관식과 단답형주관식)에 완벽대비한 연습문제로 구성하였고, 최근 3년간 자주 출제된 을지대 적성고사 핵심문제 집중분석을 정리하여 실었다. 각 문제마다 명쾌하고 상세한 해설을 수록한 문제정복 해설서다."
수학의 명작 : 미적분 (2020년),"처음부터 끝까지 일관된 흐름과 논리와 함께 교과서 논리의 빠진 연결고리를 채워주어 제대로 된 수학적 사고를 하게 하고 이를 고등학교 수학 과정에 적용할 수 있도록 한다. 가장 큰 특징으로, 개념 설명 단계에서부터 새로운 교육과정에 맞게 분석된 평가원 기출문제를 소개함으로써 기출문제와 학습개념을 유기적으로 연결하였다."
개념원리 RPM 문제기본서 수능 나형 (전3권) + 핵심 개념 PACK 증정 세트 (2020년용),"전국 고등학교 중간·기말고사와 모의고사, 수능 기출 문제를 철저히 분석, 분류하여 유형을 세밀하게 나누어 수학의 모든 유형을 완벽히 마스터할 수 있도록 하였다. 전체 구성을 5단계로 구성하고, 이 중 유형 익히기와 유형 up은 하, 중하, 중, 중상, 상의 5단계 난이도로 세분화하여 체계적으로 수학 실력을 키울 수 있다. 또, 개념원리 수학기본서의 필수예제를 유형화하고 각 유형에 따른 다양한 문제를 실어 이를 통해 응용력과 문제해결력을 기를 수 있도록 하였다."
수학의 원리 미적분 1,<수학의 원리>는 고등학생들이 제기할 수 있는 수학에 관한 '모든 궁금증'을 눈앞에 앉아있는 학생을 설득하듯 친절하게 해결해 주려는 의도에서 집필되었다. 또 <수학의 원리>에는 주제를 대표하는 문제부터 연산 능력 및 통합적 사고력을 향상시킬 수 있는 문제까지 단계적으로 담고 문제를 해결하는데 꼭 알아두어야 할 사항들을 되짚어 주어 실전에 활용할 수 있도록 하였다.
조슈아의 문학감상력,"문학과 비문학은 같은 원리로 풀어야 할까, 다른 원리로 풀어야 할까? 이 책은 그 답을 제시하며 작품을 제대로 감상하면서도 효율적으로 수능 문학 문제에 접근할 수 있도록, 그 첫째 방법으로서 문학 감상 능력, 즉 '문학 감상력'의 향상에 집중하였다.

기출문제를 통해 문학 개념의 정확하고 핵심적인 의미를 학습할 수 있도록 풀어 나가고 있으며, 시험장에서 난생 처음 보는 '낯선 작품'을 만나더라도 의연하게 대처할 수 있는 문학 감상의 비법을 제시한다. 말 그대로 모든 문학 감상과 문제 해결에서 표본이 될 수 있는 '문학 감상 교과서'로 만들고자 하였다."
2019 샤인미 수학모의고사 수학 가형,"2019학년도 수능 수학영역 가형 시험에서 만점을 위해 필요한 것은 마지막 30번 킬러문제뿐만 아니라 어떠한 상황에서도 임기응변을 발휘하여 위기를 극복할 수 있는 능력이다. 그러한 능력을 기를 수 있도록, 수험생들의 허점을 찌를 수 있는 다양한 상황들이 포진해 있으며, 쉬운 문제라도 의미를 담아 수학의 아름다움을 느낄 수 있도록, 어려운 문제라면 계산이 더러워 어려운 것이 아닌 집요한 사고력이 필요하도록 하였다.

최신 평가원의 경향을 철저히 따르고, 교육과정 해설서를 완벽히 분석하여 문항들을 제작하였기 때문에 수험생들은 시간의 낭비 없이 수학 가형 실전 문제를 미리 체감할 수 있을 것이다. 길지 않은 기간이지만, 저자들의 수학교육 경험에서 나온 철학 또한 담고 있어 교육적으로도 의미있는 수학모의고사이다."
개념 SSEN 쎈 라이트 기하와 벡터 (2019년 고3용),"중요한 개념을 먼저 제시하고 예, 참고, 설명 등으로 이해를 도왔으며, 핵심 개념을 알아보기 쉽게 도식화하여 직관적 이해를 돕도록 하였다. 꼭 풀어봐야 할 유형을 엄선하여 대표예제로 구성하고 충분한 학습이 이루어질 수 있도록 다양한 유제를 제공하였다."
아름다운샘 확률과 통계 수학의 샘 문제기본서 기본 (2017년용),"교과서 내용을 꼼꼼히 분석하여 각 단원에 나오는 중요한 핵심 개념을 한눈에 볼 수 있도록 정리하였으며, 필요한 보충 설명을 추가하였다. 개념을 다지는 기초 수준으로 항목별로 바탕이 되는 핵심 개념 문제를 수록하여 개념을 탄탄하게 다질 수 있도록 하였다.

또한, 단원의 출제 경향을 치밀하게 분석하여 다양한 출제 유형으로 상세하게 분류한 후 유형 해법을 제시하였다. 학교 시험에 잘 나오는 유형의 문제를 반복하여 연습할 수 있도록 많은 유형의 문제를 수록하였다. 마지막으로 문제 풀이에서 막힘이 없도록 모범적인 풀이 방법을 수록하였으며, 실전에서 유용한 다른 풀이까지 수록하여 문제 풀이의 시각을 넓힐 수 있도록 하였다."
가비국어 비문학편,"수능을 준비하는 고등학생에게 만점을 가로막는 가장 큰 요인은 바로 수능국어. 그중에서도 문학편은 수없이 풀어본 문제들을 뒤로 한 채 배신감을 안겨주고 만다. 수능국어에서 유독 어려워하는 비문학에 대한 모든 것. 이 책은 2013년 변화된 수능국어 중 비문학편에 대한 해법을 완벽하게 제시한다.

특히, 근본적으로 비문학에 대한 원리를 이해하게 해주어, 논리적 사고와 문법 문제에 대한 접근 자체를 두려워했던 학생들의 고정관념을 완전히 넘어서게 한다. 이렇게 국어를 이해하는 본질적인 능력은 시험에서 어떤 문제가 나오더라도 당황하지 않고 쉽게 접근할 수 있도록 해주며, 특히 마지막 1점까지도 완벽하게 맞히는 데 결정적인 도움을 준다."
2021 이해원 FINAL 모의고사 수학 나형 (2020년),"이해원 수학연구소는 수학 및 수학교육 전문가로만 구성된 수학 컨텐츠 전문회사로, 끊임없는 연구를 통해 최고효율&최고퀄리티의 컨텐츠를 제작한다."
고잉 수학영역 수학(상) (2021년용),"핵심 개념과 필수 유형으로 실력이 탄탄해지는 핵심 단기 특강서. 교과서의 핵심 개념과 중요 공식들을 한 번에 확인할 수 있도록 정리하였으며, 핵심 개념에 대한 기본적인 문제를 통하여 개념을 확실하게 이해했는지 확인할 수 있다. 강별로 가장 대표가 되는 문제들로 구성하여 초단기에 집중적으로 학습할 수 있고, 최신 학교 시험 경향을 분석하여 문제로 구성하였다."
메가스터디 수학의 자격 단기특강 수학 1 (2021년용),"교과서의 기본 개념을 테마별 유형으로 익힐 수 있는 가장 기초적인 단기특강 교재다. 고등학교 수학 교과서의 모든 문제를 분석, 선별한 문제들을 다양하게 변형하여 기본 개념과 유형을 쉽게 익힐 수 있게 구성하였다. 교과서의 순서대로 모든 내용을 학습한 후 마지막으로 중요한 문제들을 변형하여 다시 한 번 학습할 수 있는 개념 REVIEW 코너가 있어, 단시간에 학습하고 복습까지 가능할 수 있게 하였다."
너희들의 기출문제 For.2017 미적분 1 (2015년),"신승범 선생님과 강한수학연구실에서 새교육과정의 시각으로 22개년간의 기출 문항을 엄선한 기출문제집이다. 새교육과정 단원 구성에 맞춘 유형별 세분화와 난이도 및 출제년도 순으로 문항을 재구성하였으며 교육과정 원문, 교과서, 관련 논문 및 전체 기출 문항을 낱낱이 분석하여 새교육과정에 대입하였다. 특히 엄밀하고 까다로운 해석을 요하는 문항은 신승범식 풀이를 수록하여 더 쉽게 풀어냈다."
미래로 수능 기출문제집 23 지구과학 1,"대학수학능력시험은 물론, 평가원 모의수능평가 및 교육청 학력평가들을 모아 각 단원별로 일목요연하게 분류하여 수록하였다. 따라서 각 단원별 자주 나오는 유형들을 한눈에 파악할 수 있다. 또 최근에 출제된 수능 및 모의고사를 순차적으로 배열하여 최신 기출문제의 흐름을 파악할 수 있다."
2014 한석원 실전모의고사 1 수학 A,"2014학년도 수능 대비 실전 모의고사 형태의 파이널 문제집. 한석원수학연구원에서 직접 출제한 문제들로 구성되어 있으며, 평가원의 출제원칙과 EBS 연계 방식을 철저히 분석, 실제 수능을 예측하여 제작한 실전모의고사이다."
문제로 외우는 결정적 보카 2225제 고등 실전편 (2017년용),"영어능력 시험.수능시험대비를 위한 실전 어휘 총결산. 수능대비를 위한 EBS 교재까지 완벽 정복할 수 있는 1600여개의 단어를 단계별로 구성된 다양하고 수준 높은 문제를 풀면서 외우는 교재이다. 단어 선정부터 문제 유형과 문제 배치 등 치밀하고 전략적인 구성으로 외운 단어는 절대 잊을 수 없도록 하며, 시험 현장에까지 그대로 적용되는 실전 어휘 문제이다."
씨리얼 전국연합 3개년 기출 고1 국어영역 (2020년),"2017~2019 최근 3개년 전국연합학력평가 기출을 수록하였다. 회차별/월별로 총 12회를 구성하였으며, 전 문항 첨삭식 세부해설 <한눈에 보이는 해설>을 제공하고, 전 시험 등급컷 및 전 문항 정답률을 제시하였다."
강원우의 B.M.W VOCA 보카 3000 (2021년용),"ETOOS 강원우 선생님의 어휘 강좌 교재로, 보기만 해도 외워지는 단어집이다. DAY별 QR로 오늘의 단어를 영상으로 보면서 학습할 수 있다. 고등학교 필수 어휘부터 모평, 학평, 수능 단어까지 최중요 3,000단어를 수록하였다. 7일마다 WEEKLY TEST / 25일마다 MONTHLY TEST로 체계적 복습이 가능하다."
NEW 심슨 리딩스킬 (2017년용),"평가원 모의 평가, EBS, 수능 기출 문제 등 어떠한 실전 문제에도 100% 적용할 수 있는 Reading Skill 이며, 최신 수능에 최적화 되었다.

한눈에 들어오는 구성으로 자세히 정리된 Reading Skill을 통해 같은 유형의 실제 수능 지문과 문제에 곧바로 적용할 수 있도록 하였으며, 수능, 평가원, 사관학교, 경찰대 기출 문제 및 예상 문제 등 다양한 난이도의 실전 문제를 통해 실전 감각을 키울 수 있다.

또한 이투스(www.etoos.com)에서 서비스되는 심우철 선생님의 12시간 Reading Skill 강의를 통해서 학습 효율을 높일 수 있도록 하였다."
신문으로 배우는 논술 왜냐면 1,"이 책은 '월드컵 열풍', '0교시 폐지', '양심적 병역 거부' 등 2002년의 주요 시사 문제와 그에 대한 100여 명의 이르는 사회 각계 인사들의 글을 싣고 있다. 주장과 반론, 재반론으로 이어지는 과정을 따라가다 보면, 어느덧 토론 문화에 익숙해진 자신을 발견할 것이다. 긴 글에 익숙치 않은 학생들에게 큰 도움을 줄 수 있는 요약문도 수록되어 있다."
2021 Chemica (케미카) 화학 1 N제,"어디서도 볼 수 없는 100% 창작 고퀄리티 N제, 전 범위를 아우르는 평가원 코드에 입각한 N제, 문제감각을 다질 수 있는 유형별 非킬러 N제, 신규 준킬러(몰농도, 양자수, 산화 환원)의 고난도 N제, 평가원 킬러(양적, 중화) 난이도 또는 그 이상의 N제를 수록하였다. 상세하고 명료한 실전 해설집도 담겨있다."
2021 CHRONOX Terra 지구과학 1 (하) (2020년),"모든 시각 자료(사진, 그림, 그래프)는 한국교육과정평가원 주관 시험 또는 교과서/교사용 지도서에 수록된 것과 같거나 최대한 비슷하게 보이도록 하였다. 글꼴 역시 한국교육과정평가원 주관 시험에 쓰인 것만을 사용하였다. 모든 용어는 현 교육과정에 맞게끔 교과서와 교사용 지도서에 정의된 것을 따랐다. 다만 그것이 완전하지 않은 경우에는 대학 전공 서적 또는 논문의 내용을 일부 보충하였다."
EBS 고난도 시크릿X 봉투모의고사 시즌 1 수학영역 수학 가형 (2019년),"상위권 학생이라면 반드시 풀어봐야 하는 고난도, 신유형 특화 프리미엄 모의고사 문제집(최상급 변별력의 고난도 킬러문항 완벽 대비)이다. 킬러&준킬러 문항 3회분 모의고사+EBS 최강 출제진의 예상 등급컷을 수록하였으며, EBS 고난도 우수문항 + 신규 최고난도 문항의 환상조합 구성이다."
2019 수능 대파 The Premium 대성 파이널 모의고사 국어영역 (봉투) (2018년),"전국연합모의고사 응시학교 수 1위, 응시인원 수 1위에 빛나는 대성학력개발연구소의 노하우가 담긴 수능대비 봉투형 모의고사이다. 2018학년도 대학수학능력시험의 출제 경향뿐 아니라 2019학년도 6월, 9월 평가원 모의평가의 출제 경향 및 EBS 연계 경향을 100% 반영하여, 수능 전 최종 점검과 실전능력 강화에 집중하였다."
마약 N제 : 기하와 벡터,"오르비 N제 시리즈. 제 2코싸인 법칙, 배각 공식 등 교육과정이 개정되면서 사라진 공식 없이도 자연스럽게 풀 수 있는 문제로 구성하였다. 총 4단원으로 구성되어 있고 뒤로 갈수록 어려운 문항을 배치하였다. 수능을 철저하게 분석하여 최신 수능 경향에 알맞은 문항들 위주로 책을 구성하였으며, 기출을 한 문제도 싣지 않고 100% 자체 제작하였다."
냥샘과 함께하는 국어여행 비문학 2.0,"완벽한 비법을 익히고, 정리 및 심화, 적용하는 과정을 통해 학습한 내용을 ‘완벽히 이해’하도록 구성했습니다.
수능 기출문제를 귀납적으로 분석하여 ‘수능에 필요한 모든 것’을 담았습니다.
실전 ‘실전’에서 바로 활용할 수 있도록 문제를 푸는 ‘냥샘의 사고 과정’을 그대로 표현했습니다.
강의 국어 과외를 받는 느낌이 들도록 냥샘의 생생한 육성을 담아 ‘책으로 보는 강의’를 만들었습니다.

인간의 능력을 계발하는 데 가장 좋은 방법은 ‘반복을 통한 심화’와 ‘선택과 집중의 원리’라고 합니다. 수능 대비 학습 역시 예외일 수는 없습니다. 이 책은 철저하게 앞의 두 원리를 적용하여 확실하게 문제 해결력을 키우고, 실전에서 흔들림 없이 고득점을 올릴 수 있도록 집필하였습니다."
Hyper Mathematics 최고난도 실전 모의고사 22회 286Q 수학 B형 V1 (2015년),전국 1% 최상위권 검증 문항으로 제작된 킬러 문항 대비 최고 학습서. 2014년 실시된 총 22회차 286문항을 담은 수능 수학 모의고사 컬렉션으로 최상위권을 넘어선 극상위권을 위한 수능 최고난도 실전 모의고사이다.
완자 고등 세계사 (2019년용),"‘2009 개정 교육과정’에서 사용되는 새 교과서에 맞게 구성되었다. 자세하고 친절한 설명으로 교과서의 내용을 혼자서도 공부할 수 있는 자율 학습 교재이다. 학교 수업 진도에 적합하게 구성된 단계별 문제와 논술형 문제까지, 다양한 유형의 문제로 학교 시험에 대비할 수 있다."
Sense Up! 쎈쓰업 쎄듀 독해 모의고사,"많은 학생들이 몇 번의 수능 모의고사를 통해 수능 문제 유형은 익히 알고 있지만, 막상 실전 감각이 부족해 모의고사에서 어려움을 겪고 있다. 이 책은 학생들의 이러한 고민을 해결하고자 기획되었으며, 수능 문제풀이 감각을 키울 수 있는 해결책을 제안한다."
Full수록 수능기출문제집 수학 확률과 통계 (2021년),"비상교육에서 첫 출간한 수능기출문제집. 30일 내 완성, 풀수록 기출이 보인다. 수능 준비 최고의 학습 재료인 양질의 평가원 기출 문제를 Full수록한 기출문제집이다. 2011년 이후 전국연합과 평가원 기출문제 509제를 수록하였다."
2021 라인 모의평가 과학탐구영역 생명과학 1 season.1 (2020년),"라인 모의평가는 교사, 강사, 수험생, 학원 모두 너 나 할 것 없이 인정하고 신뢰하는 가장 실전적인 생명과학1 모의고사이다. 첫 출판부터 지금까지 한 번도 출간되지 않았던 적이 없는, 빠르게 변화하는 수능 과학탐구 영역의 출제 경향과 2015 개정 교육과정의 내용을 잘 이해하고 있는 가장 안정적인 콘텐츠이다."
P.I.R.A.M 피램 수능 국어 기출문제집 제2권 : 문제편 (2020년),"기출문제집은 'Daily 버전'으로 제작되었다. 'P.I.R.A.M 국어 개념편'으로 공부하지 않은 학생이라도 10개년 기출을 올바르게 학습할 수 있도록 구성된 교재이다. 각 Day별로 난이도, 지문 길이, 제재, 글쓰기 방식 및 배울 점 등을 조화롭게 고려하여 풀어나갈 수 있도록 구성했다. 단순히 어려워지거나, 옛날 지문부터 훑고 오는 방식은 아닌, 한 Day당 비문학 2~3지문 / 문학 2~3지문으로 구성되어 있다."
수능 X 내신 고등 영어 독해 (지식편) (2020년),"학문별 배경지식과 영어실력을 한방에 대비할 수 있는 교재다. 7개년 수능, 모의고사, EBS 연계 최중요 지문을 다루고 있다."
2021 이동훈 기출 문제집 수학 2 (2020년),"수록된 기출문제만 풀어도 모든 난이도, 모든 유형의 문제를 단기간에 정복할 수 있는 기출문제집이다. 문항 선별과 풀이에 2015개정 교육과정을 정확하게 반영하려고 노력하였다. 문항 정렬은 단원별(대단원->중단원->소단원), 출제 연도 순을 따랐다. 교과서에 근거한 정확한 해설을 실었고, 다른 풀이, 참고 사항을 최대한 수록하였다."
홀로 공부하는 수능 기출 분석 노트 : 현대산문,'홀수 기출 분석: 현대산문'편을 바르게 체화할 수 있도록 활용법과 학습법을 제시하고 기출 분석의 전반적인 방향을 설정할 수 있도록 현대산문 지문과 선지 분석에 대한 구체적인 틀을 제공하고 있다. 또한 ‘홀수 기출 분석: 현대산문’편과 직접적으로 연계되어 있어 홀로 공부할 때 효과적으로 활용할 수 있도록 구성하였다.
메가스터디 EBS 콕콕 모의고사 영어영역 독해 (8절) (2016년),"어떤 내용이 중요하고 어떻게 공부해야 하는지 막막한 수험생들을 위해, EBS연계교재 3종의 지문 중에서 출제가 유력한 지문만 '콕콕' 짚어낸 후, 실제 수능과 동일한 유형과 난이도로 변형하여 EBS연계 변형 문제에 효과적으로 대비한 EBS연계 예상 모의고사이다.

EBS-수능 연계의 규칙과 패턴을 분석하고, 연계교재 3종의 반영 비율을 적용하여 수능 문제와 최대한 유사하게 구성했다. 동시에 2017학년도 영어영역의 출제 경향을 분석하여 동일한 유형과 문항 구성은 물론 배점까지 똑같이 배치함으로써 EBS연계교재의 복습과 수능 실전 대비라는 두 가지 목적을 동시에 해결할 수 있는 실전대비서이다."
개념 SSEN 쎈 라이트 미적분 2 (2019년 고3용),"중요한 개념을 먼저 제시하고 예, 참고, 설명 등으로 이해를 도왔으며, 핵심 개념을 알아보기 쉽게 도식화하여 직관적 이해를 돕도록 하였다. 꼭 풀어봐야 할 유형을 엄선하여 대표예제로 구성하고 충분한 학습이 이루어질 수 있도록 다양한 유제를 제공하였다."
메가스터디 듣기 모의고사 40회 (2016년),40회분 680문항의 영어듣기 모의고사가 실전에 맞게 수록되어 있다. 대화나 담화를 실제 시험의 난이도와 비슷하거나 약간 높게 구성하여 영어 듣기 영역을 완벽하게 대비할 수 있도록 하였다.
특별한 1등급 커리타기 고등 영어 독해 유형별 모의고사 (2017년용),특별한 1등급 커리타기 시리즈는 수능 영어 상위권을 목표로 자기주도형 학습을 할 수 있는 시리즈이다. 수능 독해 유형 분석 및 단계별 풀이 전략 학습과 충분한 연습 문제가 수록 되어 있다. 또한 EBS 독해 교재 및 최신 수능 출제 경향을 분석 및 반영하였다.
기출의 고백 K 국어 문법 (2020년),"2021학년도 수능 준비를 위한 수능 국어 필수 기출분석서로, 최근 5개년 평가원 기출 문제와 엄선된 교육청 전국연합학력평가 기출 문제를 영역별로 구성하였다. 문제편에서는고득점 수능 선배들의 영역별 접근법, 국어 샘의 출제 경향 분석과 대비법을 낱낱이 밝혔다. 해설편: 문제 풀이의 비법을 제대로 풀어냈다."
