title,summary
페이퍼 커팅 아트북,"도안이 비교적 쉬워 초보자도 부담 없이 페이퍼 커팅 아트 세계에 입문할 수 있는 책이다. 종이 자르기의 기본 요령부터 응용 작품까지 담았기 때문에 숙련자에게도 좋은 교재가 될 수 있다. 노트 표지, 여러 가지 소품, 봉투, 래핑 장식, 파티 용품, 런천 매트, 종이 깔개 등 실생활에 응용할 수 있는 소품과 더불어 전나무와 눈토끼, 회전목마, 숲 속의 수사슴, 발레리나, 한 송이 꽃 등의 멋진 작품들이 수록되어 있다."
음식을 끊다,"원제는 'The Transformational Power of Fasting'로, '큰 변화를 일으키는' 단식의 힘이라 할 수 있다. 여기서 '큰 변화'는 영적, 감정적, 신체적 변화의 총체를 뜻한다. 오랜 기간 힐링 분야에 종사해 온 저자 스티븐 해로드 뷰너는 단식을 우리가 잃어버린 것들을 회복하는 과정으로 본다.

그는 단식이 건강과 다이어트의 수단으로만 인식되고 있는 것은 우리가 이 세계를 좀 더 민감하게 느끼고 경험하는 힘을 잃어버렸기 때문이라고 말한다. 이런 힘을 잃어버리기 전, 세계의 거의 모든 종교 전통에서 단식은 신과 접촉하거나 내면세계와 대면하는 명상의 일환이었다. 이 책은 지친 삶과 영혼을 되돌아보고 다독이는 치유서인 동시에 올바른 단식의 길을 보여 주는 꼼꼼한 가이드북이다."
직접 만들어 입는 사계절 남성복,"다양한 종류의 남성복 만드는 방법을 소개한다. 작품 만드는 방법을 사진 제작 설명서와 일러스트 제작 설명서로 자세하게 설명하고 있어, 초보자들도 쉽게 작품을 만들 수 있으며, 따로 패턴을 제도하지 않아도 바로 작품을 만들 수 있도록 작품의 실물크기 패턴을 책 속에 수록했다. 실물크기 패턴이 수록되지 않은 작품은 패턴의 치수를 정확하게 기재하고 있어 직접 제도 할 수 있게 도와준다."
암 환자를 살리는 바보 의사,"면역치료란 면역을 올려서 즉, 면역세포 수를 늘리고 활성화해서 암세포들을 파괴하는 것인데, 암이 없어졌다는 것은 혈액 상태가 바뀌고, 따라서 혈관도 막히지 않고, 무산소 환경과 젖산발효를 해야 하는 환경이 사라졌음을 뜻한다.

정상적인 환경으로 돌아가니 암세포가 있을 이유가 없고 자살하게 되는, 즉 세포가 정상화된다는 것이다. 암세포가 있던 그 자리, 그 조직에 암세포는 ‘뿅’ 하고 사라지고 이 암세포는 모양이 완전히 다른 예쁜 정상 세포로 바뀐 것이다. 암세포가 더는 증식할 수 없어 자살하는 ‘몸의 환경’을 만든다면 누구든 암을 극복할 수 있다.

이는 해독과 재생이 자연치유의 핵심임을 알리는 새로운 지평이다. 해독과 재생을 위해 저자는 울금을 대표로 한 각종 천연물을 비피더스로 발효한 식품을 개발했다. 이 책에서는 암은 물론 당뇨병과 심혈관질환, 아토피, 만성신부전증, C형 간염과 간경화를 치유한 사례를 담고 있다."
당신이 배고픈 건 착각이다,"남들이 효과 봤다는 신박한 비법을 따라 식단 관리를 하기로 마음먹어도, 조금만 힘들면 기름진 음식이 생각나고, 밥을 배불리 먹고도 무언가 덜 채워진 느낌이 들어 단 음식을 찾고, 잘 참다가도 충동적으로 폭식을 하고 난 후로는 ‘에라 모르겠다’ 싶어진다. 운동은커녕 제대로 된 끼니 챙겨먹기도 힘든 현대인들은 대체 어떻게 건강을 관리해야 하는 걸까?

저자는 국가대표 선수들의 식단을 책임지고 관리하는 스포츠 영양사로서, 우리 몸 본연의 흐름에 충실한 식욕 조절법을 제안한다. 기존처럼 살을 빼기 위해 먹고 싶은 것을 억지로 참기보다는, 적절한 운동과 제대로 된 식단으로 ‘먹고 싶다’는 생각 자체를 덜 하게 만들어 몸에 꼭 필요한 영양소만을 채워주면 건강하면서도 날씬한 몸을 가질 수 있다는 것이다.

스트레스를 받아 몸이 아니라 입이 원하는 자극적인 음식을 먹고, 잘못된 음식을 먹어 몸이 망가지고, 몸이 건강하지 않으니 쉽게 살이 찌고, 살을 빼기 위해 다이어트를 하고, 날뛰는 식욕과 한바탕 전쟁을 치르고… 한마디로 식욕 센서가 고장 나면 악순환이 반복되면서 삶이 고달파진다.

저자 역시 한때는 스트레스로 인한 폭식을 되풀이하여 비만에 가까운 몸무게를 가졌었지만, 올바른 식욕을 되찾는 원리를 깨우친 후에는 건강하면서도 날씬한 몸을 되찾았다고 한다. 이를 따랐던 독자들 역시, 식욕 자체가 변했기 때문에 더 이상 허벅지를 찔러가며 참지 않아도 되어 자기주도적인 식사를 할 수 있다며 하나같이 ‘무라야마 예찬론자’가 되었다."
난치병 혁명 생즙,"30여 년 동안 천연치유 치료법을 연구해온 저자가 ‘왜 현대인들이 암을 비롯한 각종 성인병에 고통 받고 있는지, 병원에서의 치료나 약으로는 이러한 질병들이 왜 해결되지 않는지’를 논리적으로 분석하고, 어떻게 하면 완벽하게 치료할 수 있는지에 대해 구체적이고 실질적인 방법을 제시한 책이다.

수많은 암환자와 난치병, 불치병으로 고통스러운 삶을 살아가는 환자들을 만나 상담하면서 가장 안전하고 효율적인 방법으로 생즙을 만들 수 있는 녹즙기를 국내 최초로 고안해내고 국내뿐만 아니라 전 세계로 보급하며 그 효과를 입증해온 저자의 경험과 노하우가 이 책 한 권에 모두 집대성되어 있다."
출동! 약손이네 2,"늘 티격태격하면서도 단짝으로 지내는 약손이와 토실이는 할아버지한테 배운 겨레 치료법으로 아픈 동무들을 도우러 다닌다. 주무르기, 자극, 찜질, 운동 같은 치료법으로 동무들이 병원이나 약국에 가지 않고 스스로 자기 몸을 돌볼 수 있게 한다.

이 책에서는 약손이네가 만난 아픈 동무들을 통해 모두 27가지 병증을 살펴본다. 딸꾹질, 멀미 같은 가벼운 증상에서부터 감기, 설사, 중이염처럼 아이들에게 흔한 증상, 허리나 무릎, 어깨 통증처럼 어른들에게 많이 생기는 증상까지 담고 있다. 약손이네는 동무들에게 병증에 대한 기본 정보와 여러 치료법, 건강법들을 알려 준다.

또한 치료법뿐만 아니라 병이 생기기 전에 몸을 튼튼히 할 수 있는 건강법들도 여럿 담고 있다. 맨손으로 하는 손가락 체조와 손뼉치기를 자세히 설명해 놓았고 머리빗, 헤어드라이어, 호두 따위를 이용한 간단한 건강법들도 다뤘다."
네모네모 로직 Vol.23,"네모네모 로직은 정신을 집중해서 네모 칸들을 하나씩 채워가며 하나의 그림을 완성하는 퍼즐이다. Vol. 23에서는 한층 업그레이드된 문제와 나라를 테마로 하는 특별편을 구성하였다. 다 풀고 난 네모네모 로직 문제는 십자수 도안으로도 활용할 수 있다.

네모네모 로직은 퍼즐을 즐기면서 집중력을 높이고 학습 효과를 볼 수 있어서 학교에서 영재반 학습 교재로도 많은 사랑을 받고 있다. 네모네모 로직의 원리는 간단하지만 문제를 풀다 보면 논리적인 추리력과 공간 지각력을 충분히 활용할 수 있게 되어 124개의 문제를 다 풀고 났을 때 여러분의 논리력과 수리력은 놀랄 만큼 향상되어 있을 것이다."
질병예찬,"지나치게 건강을 염려하고, 질병을 두려워하고, 아프지 않도록 예방하는 노력은 오히려 우리 건강에 해가 될 수 있다고 말하는 책. 우리는 사소한 증상 하나도 그냥 용납하지 않고, 병원에 가고, 약을 먹고, 미리 검사를 해서 모두 예방해야 하는 시대에 살고 있다. 이런 불안감은 과연 적절한 것일까? 우리는 계속 불안에 떨며, 질병을 예방하고, 건강하게 살기 위해 전전긍긍하며 살아야 하는 것일까?

때때로 아픈 사람은 장기적으로 볼 때 그렇지 않은 사람보다 오히려 더 건강하다. 영양 잡힌 식사, 적절한 운동, 행복한 웃음과 사랑이 건강한 삶의 기본요소라고 한다면, 병으로 잠시 휴식을 취하는 것도 이에 해당한다고 할 수 있다.

즉 질병은 근본적으로 인간의 본질에 속하는 것으로, 자연스러운 한 부분이다. 질병이란 생물학적인 패배가 아니라 우리 몸이 다시 평형을 이루려는 육체적인 시도라고 할 수 있다. 그러므로 “때때로 질병에 걸려도 좋다!”라는 생각의 변화야말로 이 책을 통해 전하고 싶은 지은이의 메시지다."
알렉스 퍼거슨,"이 책은 맨유에서 퍼거슨의 재임 기간 동안 있었던 사건들을 속속들이 파헤치고 있다. 퍼거슨의 선도아래 1990년대 맨유는 단지 지역 클럽에 머물지 않고, 축구를 세계적인 사업으로 확대하는 데도 성공했다. 일종의 작은 '벤처'보다는 전세계적인 브랜드의 길을 연 것이다.

그는 매혹적이고, 수수께끼 같은 인물이다. 아주 놀랍도록 충직하면서도, 몇몇 선수들에게 보여줬듯이 아주 끔찍하게 냉혹하기도 하다. 대형 구단을 키우기 위해 그가 가했던 결단력과 계획성, 위대한 감독이라면 지녀야할 과감성과 냉철함은 그를 성공으로 이끈 밑거름이었다.

이 책은 알렉스 퍼거슨이 그동안 어떤 일을 했다고 그냥 서술한 것이 아니라 선수들과 상대 감독, 동료들에 대한 심층 인터뷰를 통해 그가 어떻게 성공할 수 있었는지에 관한 진실한 통찰력을 제시한다. 그동안 언론에서 전혀 언급되지 않았던 일들도 이 책에서 살펴 볼 수 있다. 데이비드 베컴의 '축구화 사건'에서 알 수 있듯 그는 '헤어드라이어'라는 별명처럼 선수들을 거칠게 몰아 붙이는 감독이다. 하지만 우리는 퍼거슨을 거쳐 갔던 많은 사람들의 입을 통해 잘 드러나지 않았던 그의 인간적 면모를 새롭게 들여다 볼 수 있다."
간암 가이드북,"'한국인의 7대 암 가이드북 시리즈'는 '암' 판정을 받은 환자와 가족들을 위해 '암' 치료 분야의 '한국 최고 의사'들이 '암' 판정을 받은 후부터 치료 과정 중, 그리고 완치 후에 어떻게 해야 하는지 그 관리법까지 친절하게 조언한다.

시리즈 두 번째 책으로 가톨릭대학교 강남성모병원 소화기내과 전문의 윤승규 박사가 무엇보다 중요한 간암의 조기진단, 그리고 계획적인 치료와 재발률을 줄이는 방법에 이르기까지, 간암에 대한 모든 것을 전해준다."
40대 남자의 생활혁명 프로젝트,건강을 지키기 위해서 굳이 시간을 내어 운동을 하고 비싼 보양식을 찾아 먹을 것 없다. 생활 속의 아주 사소하고 작은 습관을 바꾸는 것만으로도 충분히 건강을 유지할 수 있다. 이시형 박사가 제안하는 40대 남자의 건강 뿐 아니라 삶의 질을 위한 '생활혁명'을 소개한다.
정지천교수의 어혈과 사혈요법,사혈요법은 소량의 피를 출혈시킴으로써 병을 치료하는 방법이다. 이 책에서는 사혈요법의 가장 기초적인 사항을 어렵지 않게 설명한다. 그 후에 궁금한 사항을 질문하고 답하는 형식으로 추가 설명하여 반복학습이 되게끔 했다. 마지막 장에서는 실생활에서 자주 접하는 질병들을 부항요법과 사혈요법으로 나누어 그 치료법을 알려준다.
귀여운 지우개 스탬프,"귀여운 지우개 스탬프 도안 432개가 수록되어 있다. 예쁜 일러스트를 찾는다고 번거롭게 웹 검색하고, 저장하고, 출력하지 않아도 된다. 책에 수록된 일러스트 도안은 모두 작가가 직접 그렸다. 고양이, 다람쥐, 곰 등 동물 스탬프, 꽃, 디저트, 문구 등 소품 스탬프, 새해 인사, 생일, 다이어리 스탬프 등 실생활에 유용한 스탬프를 만들 수 있도록 도안을 구성하였다."
하루 한 동작 이은형의 복부 크러시,"SNS에서 완벽한 복근과 ‘오늘밤은이거하고자요’ 운동 영상으로 유명한 필라테스 강사 이은형의 복부 운동 노하우를 담았다. ‘뱃살을 빼고 복근을 만들려면 힘든 피트니스가 필수’라는 고정관념과 ‘필라테스는 기구가 필요하고 비싸다’는 편견을 단번에 깨는 ‘복부 필라테스 운동법’을 소개한다.

달리기나 자전거 타기 등의 유산소 운동이나 크런치, 플랭크 같은 힘든 운동을 하지 않고도 집에서 쉽게 도구 없이 뱃살을 뺄 수 있도록 구성했다. 대부분의 운동이 누워서 진행할 뿐 아니라 하루 한두 동작씩만 따라 해도 지긋지긋한 뱃살은 없애고, 탄탄하고 예쁜 복근을 만들어주므로 ‘의지박약&작심빵일’ 다이어터라도 부담 없이 도전할 수 있다.

윗배, 아랫배, 허리, 복근 등 자신에게 취약한 부위만 집중 공략할 수 있는 프로그램도 별도로 제공하고, 날씬한 몸매 유지의 비결인 ‘은형식단’과 시크릿 다이어트 레시피도 수록되어 있다."
보태니컬 아트 마스터 컬렉션,"보태니컬 아트에서 중요한 요소를 담당하는 색에 대해 체계적으로 익힐 수 있다. 삼원색인 레드, 옐로, 블루와 그 사이에서 나오는 이차색인 그린, 퍼플, 브라운 그리고 화이트와 블랙까지 총 8가지 색 그룹으로 나누어 각 색상의 특징에 맞는 채색 노하우를 알려 준다. 다양한 색을 식물에 맞게 혼합하는 방법을 배워 자신의 컬러 팔레트를 넓힐 수 있고, 단계별 채색 방법을 과정 그림과 함께 설명해 식물을 정확하게 표현할 수 있다.

이 책에는 꽃뿐만 아니라 잎과 줄기, 열매와 뿌리까지 식물의 다채로운 모습을 보태니컬 아트로 표현한 작품 46점이 담겨 있다. 각 작품마다 식물의 특징을 살리면서도 주제나 의도에 맞게 화면 구성을 달리해 안정감과 예술성이 드러난다. 자신이 직접 관찰한 식물과 저자의 작품을 비교하면서 구성 방법을 연습하고, 자신의 시각이나 관점에 따라 개성 있는 구성을 시도해 보면 좋다."
기하학 패턴 Holic 컬러링북,"현직 수학교사 문태선이 말레이시아와 브루나이를 여행하며 마주했던 패턴의 작도 과정을 담은 책 <말레이시아 브루나이 여행> 속 45개 패턴 중 30개의 패턴을 엄선하여 컬러링북으로 단장했다. 패턴에 대한 이해와 생생한 현장감을 더하기 위해 각각의 패턴이 있는 위치와 실제 사진을 함께 제시하고 있다.

도형과 패턴에 대한 직관적 이해를 바탕으로, 미적 감각과 집중력을 동시에 키우고자 하는 아이들을 위해, 바쁜 일상 속에서도 나만을 위한 휴식과 놀이의 시간을 갖고자 하는 현대인들을 위해, 기하학의 수준 높은 아름다움을 즐길 줄 아는 모든 이들을 위한 책이다."
"일상에 향기를 주는 천연 캔들, 방향소품","천연의 재료와 천연 아로마 오일로 만드는 캔들과 다양한 방향소품을 소개한다. 누군가에게 기억될 나의 향기는 무엇일까? 일상을 향기로 채우는 그 시간을 내손으로 만들며 즐겨보자.

천연 소이, 팜, 비즈왁스로 좋은 향기는 물론, 모양만으로도 충분한 힐링이 되는 천연 캔들! 내 가방 속이나 옷장 속에서, 또 행복한 잠자리를 선물할 침실 어딘가에서 은은하게 향기를 뿜어낼 방향소품! 함께 향긋한 시간을 만들어보자."
아름다운 날들,"영원한 청년작가 박범신과 대한민국 최고의 화가 황현숙의 콜라보레이션 컬러링북. 황현숙 화가가 직접 그린 그림에 색을 입혀가는 아날로그적인 즐거움과 읽으면 자연스럽게 치유되는 박범신 작가의 감성 메시지를 선사한다.

지나간 것들에 대한 그리움과 애틋한 마음, 젊음에 대한 단상, 사랑에 대한 환희, 잊고 있던 소중한 것들에 대한 박범신 작가 특유의 서정적이면서도 감동적인 문장들이 책에 자연스럽게 녹아 있다. 그의 문장은 페이지를 넘길 때마다 가슴을 뭉클하게 만든다. 사색과 명상의 세계로 우리를 이끌어 삶에 대한 의미를 되새기고 진정한 힐링을 경험하게 한다.

또한, 화가 황현숙이 손수 그린 그림 50여 점이 수록되어 있다. 30년 동안 화가로서 외길을 걸어온 그녀의 완숙함과 섬세함이 모든 그림에 정교하게 묻어 있다. 세심하고 감수성 풍부한 그녀의 그림에 깊게 몰입해 색칠을 해나가다보면 일상에 지친 마음이 저절로 치유되고 있음을 경험하게 된다."
숨만 제대로 쉬면 무병장수 문제없다,"바닥에 등을 대고 눕는데 ‘아이고’ 신음소리가 절로 난 경험 한 번씩은 있을 것이다. 경직이 심한 사람일 수록 통증도 강하다. 그런데도 사람들은 자신의 몸이 얼마나 경직되었는지 잘 모른다. 경직이 모든 병의 근원이란 사실도 모른다.

원래 사람은 몸통 전체를 이용해 호흡했다고 한다. 갓난아기 때는 몸에 힘이 들어가지 않은 상태, 즉 이완 상태였으니 큰 힘을 들이지 않고도 호흡으로 에너지를 생산할 수 있었다. 그러나 이런저런 이유로 복부가 경직되고 원래의 몸이 찌그러지면서 에너지 소비량이 더 늘고, 피로물질도 많아지는 악순환을 거듭하며 수 십 년을 살아온 것이다.

이 책에서 건강의 핵심으로 ‘호흡’과 ‘이완’을 꼽는다. 제대로 호흡하고, 충분히 이완해 원래의 몸으로 돌아가라는 것이다. 갓난아기의 몸으로 말이다. 저자는 갓난아기의 몸으로 돌아가기 위해서는 마음까지 아기의 마음이어야 한다고 강조한다. 사람의 몸이 경직되고 제대로 된 호흡을 하지 못하게 된 건 결국 머릿속에 들끓는 마음이 원인이란 것이다."
한글 명품 손글씨 쓰기,"고운 글씨체를 갖출 수 있는 충분한 연습의 기회를 제공하고, 다양한 구성을 통해 단조로움에서 생길 수 있는 지루함을 극복할 수 있도록 하는 것에 초점을 맞추었다.

글씨가 그 사람의 인격과 교양을 짐작하는 거울이라는 말이 있다. 그런데 아무리 명필의 천품을 타고 났어도 처음부터 글씨를 잘 쓰는 사람은 없다. 쓰고 또 쓰다보면 어느 순간 누구에게나 호감을 사는 좋은 서체를 스스로의 것으로 가지게 되는 것이다. 이 책이 쓰고 또 쓰는 과정을 효율적으로 제공하여 적어도 호감을 줄 수 있는 단정한 글씨를 원하는 바람을 채워줄 수 있기를 기대한다."
삼성 라이온즈 때문에 산다,"한국프로야구 최고의 명문 구단 삼성 라이온즈의 창단에서부터 힘겹게 거머쥔 한국시리즈 첫 우승과 수차례 정상의 문턱에서 넘어진 준우승의 기억들을 비롯 선수들과 감독들, 열정적인 팬들의 이야기들까지 구단의 모든 스토리를 담았다.

창단 때부터 A급 선수들로 구성돼 현재까지 수많은 엘리트 선수들의 집합체로 항상 ‘우승후보’로 거론되는 삼성 라이온즈의 역사와 그 속의 이야기들이 감동을 준다. 5번의 우승 이면에는 9번의 준우승이 있었을 만큼 쉽지 않았던 삼성 라이온즈의 성공과 좌절의 뒷얘기들을 살펴볼 수 있다. 특히 라이온즈의 레전드 플레이어들인 이만수와 이승엽 등의 스토리들은 주목해야 한다. 삼성 라이온즈의 팬이라면 한 번쯤은 되짚어보아야 할 팀의 역사이다.

브레인스토어의 ‘한국프로야구단 시리즈’ 두산베어스, 기아타이거즈, 롯데자이언츠에 이어 4번째로 출간된 이 책은 삼성 라이온즈 구단의 역사뿐 아니라 지난시절 최고의 선수들과 감독들 간의 에피소드, 기억에 남는 경기장면, 팬들의 이야기 등도 담겨있다."
암환자를 구하는 제4의 치료,"본서는 제4의 치료라고 할 수 있는 온열요법과 암에 대항하는 다각적 전략을 소개한다. 암 선고를 받았더라도 스스로 '반드시 고칠 수 있다'고 강한 확신을 가진 투병 중인 분들에게 많은 도움이 될 책이며, 온열요법과 면역강화에 관한 임상서이다."
이종기 교수의 술 이야기,"술의 기원과 역사뿐만 아니라 세계 유명 주류를 정리한 세계 술 입문서.술에 관한 상식과 모든 기본적인 정보를 일목요연하게 소개했다. 와인 뿐 아니라 맥주, 위스키, 브랜디와 다양한 증류주, 그리고 우리나라의 전통주와 중국, 일본 등의 토속주까지, 각 술이 빚어지기까지의 역사와 문화를 훑는다.

동시에 그 술을 최상의 상태로 즐기는 방법 등 다양한 실용 정보도 함께 소개하는 ‘술 백과사전’이다. 더불어 우리나라 유일의 ‘마스터 블렌더’이기도 한 지은이의 술 개발 일화 등도 함께 담겼다."
